record_id,keyword,category,form_type,complexity,num_fields,created_date,form_title,estimated_time
21200001,cloud computing,it,registration,Complex,5,2025-02-05,Cloud Computing Registration,3
21200002,cloud computing,it,application,Complex,10,2025-03-29,Cloud Computing Application,9
21200003,financial modeling,economics,survey,Simple,15,2025-04-01,Financial Modeling Survey,5
21200004,portfolio management,economics,registration,Complex,13,2024-12-15,Portfolio Management Registration,4
21200005,brand management,marketing,assessment,Moderate,13,2025-06-28,Brand Management Assessment,4
21200006,financial modeling,economics,registration,Simple,15,2025-06-29,Financial Modeling Registration,9
21200007,investment planning,economics,assessment,Complex,12,2025-08-10,Investment Planning Assessment,3
21200008,social media,marketing,registration,Moderate,14,2024-12-19,Social Media Registration,9
21200009,market analysis,economics,assessment,Moderate,9,2025-08-18,Market Analysis Assessment,10
21200010,cybersecurity,it,registration,Complex,5,2024-11-28,Cybersecurity Registration,10
21200011,machine learning,it,survey,Simple,10,2025-06-19,Machine Learning Survey,7
21200012,brand management,marketing,registration,Moderate,12,2025-06-17,Brand Management Registration,7
21200013,market analysis,economics,registration,Simple,6,2025-06-09,Market Analysis Registration,4
21200014,cybersecurity,it,assessment,Complex,15,2025-02-02,Cybersecurity Assessment,6
21200015,brand management,marketing,registration,Moderate,6,2025-07-05,Brand Management Registration,10
21200016,cloud computing,it,registration,Simple,6,2025-01-13,Cloud Computing Registration,9
21200017,social media,marketing,assessment,Complex,8,2025-04-29,Social Media Assessment,12
21200018,web development,it,application,Simple,12,2025-03-27,Web Development Application,4
21200019,portfolio management,economics,registration,Moderate,11,2025-02-15,Portfolio Management Registration,12
21200020,content marketing,marketing,survey,Simple,15,2025-05-16,Content Marketing Survey,11
21200021,digital marketing,marketing,survey,Simple,6,2025-07-16,Digital Marketing Survey,7
21200022,content marketing,marketing,application,Moderate,6,2025-10-15,Content Marketing Application,4
21200023,market analysis,economics,assessment,Simple,13,2025-04-03,Market Analysis Assessment,9
21200024,cybersecurity,it,assessment,Simple,10,2025-06-07,Cybersecurity Assessment,12
21200025,web development,it,application,Moderate,13,2025-03-20,Web Development Application,7
21200026,investment planning,economics,registration,Simple,6,2025-03-19,Investment Planning Registration,8
21200027,machine learning,it,assessment,Simple,10,2025-04-19,Machine Learning Assessment,6
21200028,portfolio management,economics,survey,Complex,15,2025-03-02,Portfolio Management Survey,5
21200029,machine learning,it,survey,Moderate,7,2025-06-14,Machine Learning Survey,4
21200030,social media,marketing,survey,Simple,5,2025-01-20,Social Media Survey,6
21200031,machine learning,it,survey,Moderate,11,2025-07-03,Machine Learning Survey,4
21200032,market analysis,economics,registration,Complex,15,2025-08-02,Market Analysis Registration,8
21200033,data science,it,survey,Complex,9,2025-07-16,Data Science Survey,4
21200034,brand management,marketing,application,Moderate,9,2025-01-14,Brand Management Application,6
21200035,cloud computing,it,survey,Complex,5,2025-02-23,Cloud Computing Survey,5
21200036,social media,marketing,survey,Simple,9,2025-08-25,Social Media Survey,5
21200037,portfolio management,economics,registration,Moderate,12,2025-05-09,Portfolio Management Registration,11
21200038,cloud computing,it,assessment,Simple,13,2025-07-02,Cloud Computing Assessment,4
21200039,web development,it,application,Simple,10,2025-05-26,Web Development Application,11
21200040,social media,marketing,registration,Complex,6,2025-03-27,Social Media Registration,6
21200041,portfolio management,economics,application,Complex,15,2024-11-10,Portfolio Management Application,7
21200042,web development,it,assessment,Complex,12,2025-10-17,Web Development Assessment,11
21200043,machine learning,it,application,Moderate,11,2025-05-30,Machine Learning Application,10
21200044,web development,it,survey,Simple,14,2025-03-28,Web Development Survey,11
21200045,financial modeling,economics,survey,Moderate,11,2025-06-02,Financial Modeling Survey,3
21200046,content marketing,marketing,application,Moderate,6,2025-04-15,Content Marketing Application,9
21200047,investment planning,economics,registration,Complex,14,2025-02-25,Investment Planning Registration,5
21200048,cloud computing,it,survey,Simple,13,2025-01-25,Cloud Computing Survey,6
21200049,digital marketing,marketing,survey,Moderate,15,2025-08-15,Digital Marketing Survey,4
21200050,financial modeling,economics,registration,Moderate,14,2025-02-05,Financial Modeling Registration,9
21200051,web development,it,survey,Complex,8,2025-06-27,Web Development Survey,6
21200052,cloud computing,it,application,Complex,14,2025-05-15,Cloud Computing Application,5
21200053,content marketing,marketing,application,Moderate,7,2024-11-23,Content Marketing Application,8
21200054,social media,marketing,assessment,Simple,6,2025-07-13,Social Media Assessment,10
21200055,content marketing,marketing,assessment,Complex,5,2024-12-31,Content Marketing Assessment,7
21200056,content marketing,marketing,application,Complex,12,2025-07-22,Content Marketing Application,6
21200057,digital marketing,marketing,assessment,Simple,14,2025-06-30,Digital Marketing Assessment,3
21200058,content marketing,marketing,survey,Complex,5,2024-12-07,Content Marketing Survey,5
21200059,content marketing,marketing,assessment,Simple,15,2024-12-01,Content Marketing Assessment,6
21200060,machine learning,it,application,Simple,6,2025-04-13,Machine Learning Application,6
21200061,data science,it,assessment,Moderate,6,2025-08-11,Data Science Assessment,7
