record_id,keyword,category,form_type,complexity,num_fields,created_date,form_title,estimated_time
27500001,brand management,marketing,assessment,Simple,6,2025-05-15,Brand Management Assessment,7
27500002,content marketing,marketing,registration,Moderate,9,2025-03-23,Content Marketing Registration,6
27500003,cloud computing,it,registration,Complex,6,2025-04-03,Cloud Computing Registration,12
27500004,digital marketing,marketing,assessment,Simple,6,2025-02-14,Digital Marketing Assessment,5
27500005,social media,marketing,survey,Complex,7,2025-10-05,Social Media Survey,8
27500006,social media,marketing,assessment,Moderate,6,2025-10-06,Social Media Assessment,7
27500007,digital marketing,marketing,application,Moderate,10,2025-09-04,Digital Marketing Application,6
27500008,content marketing,marketing,application,Moderate,15,2025-06-06,Content Marketing Application,7
27500009,digital marketing,marketing,assessment,Simple,11,2025-07-25,Digital Marketing Assessment,8
27500010,web development,it,registration,Complex,7,2025-06-23,Web Development Registration,6
27500011,investment planning,economics,survey,Simple,6,2024-10-29,Investment Planning Survey,8
27500012,cloud computing,it,application,Simple,15,2025-03-11,Cloud Computing Application,7
27500013,investment planning,economics,application,Complex,12,2025-09-22,Investment Planning Application,3
27500014,cloud computing,it,survey,Moderate,6,2025-06-07,Cloud Computing Survey,6
27500015,social media,marketing,assessment,Simple,12,2025-06-26,Social Media Assessment,11
27500016,cybersecurity,it,registration,Moderate,5,2025-04-08,Cybersecurity Registration,4
27500017,web development,it,registration,Simple,10,2024-12-24,Web Development Registration,4
27500018,digital marketing,marketing,survey,Complex,9,2025-10-06,Digital Marketing Survey,6
27500019,digital marketing,marketing,registration,Complex,12,2025-04-23,Digital Marketing Registration,12
27500020,financial modeling,economics,survey,Simple,13,2025-06-08,Financial Modeling Survey,10
27500021,data science,it,registration,Simple,12,2025-01-28,Data Science Registration,11
27500022,social media,marketing,registration,Complex,6,2025-04-28,Social Media Registration,3
27500023,financial modeling,economics,survey,Simple,12,2025-09-15,Financial Modeling Survey,8
27500024,financial modeling,economics,survey,Moderate,13,2024-12-03,Financial Modeling Survey,10
27500025,portfolio management,economics,application,Moderate,13,2025-03-20,Portfolio Management Application,8
27500026,social media,marketing,assessment,Moderate,7,2025-03-21,Social Media Assessment,5
27500027,portfolio management,economics,registration,Complex,9,2025-01-11,Portfolio Management Registration,11
27500028,financial modeling,economics,survey,Complex,14,2025-03-20,Financial Modeling Survey,3
27500029,portfolio management,economics,assessment,Simple,14,2025-08-21,Portfolio Management Assessment,5
27500030,web development,it,registration,Complex,12,2024-11-14,Web Development Registration,12
27500031,portfolio management,economics,registration,Simple,8,2025-10-20,Portfolio Management Registration,6
27500032,cloud computing,it,assessment,Moderate,5,2025-08-17,Cloud Computing Assessment,7
27500033,brand management,marketing,assessment,Complex,6,2025-05-28,Brand Management Assessment,3
27500034,market analysis,economics,application,Complex,5,2025-04-17,Market Analysis Application,9
27500035,market analysis,economics,registration,Simple,7,2025-10-02,Market Analysis Registration,9
27500036,investment planning,economics,application,Simple,11,2025-03-13,Investment Planning Application,8
27500037,social media,marketing,assessment,Complex,6,2025-02-17,Social Media Assessment,11
27500038,cloud computing,it,survey,Complex,13,2025-07-31,Cloud Computing Survey,3
27500039,market analysis,economics,application,Complex,9,2025-08-25,Market Analysis Application,3
27500040,investment planning,economics,assessment,Complex,13,2024-11-16,Investment Planning Assessment,10
27500041,data science,it,survey,Simple,8,2025-08-23,Data Science Survey,10
27500042,data science,it,survey,Complex,14,2025-06-11,Data Science Survey,3
27500043,investment planning,economics,survey,Complex,11,2025-01-03,Investment Planning Survey,12
27500044,machine learning,it,application,Simple,10,2025-08-27,Machine Learning Application,7
27500045,investment planning,economics,application,Moderate,6,2025-07-31,Investment Planning Application,3
27500046,data science,it,registration,Moderate,13,2025-08-22,Data Science Registration,8
27500047,data science,it,survey,Moderate,10,2025-02-04,Data Science Survey,7
27500048,brand management,marketing,survey,Moderate,9,2025-10-24,Brand Management Survey,7
27500049,portfolio management,economics,assessment,Simple,7,2025-03-18,Portfolio Management Assessment,12
27500050,market analysis,economics,registration,Complex,10,2025-04-21,Market Analysis Registration,10
27500051,market analysis,economics,assessment,Moderate,9,2025-03-22,Market Analysis Assessment,9
27500052,market analysis,economics,survey,Simple,13,2025-04-30,Market Analysis Survey,8
27500053,data science,it,assessment,Moderate,6,2024-11-18,Data Science Assessment,10
27500054,digital marketing,marketing,assessment,Simple,8,2025-01-14,Digital Marketing Assessment,8
27500055,cloud computing,it,registration,Moderate,14,2025-01-01,Cloud Computing Registration,12
27500056,market analysis,economics,assessment,Moderate,11,2025-08-24,Market Analysis Assessment,6
27500057,investment planning,economics,application,Moderate,9,2025-03-14,Investment Planning Application,8
27500058,market analysis,economics,assessment,Complex,7,2024-11-04,Market Analysis Assessment,11
27500059,investment planning,economics,assessment,Simple,5,2024-11-03,Investment Planning Assessment,9
27500060,cloud computing,it,survey,Moderate,5,2025-08-17,Cloud Computing Survey,9
27500061,investment planning,economics,survey,Simple,7,2024-11-22,Investment Planning Survey,9
27500062,data science,it,registration,Complex,7,2025-08-11,Data Science Registration,9
27500063,brand management,marketing,application,Complex,8,2025-03-25,Brand Management Application,12
27500064,data science,it,assessment,Complex,10,2025-04-29,Data Science Assessment,3
27500065,digital marketing,marketing,application,Simple,9,2025-03-25,Digital Marketing Application,3
27500066,cybersecurity,it,assessment,Simple,8,2025-01-29,Cybersecurity Assessment,6
27500067,content marketing,marketing,application,Complex,15,2025-03-21,Content Marketing Application,5
27500068,digital marketing,marketing,application,Moderate,5,2025-08-13,Digital Marketing Application,9
27500069,content marketing,marketing,registration,Simple,13,2024-12-22,Content Marketing Registration,3
27500070,social media,marketing,registration,Complex,14,2025-04-15,Social Media Registration,11
27500071,data science,it,survey,Moderate,12,2025-02-13,Data Science Survey,6
27500072,investment planning,economics,registration,Simple,13,2025-09-21,Investment Planning Registration,11
27500073,social media,marketing,survey,Complex,8,2025-09-02,Social Media Survey,11
27500074,web development,it,survey,Complex,15,2024-10-26,Web Development Survey,7
27500075,cloud computing,it,assessment,Complex,6,2025-05-25,Cloud Computing Assessment,6
27500076,social media,marketing,assessment,Moderate,6,2025-10-15,Social Media Assessment,6
27500077,data science,it,survey,Complex,5,2025-05-22,Data Science Survey,10
27500078,social media,marketing,application,Simple,14,2024-11-02,Social Media Application,5
27500079,market analysis,economics,registration,Moderate,15,2025-04-08,Market Analysis Registration,9
27500080,market analysis,economics,application,Simple,15,2024-12-20,Market Analysis Application,5
27500081,brand management,marketing,assessment,Complex,6,2025-07-19,Brand Management Assessment,12
27500082,financial modeling,economics,application,Complex,7,2025-08-05,Financial Modeling Application,3
27500083,portfolio management,economics,survey,Moderate,15,2024-11-27,Portfolio Management Survey,4
27500084,market analysis,economics,registration,Moderate,10,2025-02-26,Market Analysis Registration,10
27500085,investment planning,economics,application,Moderate,14,2024-12-31,Investment Planning Application,11
27500086,brand management,marketing,assessment,Moderate,15,2025-09-10,Brand Management Assessment,9
27500087,investment planning,economics,application,Moderate,5,2025-05-31,Investment Planning Application,9
27500088,market analysis,economics,registration,Complex,14,2024-11-18,Market Analysis Registration,10
27500089,content marketing,marketing,application,Moderate,14,2025-05-19,Content Marketing Application,7
27500090,investment planning,economics,registration,Moderate,9,2025-07-09,Investment Planning Registration,10
27500091,web development,it,assessment,Simple,14,2024-11-24,Web Development Assessment,10
27500092,digital marketing,marketing,registration,Moderate,7,2025-09-10,Digital Marketing Registration,6
27500093,financial modeling,economics,survey,Simple,5,2025-06-23,Financial Modeling Survey,11
27500094,financial modeling,economics,registration,Complex,7,2025-06-10,Financial Modeling Registration,10
27500095,digital marketing,marketing,registration,Simple,14,2025-05-10,Digital Marketing Registration,7
27500096,financial modeling,economics,survey,Complex,12,2025-06-23,Financial Modeling Survey,6
27500097,social media,marketing,registration,Simple,9,2025-02-17,Social Media Registration,4
27500098,cloud computing,it,registration,Complex,8,2025-01-21,Cloud Computing Registration,3
27500099,machine learning,it,registration,Simple,7,2025-05-02,Machine Learning Registration,6
27500100,data science,it,assessment,Moderate,15,2025-08-08,Data Science Assessment,7
27500101,portfolio management,economics,registration,Simple,10,2025-10-10,Portfolio Management Registration,3
27500102,financial modeling,economics,survey,Moderate,14,2025-10-02,Financial Modeling Survey,10
27500103,financial modeling,economics,assessment,Complex,10,2025-06-22,Financial Modeling Assessment,4
27500104,market analysis,economics,survey,Simple,11,2024-11-14,Market Analysis Survey,11
27500105,cloud computing,it,application,Moderate,9,2025-08-05,Cloud Computing Application,8
27500106,financial modeling,economics,registration,Simple,10,2025-06-17,Financial Modeling Registration,3
27500107,cybersecurity,it,application,Simple,5,2025-02-15,Cybersecurity Application,8
27500108,digital marketing,marketing,assessment,Simple,7,2024-12-12,Digital Marketing Assessment,4
27500109,cloud computing,it,application,Moderate,6,2025-04-02,Cloud Computing Application,6
27500110,machine learning,it,registration,Moderate,9,2025-07-18,Machine Learning Registration,8
27500111,financial modeling,economics,registration,Complex,8,2025-03-26,Financial Modeling Registration,7
27500112,social media,marketing,survey,Complex,12,2025-05-09,Social Media Survey,7
27500113,portfolio management,economics,survey,Moderate,12,2024-12-29,Portfolio Management Survey,5
27500114,content marketing,marketing,assessment,Moderate,14,2025-05-17,Content Marketing Assessment,5
27500115,brand management,marketing,survey,Complex,7,2025-06-02,Brand Management Survey,5
27500116,investment planning,economics,application,Moderate,11,2025-07-30,Investment Planning Application,9
27500117,machine learning,it,registration,Moderate,10,2025-02-14,Machine Learning Registration,5
27500118,market analysis,economics,survey,Complex,8,2024-11-11,Market Analysis Survey,3
27500119,brand management,marketing,application,Simple,14,2025-04-02,Brand Management Application,11
27500120,cloud computing,it,application,Complex,11,2025-06-29,Cloud Computing Application,3
27500121,investment planning,economics,survey,Simple,6,2025-07-12,Investment Planning Survey,10
27500122,financial modeling,economics,assessment,Simple,9,2024-11-20,Financial Modeling Assessment,4
27500123,cybersecurity,it,survey,Simple,14,2024-11-27,Cybersecurity Survey,8
27500124,financial modeling,economics,registration,Complex,15,2025-08-12,Financial Modeling Registration,8
27500125,brand management,marketing,survey,Moderate,5,2025-09-18,Brand Management Survey,8
27500126,cybersecurity,it,application,Moderate,5,2025-09-26,Cybersecurity Application,4
27500127,market analysis,economics,survey,Simple,13,2025-07-29,Market Analysis Survey,5
27500128,machine learning,it,application,Moderate,10,2025-04-20,Machine Learning Application,8
27500129,digital marketing,marketing,survey,Moderate,13,2025-06-10,Digital Marketing Survey,12
27500130,portfolio management,economics,application,Complex,9,2025-07-11,Portfolio Management Application,12
27500131,digital marketing,marketing,registration,Moderate,5,2025-09-26,Digital Marketing Registration,7
27500132,cloud computing,it,registration,Complex,11,2025-05-24,Cloud Computing Registration,11
27500133,cybersecurity,it,registration,Complex,8,2025-02-10,Cybersecurity Registration,5
27500134,financial modeling,economics,registration,Simple,5,2024-11-06,Financial Modeling Registration,5
27500135,digital marketing,marketing,registration,Simple,12,2025-03-01,Digital Marketing Registration,3
27500136,content marketing,marketing,application,Moderate,10,2025-08-10,Content Marketing Application,11
27500137,cybersecurity,it,application,Complex,7,2024-11-07,Cybersecurity Application,4
27500138,portfolio management,economics,survey,Simple,15,2025-10-19,Portfolio Management Survey,10
27500139,social media,marketing,survey,Moderate,5,2025-03-09,Social Media Survey,6
27500140,machine learning,it,survey,Simple,8,2025-09-25,Machine Learning Survey,9
27500141,financial modeling,economics,registration,Moderate,7,2025-01-06,Financial Modeling Registration,10
27500142,portfolio management,economics,survey,Moderate,9,2025-05-25,Portfolio Management Survey,9
27500143,content marketing,marketing,survey,Complex,10,2025-07-06,Content Marketing Survey,8
27500144,cybersecurity,it,application,Complex,13,2025-05-05,Cybersecurity Application,11
27500145,web development,it,survey,Complex,5,2024-11-21,Web Development Survey,6
27500146,cloud computing,it,registration,Complex,15,2025-07-11,Cloud Computing Registration,8
27500147,digital marketing,marketing,survey,Simple,13,2024-12-19,Digital Marketing Survey,5
27500148,market analysis,economics,assessment,Complex,5,2025-01-09,Market Analysis Assessment,4
27500149,data science,it,survey,Moderate,13,2025-03-03,Data Science Survey,4
27500150,web development,it,assessment,Simple,10,2025-09-26,Web Development Assessment,8
27500151,cybersecurity,it,registration,Moderate,9,2025-07-01,Cybersecurity Registration,3
27500152,web development,it,assessment,Simple,8,2025-03-07,Web Development Assessment,9
27500153,cloud computing,it,survey,Complex,7,2025-03-02,Cloud Computing Survey,12
27500154,web development,it,application,Moderate,14,2024-12-21,Web Development Application,10
27500155,cloud computing,it,assessment,Simple,7,2025-01-09,Cloud Computing Assessment,3
27500156,cybersecurity,it,assessment,Complex,13,2025-02-04,Cybersecurity Assessment,8
27500157,cybersecurity,it,registration,Simple,5,2025-04-04,Cybersecurity Registration,6
27500158,content marketing,marketing,survey,Moderate,10,2024-11-06,Content Marketing Survey,4
27500159,digital marketing,marketing,survey,Complex,14,2025-01-05,Digital Marketing Survey,12
27500160,portfolio management,economics,assessment,Complex,10,2025-01-09,Portfolio Management Assessment,6
27500161,data science,it,survey,Moderate,6,2025-08-25,Data Science Survey,12
27500162,cybersecurity,it,assessment,Moderate,15,2025-08-23,Cybersecurity Assessment,10
27500163,financial modeling,economics,registration,Simple,12,2025-03-09,Financial Modeling Registration,9
27500164,investment planning,economics,survey,Simple,8,2025-07-16,Investment Planning Survey,4
27500165,digital marketing,marketing,assessment,Complex,10,2024-11-05,Digital Marketing Assessment,11
27500166,cloud computing,it,assessment,Moderate,9,2025-06-06,Cloud Computing Assessment,9
27500167,machine learning,it,assessment,Moderate,10,2025-02-12,Machine Learning Assessment,4
27500168,brand management,marketing,application,Simple,12,2025-06-12,Brand Management Application,4
27500169,portfolio management,economics,registration,Complex,6,2025-03-11,Portfolio Management Registration,9
27500170,brand management,marketing,registration,Moderate,12,2025-08-26,Brand Management Registration,8
27500171,social media,marketing,assessment,Simple,6,2025-04-17,Social Media Assessment,8
27500172,machine learning,it,registration,Simple,6,2024-11-30,Machine Learning Registration,11
27500173,investment planning,economics,registration,Complex,9,2025-10-16,Investment Planning Registration,12
27500174,brand management,marketing,survey,Complex,8,2024-11-02,Brand Management Survey,11
27500175,digital marketing,marketing,assessment,Complex,8,2025-03-21,Digital Marketing Assessment,9
27500176,investment planning,economics,application,Moderate,7,2025-06-14,Investment Planning Application,8
27500177,market analysis,economics,registration,Moderate,10,2025-07-26,Market Analysis Registration,7
27500178,financial modeling,economics,application,Complex,8,2025-08-10,Financial Modeling Application,7
27500179,content marketing,marketing,survey,Complex,12,2025-10-03,Content Marketing Survey,4
27500180,brand management,marketing,assessment,Complex,10,2024-12-14,Brand Management Assessment,4
27500181,financial modeling,economics,application,Simple,5,2025-09-10,Financial Modeling Application,3
27500182,investment planning,economics,registration,Simple,15,2025-03-14,Investment Planning Registration,11
27500183,cybersecurity,it,assessment,Complex,9,2025-07-12,Cybersecurity Assessment,4
27500184,brand management,marketing,registration,Moderate,14,2025-02-07,Brand Management Registration,7
27500185,machine learning,it,assessment,Simple,8,2024-10-25,Machine Learning Assessment,11
27500186,machine learning,it,survey,Moderate,14,2025-04-22,Machine Learning Survey,4
27500187,cloud computing,it,registration,Complex,14,2025-09-19,Cloud Computing Registration,3
27500188,machine learning,it,application,Complex,7,2024-12-15,Machine Learning Application,7
27500189,digital marketing,marketing,registration,Simple,11,2025-08-10,Digital Marketing Registration,5
27500190,content marketing,marketing,assessment,Moderate,6,2025-02-24,Content Marketing Assessment,7
27500191,brand management,marketing,registration,Simple,8,2025-03-17,Brand Management Registration,3
27500192,content marketing,marketing,registration,Moderate,15,2025-09-13,Content Marketing Registration,8
27500193,social media,marketing,registration,Simple,11,2025-04-11,Social Media Registration,6
27500194,investment planning,economics,application,Moderate,13,2025-01-20,Investment Planning Application,7
27500195,portfolio management,economics,registration,Moderate,11,2025-03-27,Portfolio Management Registration,4
27500196,market analysis,economics,registration,Simple,8,2025-01-23,Market Analysis Registration,11
27500197,portfolio management,economics,application,Complex,8,2025-05-06,Portfolio Management Application,3
27500198,digital marketing,marketing,registration,Simple,8,2025-09-03,Digital Marketing Registration,6
27500199,data science,it,survey,Simple,7,2025-04-22,Data Science Survey,4
27500200,digital marketing,marketing,application,Moderate,11,2025-01-31,Digital Marketing Application,10
27500201,social media,marketing,survey,Moderate,5,2025-02-28,Social Media Survey,6
27500202,machine learning,it,assessment,Moderate,6,2025-02-07,Machine Learning Assessment,8
27500203,cloud computing,it,survey,Complex,8,2025-03-02,Cloud Computing Survey,5
27500204,content marketing,marketing,application,Simple,6,2025-08-09,Content Marketing Application,9
27500205,portfolio management,economics,registration,Moderate,6,2024-12-13,Portfolio Management Registration,12
27500206,social media,marketing,application,Complex,12,2025-02-03,Social Media Application,4
27500207,portfolio management,economics,application,Moderate,10,2025-08-25,Portfolio Management Application,12
27500208,social media,marketing,assessment,Moderate,15,2025-03-02,Social Media Assessment,5
27500209,cybersecurity,it,survey,Complex,8,2025-01-19,Cybersecurity Survey,12
27500210,brand management,marketing,survey,Moderate,13,2025-08-13,Brand Management Survey,11
27500211,cloud computing,it,registration,Simple,5,2024-11-24,Cloud Computing Registration,5
27500212,investment planning,economics,survey,Complex,14,2025-03-21,Investment Planning Survey,10
27500213,market analysis,economics,assessment,Moderate,5,2025-10-19,Market Analysis Assessment,7
27500214,web development,it,application,Simple,8,2025-05-16,Web Development Application,11
27500215,cloud computing,it,survey,Simple,15,2025-10-17,Cloud Computing Survey,3
27500216,financial modeling,economics,registration,Moderate,9,2024-11-28,Financial Modeling Registration,8
27500217,digital marketing,marketing,registration,Simple,5,2025-10-14,Digital Marketing Registration,6
27500218,digital marketing,marketing,application,Simple,15,2025-01-20,Digital Marketing Application,8
27500219,investment planning,economics,application,Simple,5,2025-03-13,Investment Planning Application,10
27500220,financial modeling,economics,registration,Complex,9,2024-11-08,Financial Modeling Registration,11
27500221,digital marketing,marketing,assessment,Moderate,13,2025-05-12,Digital Marketing Assessment,8
27500222,web development,it,survey,Simple,15,2024-11-27,Web Development Survey,4
27500223,financial modeling,economics,application,Moderate,12,2024-10-27,Financial Modeling Application,3
27500224,investment planning,economics,assessment,Complex,12,2025-04-17,Investment Planning Assessment,8
27500225,portfolio management,economics,registration,Moderate,12,2025-10-20,Portfolio Management Registration,5
27500226,digital marketing,marketing,assessment,Moderate,10,2025-01-02,Digital Marketing Assessment,6
27500227,financial modeling,economics,assessment,Complex,8,2025-04-19,Financial Modeling Assessment,8
27500228,content marketing,marketing,assessment,Moderate,8,2025-07-08,Content Marketing Assessment,3
27500229,brand management,marketing,application,Moderate,7,2024-12-17,Brand Management Application,12
27500230,content marketing,marketing,application,Moderate,11,2025-02-03,Content Marketing Application,4
27500231,web development,it,survey,Complex,9,2024-12-16,Web Development Survey,3
27500232,content marketing,marketing,registration,Simple,13,2025-02-12,Content Marketing Registration,4
27500233,data science,it,application,Complex,12,2025-07-28,Data Science Application,8
27500234,machine learning,it,application,Complex,13,2025-07-27,Machine Learning Application,4
