record_id,keyword,category,form_type,complexity,num_fields,created_date,form_title,estimated_time
7500001,market analysis,economics,survey,Simple,15,2025-06-28,Market Analysis Survey,3
7500002,portfolio management,economics,registration,Moderate,13,2025-04-07,Portfolio Management Registration,8
7500003,portfolio management,economics,application,Moderate,14,2025-01-26,Portfolio Management Application,10
7500004,machine learning,it,assessment,Moderate,8,2025-08-03,Machine Learning Assessment,3
7500005,machine learning,it,survey,Moderate,6,2025-09-07,Machine Learning Survey,11
7500006,cybersecurity,it,assessment,Complex,6,2024-11-03,Cybersecurity Assessment,4
7500007,machine learning,it,assessment,Complex,7,2025-04-13,Machine Learning Assessment,6
7500008,content marketing,marketing,registration,Simple,15,2024-11-18,Content Marketing Registration,4
7500009,market analysis,economics,application,Simple,11,2025-04-18,Market Analysis Application,10
7500010,digital marketing,marketing,application,Complex,7,2025-10-19,Digital Marketing Application,4
7500011,brand management,marketing,registration,Complex,7,2025-04-02,Brand Management Registration,3
7500012,digital marketing,marketing,assessment,Moderate,8,2025-01-27,Digital Marketing Assessment,3
7500013,web development,it,survey,Moderate,14,2025-06-23,Web Development Survey,10
7500014,portfolio management,economics,application,Simple,7,2025-10-03,Portfolio Management Application,4
7500015,cybersecurity,it,application,Moderate,9,2024-12-11,Cybersecurity Application,12
7500016,cybersecurity,it,survey,Moderate,12,2024-11-06,Cybersecurity Survey,4
7500017,investment planning,economics,application,Moderate,13,2025-06-11,Investment Planning Application,6
7500018,content marketing,marketing,survey,Moderate,5,2025-09-28,Content Marketing Survey,3
7500019,data science,it,registration,Moderate,11,2024-10-29,Data Science Registration,11
7500020,portfolio management,economics,registration,Simple,7,2025-02-16,Portfolio Management Registration,12
7500021,portfolio management,economics,assessment,Complex,15,2025-01-06,Portfolio Management Assessment,10
7500022,content marketing,marketing,assessment,Moderate,8,2024-11-23,Content Marketing Assessment,10
7500023,data science,it,application,Complex,12,2024-11-30,Data Science Application,11
7500024,digital marketing,marketing,registration,Complex,5,2025-06-21,Digital Marketing Registration,3
7500025,content marketing,marketing,survey,Complex,14,2025-04-04,Content Marketing Survey,11
7500026,investment planning,economics,registration,Moderate,11,2025-07-23,Investment Planning Registration,11
7500027,brand management,marketing,registration,Simple,13,2025-07-29,Brand Management Registration,6
7500028,digital marketing,marketing,application,Complex,13,2024-12-19,Digital Marketing Application,8
7500029,portfolio management,economics,registration,Moderate,10,2025-03-13,Portfolio Management Registration,4
7500030,brand management,marketing,application,Complex,7,2025-01-25,Brand Management Application,5
7500031,portfolio management,economics,application,Simple,8,2025-09-18,Portfolio Management Application,10
7500032,market analysis,economics,survey,Moderate,9,2025-02-22,Market Analysis Survey,4
7500033,content marketing,marketing,registration,Complex,10,2025-05-23,Content Marketing Registration,11
7500034,portfolio management,economics,registration,Complex,7,2025-03-13,Portfolio Management Registration,12
7500035,market analysis,economics,registration,Complex,9,2025-09-06,Market Analysis Registration,8
7500036,investment planning,economics,registration,Complex,13,2025-03-31,Investment Planning Registration,12
7500037,cybersecurity,it,survey,Simple,7,2025-09-10,Cybersecurity Survey,4
7500038,cybersecurity,it,registration,Moderate,10,2024-12-12,Cybersecurity Registration,10
7500039,social media,marketing,application,Moderate,5,2024-11-24,Social Media Application,7
7500040,content marketing,marketing,survey,Complex,7,2025-08-27,Content Marketing Survey,5
7500041,cloud computing,it,survey,Moderate,13,2025-06-22,Cloud Computing Survey,6
7500042,social media,marketing,assessment,Complex,8,2024-11-22,Social Media Assessment,8
7500043,digital marketing,marketing,registration,Moderate,6,2025-07-14,Digital Marketing Registration,3
7500044,data science,it,assessment,Simple,9,2025-08-25,Data Science Assessment,7
7500045,data science,it,survey,Moderate,11,2025-05-13,Data Science Survey,8
7500046,data science,it,registration,Moderate,7,2024-10-26,Data Science Registration,8
7500047,financial modeling,economics,assessment,Moderate,11,2025-02-14,Financial Modeling Assessment,10
7500048,brand management,marketing,registration,Moderate,11,2025-07-06,Brand Management Registration,5
7500049,content marketing,marketing,assessment,Moderate,9,2025-03-13,Content Marketing Assessment,7
7500050,social media,marketing,registration,Simple,15,2025-05-10,Social Media Registration,12
7500051,market analysis,economics,application,Simple,10,2025-02-08,Market Analysis Application,7
7500052,market analysis,economics,assessment,Moderate,6,2025-07-16,Market Analysis Assessment,9
7500053,social media,marketing,application,Moderate,14,2025-07-03,Social Media Application,5
7500054,social media,marketing,application,Simple,15,2024-11-11,Social Media Application,9
7500055,market analysis,economics,survey,Complex,11,2025-02-28,Market Analysis Survey,4
7500056,investment planning,economics,registration,Simple,11,2025-07-05,Investment Planning Registration,11
7500057,web development,it,survey,Moderate,11,2025-02-01,Web Development Survey,4
7500058,financial modeling,economics,assessment,Moderate,13,2025-04-03,Financial Modeling Assessment,3
7500059,social media,marketing,assessment,Complex,11,2024-11-29,Social Media Assessment,9
7500060,brand management,marketing,assessment,Complex,10,2025-07-03,Brand Management Assessment,8
7500061,financial modeling,economics,registration,Complex,11,2025-10-20,Financial Modeling Registration,3
7500062,content marketing,marketing,survey,Complex,7,2025-02-17,Content Marketing Survey,7
7500063,content marketing,marketing,survey,Complex,13,2025-04-11,Content Marketing Survey,10
7500064,digital marketing,marketing,registration,Simple,6,2025-04-21,Digital Marketing Registration,8
7500065,machine learning,it,survey,Moderate,7,2025-02-19,Machine Learning Survey,6
7500066,social media,marketing,survey,Moderate,11,2025-04-18,Social Media Survey,6
7500067,brand management,marketing,registration,Simple,14,2025-08-06,Brand Management Registration,7
7500068,digital marketing,marketing,registration,Complex,14,2025-10-17,Digital Marketing Registration,10
7500069,social media,marketing,survey,Moderate,8,2025-10-20,Social Media Survey,12
