record_id,keyword,category,form_type,complexity,num_fields,created_date,form_title,estimated_time
46400001,brand management,marketing,registration,Simple,12,2025-04-19,Brand Management Registration,3
46400002,cloud computing,it,survey,Simple,8,2025-02-21,Cloud Computing Survey,10
46400003,content marketing,marketing,assessment,Simple,11,2025-04-15,Content Marketing Assessment,4
46400004,portfolio management,economics,survey,Simple,9,2025-06-08,Portfolio Management Survey,12
46400005,financial modeling,economics,application,Simple,9,2025-07-08,Financial Modeling Application,8
46400006,content marketing,marketing,survey,Complex,5,2025-03-30,Content Marketing Survey,7
46400007,cloud computing,it,registration,Simple,10,2025-05-09,Cloud Computing Registration,3
46400008,portfolio management,economics,application,Moderate,9,2024-11-25,Portfolio Management Application,6
46400009,social media,marketing,application,Simple,5,2024-12-19,Social Media Application,8
46400010,financial modeling,economics,registration,Complex,7,2025-03-11,Financial Modeling Registration,9
46400011,data science,it,assessment,Complex,8,2025-10-11,Data Science Assessment,11
46400012,web development,it,survey,Simple,13,2024-11-17,Web Development Survey,3
46400013,digital marketing,marketing,assessment,Simple,8,2025-10-18,Digital Marketing Assessment,5
46400014,investment planning,economics,application,Moderate,12,2025-08-11,Investment Planning Application,11
46400015,financial modeling,economics,registration,Complex,14,2025-04-20,Financial Modeling Registration,9
46400016,financial modeling,economics,application,Moderate,10,2025-05-10,Financial Modeling Application,3
46400017,machine learning,it,survey,Simple,5,2025-10-03,Machine Learning Survey,4
46400018,brand management,marketing,survey,Complex,10,2025-09-22,Brand Management Survey,7
46400019,market analysis,economics,registration,Complex,7,2025-09-27,Market Analysis Registration,7
46400020,social media,marketing,application,Simple,10,2025-02-23,Social Media Application,9
46400021,web development,it,survey,Simple,8,2025-06-24,Web Development Survey,6
46400022,investment planning,economics,registration,Complex,6,2025-04-19,Investment Planning Registration,3
46400023,content marketing,marketing,survey,Complex,13,2025-09-10,Content Marketing Survey,4
46400024,digital marketing,marketing,application,Moderate,9,2025-01-02,Digital Marketing Application,12
46400025,financial modeling,economics,survey,Complex,14,2025-08-26,Financial Modeling Survey,10
46400026,portfolio management,economics,survey,Complex,9,2025-03-05,Portfolio Management Survey,12
46400027,brand management,marketing,registration,Moderate,14,2025-02-04,Brand Management Registration,4
46400028,social media,marketing,application,Complex,12,2025-04-13,Social Media Application,4
46400029,brand management,marketing,registration,Moderate,13,2025-09-15,Brand Management Registration,6
46400030,social media,marketing,survey,Moderate,9,2025-03-04,Social Media Survey,5
46400031,digital marketing,marketing,assessment,Complex,13,2024-10-28,Digital Marketing Assessment,9
46400032,digital marketing,marketing,survey,Simple,12,2025-02-24,Digital Marketing Survey,4
46400033,social media,marketing,survey,Simple,15,2025-08-18,Social Media Survey,9
46400034,portfolio management,economics,assessment,Complex,11,2025-10-12,Portfolio Management Assessment,4
46400035,digital marketing,marketing,registration,Moderate,8,2025-01-27,Digital Marketing Registration,3
46400036,market analysis,economics,application,Moderate,14,2025-06-24,Market Analysis Application,5
46400037,cybersecurity,it,assessment,Complex,12,2025-08-29,Cybersecurity Assessment,4
46400038,machine learning,it,registration,Complex,11,2025-03-06,Machine Learning Registration,7
46400039,digital marketing,marketing,registration,Complex,13,2025-07-27,Digital Marketing Registration,3
46400040,brand management,marketing,survey,Complex,11,2025-04-17,Brand Management Survey,3
46400041,brand management,marketing,registration,Moderate,13,2025-10-11,Brand Management Registration,3
46400042,cloud computing,it,assessment,Simple,5,2025-01-07,Cloud Computing Assessment,9
46400043,cybersecurity,it,registration,Moderate,6,2025-07-01,Cybersecurity Registration,9
