record_id,keyword,category,form_type,complexity,num_fields,created_date,form_title,estimated_time
2400001,data science,it,application,Simple,7,2025-08-08,Data Science Application,7
2400002,digital marketing,marketing,application,Simple,15,2024-12-20,Digital Marketing Application,11
2400003,brand management,marketing,assessment,Moderate,8,2025-09-26,Brand Management Assessment,8
2400004,financial modeling,economics,survey,Simple,12,2025-01-04,Financial Modeling Survey,3
2400005,social media,marketing,survey,Complex,9,2024-12-13,Social Media Survey,3
2400006,web development,it,assessment,Moderate,11,2025-09-09,Web Development Assessment,4
2400007,investment planning,economics,registration,Moderate,12,2025-03-12,Investment Planning Registration,9
2400008,content marketing,marketing,registration,Simple,14,2025-07-23,Content Marketing Registration,9
2400009,web development,it,assessment,Moderate,7,2025-09-12,Web Development Assessment,11
2400010,portfolio management,economics,survey,Simple,13,2025-07-11,Portfolio Management Survey,5
2400011,market analysis,economics,application,Complex,9,2025-05-12,Market Analysis Application,5
2400012,web development,it,assessment,Complex,12,2025-07-28,Web Development Assessment,7
2400013,portfolio management,economics,survey,Simple,7,2025-08-01,Portfolio Management Survey,11
2400014,web development,it,registration,Simple,7,2025-03-19,Web Development Registration,3
2400015,portfolio management,economics,assessment,Simple,6,2025-09-29,Portfolio Management Assessment,9
2400016,financial modeling,economics,registration,Moderate,6,2025-05-03,Financial Modeling Registration,7
2400017,digital marketing,marketing,application,Simple,13,2025-01-09,Digital Marketing Application,3
2400018,brand management,marketing,assessment,Complex,15,2025-09-28,Brand Management Assessment,12
2400019,web development,it,assessment,Moderate,15,2024-12-04,Web Development Assessment,8
2400020,portfolio management,economics,registration,Moderate,11,2025-10-02,Portfolio Management Registration,8
2400021,digital marketing,marketing,assessment,Moderate,8,2025-08-16,Digital Marketing Assessment,5
2400022,social media,marketing,assessment,Moderate,12,2025-03-28,Social Media Assessment,3
2400023,digital marketing,marketing,registration,Complex,9,2025-08-02,Digital Marketing Registration,3
2400024,portfolio management,economics,survey,Simple,7,2025-08-05,Portfolio Management Survey,12
2400025,financial modeling,economics,survey,Complex,10,2025-10-24,Financial Modeling Survey,10
2400026,social media,marketing,registration,Simple,5,2025-09-30,Social Media Registration,6
2400027,data science,it,survey,Complex,10,2025-10-17,Data Science Survey,11
2400028,content marketing,marketing,application,Simple,5,2025-05-23,Content Marketing Application,9
2400029,brand management,marketing,assessment,Simple,11,2024-11-28,Brand Management Assessment,7
2400030,digital marketing,marketing,registration,Moderate,11,2025-09-02,Digital Marketing Registration,6
2400031,machine learning,it,assessment,Simple,6,2025-03-30,Machine Learning Assessment,10
2400032,market analysis,economics,application,Moderate,6,2025-09-28,Market Analysis Application,8
2400033,machine learning,it,survey,Complex,9,2024-12-11,Machine Learning Survey,8
2400034,machine learning,it,registration,Moderate,6,2025-02-16,Machine Learning Registration,3
2400035,brand management,marketing,registration,Complex,6,2025-06-30,Brand Management Registration,3
2400036,brand management,marketing,registration,Moderate,10,2025-03-15,Brand Management Registration,7
2400037,social media,marketing,assessment,Moderate,12,2025-06-11,Social Media Assessment,9
2400038,brand management,marketing,registration,Simple,5,2025-01-06,Brand Management Registration,9
2400039,cloud computing,it,survey,Moderate,6,2024-12-23,Cloud Computing Survey,5
2400040,social media,marketing,survey,Simple,13,2025-10-25,Social Media Survey,9
2400041,social media,marketing,assessment,Moderate,8,2025-04-18,Social Media Assessment,6
2400042,digital marketing,marketing,survey,Moderate,9,2024-12-11,Digital Marketing Survey,6
2400043,machine learning,it,assessment,Complex,6,2025-08-29,Machine Learning Assessment,3
2400044,web development,it,survey,Moderate,10,2025-08-17,Web Development Survey,10
2400045,social media,marketing,survey,Complex,11,2025-06-02,Social Media Survey,9
2400046,financial modeling,economics,survey,Simple,7,2025-05-27,Financial Modeling Survey,9
2400047,social media,marketing,assessment,Moderate,14,2024-12-07,Social Media Assessment,10
2400048,data science,it,application,Moderate,10,2024-12-29,Data Science Application,8
2400049,content marketing,marketing,registration,Complex,5,2025-08-03,Content Marketing Registration,7
2400050,content marketing,marketing,assessment,Simple,5,2025-08-26,Content Marketing Assessment,6
2400051,portfolio management,economics,application,Simple,12,2025-09-08,Portfolio Management Application,3
2400052,machine learning,it,survey,Moderate,10,2025-05-25,Machine Learning Survey,3
2400053,brand management,marketing,survey,Moderate,14,2025-10-11,Brand Management Survey,7
2400054,market analysis,economics,registration,Moderate,12,2025-10-17,Market Analysis Registration,7
2400055,portfolio management,economics,survey,Simple,6,2024-12-29,Portfolio Management Survey,9
2400056,portfolio management,economics,assessment,Moderate,10,2025-08-15,Portfolio Management Assessment,6
2400057,market analysis,economics,survey,Complex,15,2025-05-02,Market Analysis Survey,8
2400058,social media,marketing,survey,Simple,6,2025-01-28,Social Media Survey,6
2400059,portfolio management,economics,registration,Simple,11,2024-12-25,Portfolio Management Registration,9
2400060,brand management,marketing,application,Simple,6,2025-09-11,Brand Management Application,9
2400061,financial modeling,economics,assessment,Simple,9,2025-02-24,Financial Modeling Assessment,11
2400062,brand management,marketing,registration,Simple,5,2025-03-02,Brand Management Registration,12
2400063,machine learning,it,survey,Complex,10,2025-05-01,Machine Learning Survey,3
2400064,content marketing,marketing,survey,Simple,13,2025-08-13,Content Marketing Survey,10
2400065,portfolio management,economics,registration,Complex,7,2025-08-19,Portfolio Management Registration,12
2400066,portfolio management,economics,survey,Complex,8,2025-01-22,Portfolio Management Survey,6
2400067,social media,marketing,registration,Complex,9,2025-07-31,Social Media Registration,10
