record_id,keyword,category,form_type,complexity,num_fields,created_date,form_title,estimated_time
75600001,web development,it,registration,Complex,8,2024-12-06,Web Development Registration,11
75600002,social media,marketing,assessment,Moderate,15,2025-09-09,Social Media Assessment,3
75600003,financial modeling,economics,assessment,Moderate,10,2024-12-28,Financial Modeling Assessment,5
75600004,cybersecurity,it,application,Moderate,7,2025-01-30,Cybersecurity Application,4
75600005,digital marketing,marketing,registration,Moderate,6,2025-08-27,Digital Marketing Registration,10
75600006,web development,it,application,Complex,8,2025-05-06,Web Development Application,3
75600007,portfolio management,economics,survey,Complex,6,2024-12-23,Portfolio Management Survey,8
75600008,investment planning,economics,survey,Simple,13,2025-07-25,Investment Planning Survey,8
75600009,brand management,marketing,registration,Simple,11,2025-07-20,Brand Management Registration,7
75600010,cybersecurity,it,assessment,Complex,6,2025-02-08,Cybersecurity Assessment,11
75600011,web development,it,application,Moderate,10,2025-08-21,Web Development Application,9
75600012,financial modeling,economics,registration,Complex,12,2025-09-01,Financial Modeling Registration,11
75600013,data science,it,survey,Moderate,7,2025-06-17,Data Science Survey,7
75600014,content marketing,marketing,registration,Moderate,5,2025-04-19,Content Marketing Registration,6
75600015,cloud computing,it,application,Moderate,14,2025-08-22,Cloud Computing Application,5
75600016,social media,marketing,assessment,Simple,5,2025-03-27,Social Media Assessment,4
75600017,market analysis,economics,survey,Moderate,10,2024-11-14,Market Analysis Survey,7
75600018,investment planning,economics,survey,Moderate,9,2025-10-04,Investment Planning Survey,3
75600019,financial modeling,economics,registration,Moderate,13,2025-07-11,Financial Modeling Registration,6
75600020,cloud computing,it,registration,Complex,10,2025-10-11,Cloud Computing Registration,10
75600021,market analysis,economics,application,Complex,11,2025-02-04,Market Analysis Application,8
75600022,digital marketing,marketing,assessment,Complex,14,2025-06-23,Digital Marketing Assessment,12
75600023,financial modeling,economics,application,Moderate,10,2025-04-22,Financial Modeling Application,5
75600024,web development,it,survey,Simple,7,2025-05-29,Web Development Survey,7
75600025,brand management,marketing,application,Complex,11,2025-03-31,Brand Management Application,8
75600026,brand management,marketing,registration,Complex,6,2025-04-21,Brand Management Registration,12
75600027,machine learning,it,survey,Complex,5,2024-12-22,Machine Learning Survey,4
75600028,brand management,marketing,application,Complex,8,2025-03-11,Brand Management Application,9
75600029,cloud computing,it,survey,Simple,12,2024-12-04,Cloud Computing Survey,9
75600030,cybersecurity,it,registration,Complex,8,2025-03-11,Cybersecurity Registration,10
75600031,financial modeling,economics,registration,Simple,10,2025-10-12,Financial Modeling Registration,8
75600032,content marketing,marketing,registration,Complex,11,2025-08-31,Content Marketing Registration,3
75600033,portfolio management,economics,assessment,Simple,7,2025-04-17,Portfolio Management Assessment,9
75600034,portfolio management,economics,survey,Simple,15,2025-04-11,Portfolio Management Survey,4
75600035,market analysis,economics,registration,Complex,8,2025-07-17,Market Analysis Registration,6
75600036,digital marketing,marketing,assessment,Moderate,5,2025-03-09,Digital Marketing Assessment,10
75600037,portfolio management,economics,application,Complex,6,2025-07-13,Portfolio Management Application,10
75600038,financial modeling,economics,assessment,Complex,5,2025-06-20,Financial Modeling Assessment,8
75600039,content marketing,marketing,registration,Moderate,15,2025-06-03,Content Marketing Registration,3
75600040,content marketing,marketing,survey,Complex,13,2025-09-13,Content Marketing Survey,12
75600041,web development,it,assessment,Simple,9,2025-06-14,Web Development Assessment,3
75600042,digital marketing,marketing,registration,Moderate,5,2025-09-25,Digital Marketing Registration,3
75600043,investment planning,economics,registration,Moderate,9,2025-01-19,Investment Planning Registration,10
75600044,data science,it,assessment,Simple,6,2025-01-06,Data Science Assessment,12
75600045,social media,marketing,application,Moderate,5,2024-11-21,Social Media Application,9
75600046,digital marketing,marketing,registration,Complex,11,2024-12-22,Digital Marketing Registration,10
75600047,machine learning,it,application,Moderate,11,2025-02-16,Machine Learning Application,10
75600048,brand management,marketing,registration,Moderate,14,2024-12-10,Brand Management Registration,11
75600049,market analysis,economics,registration,Complex,9,2024-12-29,Market Analysis Registration,6
75600050,investment planning,economics,registration,Complex,12,2025-08-12,Investment Planning Registration,11
75600051,content marketing,marketing,assessment,Simple,14,2025-08-08,Content Marketing Assessment,9
75600052,cloud computing,it,registration,Moderate,9,2024-10-27,Cloud Computing Registration,4
75600053,portfolio management,economics,assessment,Simple,8,2024-12-08,Portfolio Management Assessment,4
75600054,data science,it,survey,Simple,10,2025-07-30,Data Science Survey,11
75600055,cloud computing,it,survey,Complex,13,2025-08-07,Cloud Computing Survey,6
75600056,financial modeling,economics,assessment,Moderate,8,2025-05-30,Financial Modeling Assessment,4
75600057,financial modeling,economics,registration,Simple,11,2024-12-26,Financial Modeling Registration,4
75600058,market analysis,economics,survey,Simple,5,2025-05-15,Market Analysis Survey,10
75600059,brand management,marketing,registration,Moderate,13,2024-12-09,Brand Management Registration,6
75600060,financial modeling,economics,assessment,Moderate,11,2025-09-07,Financial Modeling Assessment,10
75600061,financial modeling,economics,assessment,Simple,9,2024-12-02,Financial Modeling Assessment,3
75600062,data science,it,assessment,Simple,15,2024-11-02,Data Science Assessment,4
75600063,content marketing,marketing,registration,Moderate,8,2024-11-28,Content Marketing Registration,4
75600064,financial modeling,economics,assessment,Simple,10,2025-09-04,Financial Modeling Assessment,9
75600065,cybersecurity,it,assessment,Simple,13,2025-06-05,Cybersecurity Assessment,12
75600066,data science,it,application,Simple,6,2025-01-14,Data Science Application,4
75600067,cybersecurity,it,assessment,Simple,10,2025-03-06,Cybersecurity Assessment,12
75600068,content marketing,marketing,application,Complex,10,2024-12-02,Content Marketing Application,11
75600069,content marketing,marketing,registration,Complex,10,2025-06-18,Content Marketing Registration,12
75600070,brand management,marketing,survey,Simple,10,2025-07-28,Brand Management Survey,3
75600071,machine learning,it,application,Simple,8,2025-02-13,Machine Learning Application,3
75600072,data science,it,application,Simple,15,2025-01-15,Data Science Application,8
75600073,market analysis,economics,assessment,Simple,15,2025-10-15,Market Analysis Assessment,10
75600074,brand management,marketing,assessment,Simple,5,2025-02-26,Brand Management Assessment,7
75600075,content marketing,marketing,survey,Simple,6,2025-05-19,Content Marketing Survey,12
75600076,investment planning,economics,registration,Complex,11,2025-02-03,Investment Planning Registration,8
75600077,cloud computing,it,survey,Moderate,9,2025-02-17,Cloud Computing Survey,5
75600078,digital marketing,marketing,registration,Simple,7,2025-02-18,Digital Marketing Registration,6
75600079,investment planning,economics,assessment,Simple,14,2025-01-06,Investment Planning Assessment,8
75600080,market analysis,economics,survey,Simple,5,2024-11-22,Market Analysis Survey,12
