record_id,keyword,category,form_type,complexity,num_fields,created_date,form_title,estimated_time
58100001,data science,it,registration,Moderate,13,2025-07-12,Data Science Registration,11
58100002,web development,it,survey,Simple,10,2025-05-26,Web Development Survey,12
58100003,financial modeling,economics,application,Moderate,7,2024-10-31,Financial Modeling Application,3
58100004,cloud computing,it,registration,Complex,11,2025-05-28,Cloud Computing Registration,4
58100005,financial modeling,economics,assessment,Simple,14,2025-04-21,Financial Modeling Assessment,7
58100006,brand management,marketing,application,Complex,12,2024-11-18,Brand Management Application,3
58100007,social media,marketing,assessment,Moderate,8,2025-09-30,Social Media Assessment,9
58100008,portfolio management,economics,application,Complex,5,2025-08-14,Portfolio Management Application,12
58100009,investment planning,economics,survey,Simple,13,2025-07-14,Investment Planning Survey,11
58100010,social media,marketing,registration,Complex,5,2025-03-21,Social Media Registration,8
58100011,financial modeling,economics,survey,Moderate,6,2024-11-23,Financial Modeling Survey,9
58100012,cybersecurity,it,survey,Simple,12,2025-04-25,Cybersecurity Survey,9
58100013,social media,marketing,survey,Simple,8,2025-07-03,Social Media Survey,12
58100014,digital marketing,marketing,registration,Complex,6,2025-03-15,Digital Marketing Registration,11
58100015,cloud computing,it,registration,Simple,11,2025-10-24,Cloud Computing Registration,12
58100016,social media,marketing,application,Complex,15,2024-11-25,Social Media Application,4
58100017,social media,marketing,survey,Complex,15,2025-06-19,Social Media Survey,11
58100018,financial modeling,economics,survey,Complex,15,2025-02-15,Financial Modeling Survey,4
58100019,market analysis,economics,registration,Moderate,15,2025-08-04,Market Analysis Registration,5
58100020,content marketing,marketing,survey,Simple,9,2025-06-30,Content Marketing Survey,10
58100021,portfolio management,economics,assessment,Moderate,14,2025-06-15,Portfolio Management Assessment,8
58100022,cybersecurity,it,registration,Complex,9,2025-03-26,Cybersecurity Registration,12
58100023,cloud computing,it,registration,Moderate,8,2025-09-11,Cloud Computing Registration,9
58100024,portfolio management,economics,survey,Complex,9,2024-11-25,Portfolio Management Survey,5
58100025,digital marketing,marketing,registration,Simple,13,2025-03-24,Digital Marketing Registration,6
58100026,cybersecurity,it,assessment,Simple,8,2025-04-02,Cybersecurity Assessment,7
58100027,market analysis,economics,survey,Complex,7,2025-09-09,Market Analysis Survey,9
58100028,investment planning,economics,survey,Simple,15,2024-12-03,Investment Planning Survey,11
58100029,content marketing,marketing,registration,Moderate,9,2025-06-13,Content Marketing Registration,9
58100030,brand management,marketing,assessment,Moderate,11,2024-12-21,Brand Management Assessment,9
58100031,web development,it,assessment,Simple,7,2025-03-27,Web Development Assessment,4
58100032,data science,it,application,Moderate,9,2024-12-14,Data Science Application,5
58100033,digital marketing,marketing,survey,Simple,14,2025-02-12,Digital Marketing Survey,11
58100034,market analysis,economics,registration,Complex,13,2025-02-21,Market Analysis Registration,8
58100035,digital marketing,marketing,assessment,Simple,9,2025-09-18,Digital Marketing Assessment,12
58100036,social media,marketing,registration,Simple,9,2025-06-29,Social Media Registration,3
58100037,social media,marketing,survey,Complex,12,2025-05-23,Social Media Survey,7
58100038,financial modeling,economics,application,Moderate,11,2025-01-13,Financial Modeling Application,4
58100039,social media,marketing,survey,Complex,8,2025-10-22,Social Media Survey,9
58100040,brand management,marketing,application,Complex,5,2025-08-14,Brand Management Application,8
58100041,web development,it,survey,Moderate,12,2025-09-12,Web Development Survey,9
58100042,content marketing,marketing,assessment,Complex,12,2025-06-06,Content Marketing Assessment,12
58100043,investment planning,economics,assessment,Simple,5,2025-05-22,Investment Planning Assessment,5
58100044,machine learning,it,assessment,Simple,12,2025-01-18,Machine Learning Assessment,3
58100045,cybersecurity,it,survey,Complex,9,2025-01-20,Cybersecurity Survey,7
58100046,portfolio management,economics,registration,Simple,9,2025-08-25,Portfolio Management Registration,4
58100047,digital marketing,marketing,survey,Moderate,12,2025-01-23,Digital Marketing Survey,12
58100048,financial modeling,economics,survey,Moderate,11,2025-01-28,Financial Modeling Survey,11
58100049,social media,marketing,assessment,Complex,6,2025-10-05,Social Media Assessment,10
58100050,market analysis,economics,application,Moderate,10,2025-04-27,Market Analysis Application,3
58100051,market analysis,economics,application,Simple,8,2025-02-02,Market Analysis Application,4
58100052,portfolio management,economics,survey,Simple,10,2025-05-21,Portfolio Management Survey,7
58100053,web development,it,assessment,Complex,15,2025-06-27,Web Development Assessment,3
58100054,digital marketing,marketing,assessment,Moderate,6,2025-08-17,Digital Marketing Assessment,5
58100055,digital marketing,marketing,application,Complex,13,2025-03-20,Digital Marketing Application,8
58100056,portfolio management,economics,application,Complex,14,2025-04-17,Portfolio Management Application,11
58100057,financial modeling,economics,registration,Simple,13,2025-07-21,Financial Modeling Registration,6
58100058,market analysis,economics,assessment,Simple,8,2025-04-15,Market Analysis Assessment,10
58100059,digital marketing,marketing,assessment,Moderate,14,2025-10-12,Digital Marketing Assessment,9
58100060,portfolio management,economics,survey,Simple,13,2025-10-24,Portfolio Management Survey,7
58100061,digital marketing,marketing,assessment,Complex,7,2025-07-23,Digital Marketing Assessment,10
58100062,content marketing,marketing,assessment,Complex,5,2025-05-25,Content Marketing Assessment,5
58100063,brand management,marketing,survey,Simple,5,2025-08-09,Brand Management Survey,9
58100064,digital marketing,marketing,survey,Simple,6,2025-04-03,Digital Marketing Survey,12
58100065,web development,it,assessment,Moderate,5,2025-07-07,Web Development Assessment,10
58100066,financial modeling,economics,registration,Complex,5,2025-03-07,Financial Modeling Registration,10
