record_id,keyword,category,form_type,complexity,num_fields,created_date,form_title,estimated_time
70200001,market analysis,economics,application,Complex,8,2025-06-20,Market Analysis Application,7
70200002,machine learning,it,assessment,Simple,12,2025-01-04,Machine Learning Assessment,11
70200003,content marketing,marketing,application,Simple,13,2025-05-19,Content Marketing Application,10
70200004,brand management,marketing,assessment,Moderate,7,2025-03-15,Brand Management Assessment,5
70200005,cybersecurity,it,survey,Simple,13,2024-11-11,Cybersecurity Survey,4
70200006,social media,marketing,application,Moderate,12,2025-03-27,Social Media Application,11
70200007,web development,it,application,Moderate,6,2025-04-20,Web Development Application,5
70200008,investment planning,economics,assessment,Simple,10,2024-11-02,Investment Planning Assessment,5
70200009,web development,it,registration,Moderate,11,2025-02-02,Web Development Registration,8
70200010,content marketing,marketing,registration,Simple,13,2024-11-18,Content Marketing Registration,10
70200011,social media,marketing,registration,Simple,6,2025-03-06,Social Media Registration,6
70200012,digital marketing,marketing,registration,Moderate,8,2025-03-29,Digital Marketing Registration,12
70200013,machine learning,it,registration,Simple,6,2025-03-29,Machine Learning Registration,12
70200014,digital marketing,marketing,registration,Complex,15,2024-11-06,Digital Marketing Registration,6
70200015,cybersecurity,it,assessment,Complex,13,2025-04-08,Cybersecurity Assessment,6
70200016,portfolio management,economics,registration,Complex,9,2025-08-15,Portfolio Management Registration,10
70200017,portfolio management,economics,registration,Simple,12,2024-10-30,Portfolio Management Registration,10
70200018,content marketing,marketing,survey,Simple,9,2025-08-11,Content Marketing Survey,7
70200019,cloud computing,it,assessment,Moderate,14,2025-01-30,Cloud Computing Assessment,11
70200020,cloud computing,it,assessment,Simple,7,2025-05-01,Cloud Computing Assessment,3
70200021,financial modeling,economics,application,Simple,10,2024-11-03,Financial Modeling Application,5
70200022,social media,marketing,application,Simple,6,2025-10-07,Social Media Application,11
70200023,market analysis,economics,survey,Moderate,11,2025-10-06,Market Analysis Survey,7
70200024,digital marketing,marketing,application,Simple,7,2025-04-10,Digital Marketing Application,12
70200025,market analysis,economics,registration,Simple,12,2025-05-20,Market Analysis Registration,11
70200026,brand management,marketing,survey,Complex,13,2025-09-07,Brand Management Survey,10
70200027,cloud computing,it,registration,Complex,9,2024-10-30,Cloud Computing Registration,12
70200028,machine learning,it,assessment,Moderate,10,2025-04-07,Machine Learning Assessment,10
70200029,market analysis,economics,application,Moderate,13,2025-07-03,Market Analysis Application,7
70200030,web development,it,application,Simple,6,2025-01-30,Web Development Application,6
70200031,content marketing,marketing,application,Moderate,11,2025-01-03,Content Marketing Application,12
70200032,social media,marketing,registration,Moderate,12,2024-12-10,Social Media Registration,4
70200033,brand management,marketing,application,Moderate,5,2025-07-19,Brand Management Application,3
70200034,financial modeling,economics,registration,Moderate,11,2024-11-18,Financial Modeling Registration,6
70200035,cybersecurity,it,assessment,Simple,7,2025-10-06,Cybersecurity Assessment,3
70200036,digital marketing,marketing,application,Moderate,11,2025-09-15,Digital Marketing Application,3
70200037,social media,marketing,registration,Moderate,11,2025-04-26,Social Media Registration,12
70200038,digital marketing,marketing,registration,Moderate,11,2025-08-10,Digital Marketing Registration,12
70200039,market analysis,economics,application,Complex,12,2025-06-22,Market Analysis Application,12
70200040,portfolio management,economics,assessment,Moderate,13,2025-06-30,Portfolio Management Assessment,5
70200041,financial modeling,economics,survey,Moderate,15,2025-09-01,Financial Modeling Survey,4
70200042,cloud computing,it,application,Simple,9,2024-11-14,Cloud Computing Application,9
70200043,web development,it,assessment,Complex,5,2024-11-28,Web Development Assessment,10
70200044,investment planning,economics,registration,Complex,15,2024-11-17,Investment Planning Registration,7
70200045,market analysis,economics,assessment,Complex,10,2024-12-14,Market Analysis Assessment,8
70200046,digital marketing,marketing,assessment,Moderate,8,2025-09-23,Digital Marketing Assessment,3
70200047,digital marketing,marketing,application,Simple,13,2025-01-20,Digital Marketing Application,10
70200048,digital marketing,marketing,registration,Complex,15,2025-03-25,Digital Marketing Registration,7
70200049,brand management,marketing,survey,Simple,10,2025-09-22,Brand Management Survey,3
70200050,market analysis,economics,application,Moderate,7,2025-04-25,Market Analysis Application,10
70200051,content marketing,marketing,application,Complex,11,2025-02-10,Content Marketing Application,7
70200052,market analysis,economics,registration,Complex,15,2025-09-25,Market Analysis Registration,6
70200053,web development,it,assessment,Simple,11,2025-01-15,Web Development Assessment,5
70200054,investment planning,economics,registration,Simple,9,2025-07-28,Investment Planning Registration,6
70200055,investment planning,economics,assessment,Complex,15,2025-03-01,Investment Planning Assessment,11
70200056,content marketing,marketing,registration,Moderate,11,2025-05-31,Content Marketing Registration,11
70200057,web development,it,assessment,Moderate,6,2025-08-20,Web Development Assessment,9
70200058,cybersecurity,it,assessment,Complex,12,2025-07-19,Cybersecurity Assessment,5
70200059,cloud computing,it,survey,Moderate,8,2025-07-25,Cloud Computing Survey,6
70200060,content marketing,marketing,assessment,Simple,5,2025-09-11,Content Marketing Assessment,8
70200061,investment planning,economics,application,Complex,14,2025-06-24,Investment Planning Application,12
70200062,market analysis,economics,registration,Moderate,7,2025-05-16,Market Analysis Registration,5
70200063,portfolio management,economics,application,Simple,10,2025-10-09,Portfolio Management Application,10
