record_id,keyword,category,form_type,complexity,num_fields,created_date,form_title,estimated_time
6000001,portfolio management,economics,survey,Complex,12,2024-11-14,Portfolio Management Survey,8
6000002,financial modeling,economics,survey,Moderate,5,2025-10-16,Financial Modeling Survey,9
6000003,investment planning,economics,survey,Simple,10,2025-04-19,Investment Planning Survey,3
6000004,market analysis,economics,survey,Complex,14,2025-09-18,Market Analysis Survey,7
6000005,portfolio management,economics,application,Simple,14,2025-02-17,Portfolio Management Application,3
6000006,financial modeling,economics,registration,Moderate,15,2025-09-01,Financial Modeling Registration,11
6000007,investment planning,economics,assessment,Simple,13,2025-08-24,Investment Planning Assessment,3
6000008,cloud computing,it,application,Simple,9,2025-08-17,Cloud Computing Application,4
6000009,data science,it,application,Complex,8,2024-11-16,Data Science Application,11
6000010,content marketing,marketing,assessment,Moderate,5,2025-02-04,Content Marketing Assessment,8
6000011,social media,marketing,application,Complex,15,2025-07-18,Social Media Application,4
6000012,market analysis,economics,assessment,Simple,12,2025-04-18,Market Analysis Assessment,4
6000013,financial modeling,economics,application,Complex,5,2025-06-03,Financial Modeling Application,3
6000014,cloud computing,it,assessment,Simple,5,2024-11-30,Cloud Computing Assessment,7
6000015,web development,it,registration,Complex,7,2024-12-17,Web Development Registration,11
6000016,portfolio management,economics,survey,Complex,11,2025-06-25,Portfolio Management Survey,7
6000017,brand management,marketing,survey,Moderate,15,2025-08-26,Brand Management Survey,7
6000018,social media,marketing,application,Moderate,9,2025-02-17,Social Media Application,12
6000019,cloud computing,it,registration,Complex,11,2025-06-30,Cloud Computing Registration,5
6000020,financial modeling,economics,application,Complex,15,2024-11-06,Financial Modeling Application,8
6000021,cybersecurity,it,registration,Moderate,14,2025-07-01,Cybersecurity Registration,4
6000022,cybersecurity,it,application,Complex,9,2025-02-17,Cybersecurity Application,10
6000023,content marketing,marketing,application,Moderate,8,2025-08-29,Content Marketing Application,4
6000024,machine learning,it,registration,Simple,5,2025-04-26,Machine Learning Registration,8
6000025,digital marketing,marketing,survey,Moderate,12,2025-05-23,Digital Marketing Survey,12
6000026,financial modeling,economics,application,Complex,10,2025-07-27,Financial Modeling Application,5
6000027,financial modeling,economics,registration,Simple,5,2025-10-10,Financial Modeling Registration,6
6000028,market analysis,economics,assessment,Simple,14,2025-08-29,Market Analysis Assessment,11
6000029,machine learning,it,registration,Moderate,15,2025-06-02,Machine Learning Registration,3
6000030,cybersecurity,it,survey,Simple,12,2025-06-19,Cybersecurity Survey,10
6000031,cloud computing,it,application,Simple,11,2025-07-07,Cloud Computing Application,11
6000032,cloud computing,it,registration,Complex,11,2025-09-01,Cloud Computing Registration,5
6000033,financial modeling,economics,survey,Simple,9,2025-04-13,Financial Modeling Survey,12
6000034,portfolio management,economics,survey,Simple,13,2025-07-11,Portfolio Management Survey,7
6000035,cloud computing,it,application,Complex,11,2025-05-08,Cloud Computing Application,11
6000036,cloud computing,it,survey,Simple,5,2025-01-31,Cloud Computing Survey,3
6000037,social media,marketing,registration,Moderate,14,2025-06-27,Social Media Registration,10
6000038,cybersecurity,it,assessment,Moderate,10,2024-12-06,Cybersecurity Assessment,8
6000039,market analysis,economics,assessment,Complex,6,2025-04-26,Market Analysis Assessment,6
6000040,social media,marketing,registration,Simple,6,2025-10-05,Social Media Registration,6
6000041,market analysis,economics,assessment,Simple,6,2025-04-18,Market Analysis Assessment,8
6000042,data science,it,survey,Simple,11,2025-06-10,Data Science Survey,8
6000043,market analysis,economics,registration,Moderate,10,2024-10-28,Market Analysis Registration,9
6000044,cloud computing,it,assessment,Complex,13,2024-11-29,Cloud Computing Assessment,5
6000045,social media,marketing,registration,Complex,6,2025-10-01,Social Media Registration,5
6000046,social media,marketing,assessment,Simple,11,2024-11-14,Social Media Assessment,9
6000047,data science,it,survey,Moderate,10,2025-02-08,Data Science Survey,12
6000048,cybersecurity,it,survey,Moderate,6,2025-02-19,Cybersecurity Survey,4
6000049,social media,marketing,assessment,Moderate,14,2025-05-25,Social Media Assessment,10
6000050,cybersecurity,it,survey,Complex,8,2025-05-30,Cybersecurity Survey,9
6000051,content marketing,marketing,survey,Simple,14,2025-07-14,Content Marketing Survey,8
6000052,investment planning,economics,registration,Simple,5,2025-07-11,Investment Planning Registration,9
6000053,content marketing,marketing,registration,Simple,9,2025-10-21,Content Marketing Registration,10
6000054,cloud computing,it,application,Complex,12,2024-12-21,Cloud Computing Application,7
6000055,data science,it,application,Complex,7,2025-01-19,Data Science Application,6
6000056,investment planning,economics,assessment,Simple,8,2025-03-27,Investment Planning Assessment,7
6000057,market analysis,economics,application,Complex,6,2024-12-02,Market Analysis Application,6
6000058,machine learning,it,registration,Moderate,11,2025-10-02,Machine Learning Registration,4
6000059,digital marketing,marketing,registration,Complex,13,2025-05-03,Digital Marketing Registration,7
6000060,investment planning,economics,application,Moderate,9,2025-06-27,Investment Planning Application,4
6000061,brand management,marketing,registration,Simple,7,2025-05-19,Brand Management Registration,9
6000062,web development,it,survey,Simple,13,2025-01-10,Web Development Survey,8
6000063,portfolio management,economics,assessment,Complex,6,2025-06-08,Portfolio Management Assessment,3
6000064,content marketing,marketing,application,Moderate,7,2025-02-17,Content Marketing Application,12
6000065,financial modeling,economics,registration,Complex,15,2025-06-30,Financial Modeling Registration,6
6000066,brand management,marketing,application,Moderate,7,2024-12-18,Brand Management Application,8
6000067,machine learning,it,survey,Simple,9,2024-12-11,Machine Learning Survey,11
6000068,cloud computing,it,assessment,Simple,8,2025-01-22,Cloud Computing Assessment,10
6000069,financial modeling,economics,application,Moderate,5,2025-08-20,Financial Modeling Application,5
6000070,data science,it,survey,Moderate,14,2025-06-29,Data Science Survey,3
6000071,market analysis,economics,registration,Moderate,5,2025-10-14,Market Analysis Registration,5
6000072,cybersecurity,it,registration,Complex,13,2025-03-08,Cybersecurity Registration,7
6000073,portfolio management,economics,application,Moderate,9,2024-12-29,Portfolio Management Application,3
6000074,web development,it,assessment,Moderate,9,2025-07-16,Web Development Assessment,8
6000075,financial modeling,economics,assessment,Complex,15,2025-02-05,Financial Modeling Assessment,9
6000076,content marketing,marketing,application,Simple,15,2025-07-28,Content Marketing Application,3
6000077,financial modeling,economics,application,Simple,13,2025-08-02,Financial Modeling Application,9
6000078,digital marketing,marketing,registration,Moderate,10,2025-07-09,Digital Marketing Registration,5
6000079,market analysis,economics,application,Moderate,7,2024-11-11,Market Analysis Application,10
6000080,financial modeling,economics,assessment,Simple,7,2025-08-06,Financial Modeling Assessment,11
6000081,cloud computing,it,survey,Simple,9,2024-11-24,Cloud Computing Survey,5
6000082,social media,marketing,assessment,Complex,6,2025-03-27,Social Media Assessment,8
6000083,portfolio management,economics,application,Complex,8,2025-04-14,Portfolio Management Application,4
6000084,investment planning,economics,registration,Complex,9,2024-12-15,Investment Planning Registration,6
6000085,investment planning,economics,assessment,Complex,11,2025-04-13,Investment Planning Assessment,5
6000086,digital marketing,marketing,registration,Complex,11,2025-01-19,Digital Marketing Registration,12
6000087,market analysis,economics,application,Simple,5,2024-11-22,Market Analysis Application,3
6000088,machine learning,it,assessment,Moderate,9,2025-01-07,Machine Learning Assessment,7
6000089,brand management,marketing,survey,Moderate,15,2025-04-24,Brand Management Survey,3
6000090,financial modeling,economics,application,Complex,11,2025-04-12,Financial Modeling Application,5
6000091,market analysis,economics,registration,Complex,14,2025-06-18,Market Analysis Registration,4
6000092,financial modeling,economics,application,Simple,8,2025-07-06,Financial Modeling Application,11
6000093,financial modeling,economics,assessment,Moderate,10,2025-04-08,Financial Modeling Assessment,11
6000094,content marketing,marketing,assessment,Moderate,15,2025-05-22,Content Marketing Assessment,9
6000095,market analysis,economics,application,Simple,9,2025-06-09,Market Analysis Application,11
6000096,cloud computing,it,assessment,Complex,5,2025-08-17,Cloud Computing Assessment,4
6000097,social media,marketing,application,Moderate,11,2024-12-16,Social Media Application,5
6000098,content marketing,marketing,survey,Simple,7,2025-09-16,Content Marketing Survey,11
6000099,data science,it,application,Complex,5,2024-12-03,Data Science Application,8
6000100,digital marketing,marketing,survey,Moderate,8,2024-12-31,Digital Marketing Survey,3
6000101,portfolio management,economics,application,Simple,12,2025-09-10,Portfolio Management Application,7
6000102,digital marketing,marketing,survey,Complex,12,2025-01-13,Digital Marketing Survey,3
6000103,content marketing,marketing,assessment,Simple,5,2025-10-17,Content Marketing Assessment,3
6000104,digital marketing,marketing,survey,Simple,8,2025-03-14,Digital Marketing Survey,8
6000105,data science,it,assessment,Complex,12,2025-07-25,Data Science Assessment,11
6000106,brand management,marketing,application,Moderate,10,2024-11-08,Brand Management Application,11
6000107,portfolio management,economics,survey,Simple,8,2025-04-07,Portfolio Management Survey,3
6000108,cloud computing,it,assessment,Complex,8,2025-05-16,Cloud Computing Assessment,8
6000109,web development,it,application,Complex,15,2024-11-22,Web Development Application,3
6000110,cloud computing,it,application,Complex,12,2024-12-20,Cloud Computing Application,11
6000111,portfolio management,economics,survey,Complex,11,2024-12-11,Portfolio Management Survey,7
6000112,brand management,marketing,survey,Simple,8,2024-12-18,Brand Management Survey,4
6000113,financial modeling,economics,application,Moderate,8,2025-09-30,Financial Modeling Application,4
6000114,digital marketing,marketing,application,Complex,12,2025-02-08,Digital Marketing Application,7
6000115,social media,marketing,registration,Moderate,11,2025-03-24,Social Media Registration,10
6000116,cloud computing,it,assessment,Moderate,6,2025-07-02,Cloud Computing Assessment,6
6000117,market analysis,economics,survey,Complex,11,2025-04-07,Market Analysis Survey,4
6000118,cloud computing,it,application,Moderate,8,2025-05-21,Cloud Computing Application,3
6000119,content marketing,marketing,application,Moderate,14,2024-11-02,Content Marketing Application,10
6000120,financial modeling,economics,assessment,Simple,12,2025-06-13,Financial Modeling Assessment,10
6000121,cloud computing,it,survey,Simple,12,2025-04-07,Cloud Computing Survey,9
6000122,web development,it,assessment,Simple,15,2025-02-08,Web Development Assessment,11
6000123,social media,marketing,survey,Simple,15,2025-03-19,Social Media Survey,6
6000124,data science,it,survey,Moderate,11,2025-06-05,Data Science Survey,11
6000125,financial modeling,economics,survey,Moderate,5,2025-01-08,Financial Modeling Survey,7
6000126,financial modeling,economics,registration,Simple,15,2024-11-13,Financial Modeling Registration,3
