record_id,keyword,category,form_type,complexity,num_fields,created_date,form_title,estimated_time
70800001,financial modeling,economics,registration,Moderate,9,2025-03-01,Financial Modeling Registration,10
70800002,brand management,marketing,registration,Moderate,5,2025-03-27,Brand Management Registration,8
70800003,content marketing,marketing,assessment,Simple,13,2025-07-15,Content Marketing Assessment,6
70800004,cloud computing,it,application,Complex,5,2025-01-29,Cloud Computing Application,6
70800005,social media,marketing,application,Moderate,9,2024-10-25,Social Media Application,11
70800006,market analysis,economics,survey,Simple,6,2025-06-18,Market Analysis Survey,12
70800007,financial modeling,economics,assessment,Complex,8,2025-06-10,Financial Modeling Assessment,10
70800008,machine learning,it,survey,Moderate,8,2025-08-01,Machine Learning Survey,5
70800009,market analysis,economics,survey,Simple,15,2025-10-09,Market Analysis Survey,4
70800010,brand management,marketing,application,Simple,13,2024-12-09,Brand Management Application,4
70800011,content marketing,marketing,assessment,Complex,6,2025-03-11,Content Marketing Assessment,8
70800012,cloud computing,it,application,Complex,8,2025-06-22,Cloud Computing Application,11
70800013,financial modeling,economics,application,Moderate,13,2025-04-12,Financial Modeling Application,6
70800014,social media,marketing,survey,Complex,7,2024-11-17,Social Media Survey,5
70800015,investment planning,economics,application,Moderate,7,2024-12-08,Investment Planning Application,12
70800016,content marketing,marketing,survey,Moderate,8,2025-04-23,Content Marketing Survey,11
70800017,investment planning,economics,assessment,Moderate,8,2025-07-22,Investment Planning Assessment,8
70800018,investment planning,economics,survey,Complex,7,2025-07-17,Investment Planning Survey,4
70800019,investment planning,economics,assessment,Complex,9,2025-04-15,Investment Planning Assessment,11
70800020,web development,it,registration,Simple,8,2025-10-18,Web Development Registration,7
70800021,web development,it,survey,Moderate,7,2025-02-26,Web Development Survey,12
70800022,portfolio management,economics,registration,Moderate,13,2025-04-16,Portfolio Management Registration,8
70800023,machine learning,it,assessment,Complex,9,2024-11-09,Machine Learning Assessment,7
70800024,data science,it,survey,Complex,13,2025-03-31,Data Science Survey,7
70800025,web development,it,assessment,Simple,12,2025-01-01,Web Development Assessment,10
70800026,cybersecurity,it,survey,Simple,10,2025-05-20,Cybersecurity Survey,9
70800027,digital marketing,marketing,assessment,Simple,13,2025-04-08,Digital Marketing Assessment,7
70800028,brand management,marketing,registration,Moderate,10,2025-02-21,Brand Management Registration,4
70800029,market analysis,economics,registration,Complex,13,2025-03-29,Market Analysis Registration,3
70800030,investment planning,economics,assessment,Simple,8,2025-08-31,Investment Planning Assessment,8
70800031,content marketing,marketing,application,Complex,14,2025-05-24,Content Marketing Application,4
70800032,market analysis,economics,application,Complex,13,2025-06-03,Market Analysis Application,10
70800033,content marketing,marketing,application,Simple,6,2025-06-20,Content Marketing Application,11
70800034,digital marketing,marketing,application,Complex,6,2025-06-06,Digital Marketing Application,7
70800035,portfolio management,economics,registration,Simple,15,2025-08-31,Portfolio Management Registration,8
70800036,cloud computing,it,assessment,Simple,14,2025-01-13,Cloud Computing Assessment,12
70800037,portfolio management,economics,assessment,Moderate,11,2025-02-14,Portfolio Management Assessment,8
70800038,web development,it,application,Moderate,10,2025-06-24,Web Development Application,5
70800039,social media,marketing,application,Moderate,7,2025-08-26,Social Media Application,5
70800040,social media,marketing,application,Complex,15,2025-09-08,Social Media Application,7
70800041,digital marketing,marketing,registration,Simple,13,2025-06-12,Digital Marketing Registration,6
70800042,data science,it,survey,Simple,15,2024-12-31,Data Science Survey,11
70800043,brand management,marketing,registration,Complex,7,2025-08-02,Brand Management Registration,11
70800044,cloud computing,it,survey,Simple,5,2025-10-05,Cloud Computing Survey,6
70800045,content marketing,marketing,assessment,Complex,15,2025-09-27,Content Marketing Assessment,3
70800046,cloud computing,it,registration,Simple,12,2025-04-26,Cloud Computing Registration,9
70800047,web development,it,assessment,Simple,5,2024-12-10,Web Development Assessment,8
70800048,financial modeling,economics,survey,Complex,8,2024-11-21,Financial Modeling Survey,5
70800049,digital marketing,marketing,survey,Complex,8,2025-05-11,Digital Marketing Survey,6
70800050,cloud computing,it,registration,Complex,12,2025-02-06,Cloud Computing Registration,5
70800051,web development,it,assessment,Moderate,8,2025-05-23,Web Development Assessment,8
70800052,content marketing,marketing,assessment,Simple,15,2025-09-29,Content Marketing Assessment,12
70800053,data science,it,application,Simple,7,2025-07-14,Data Science Application,4
70800054,digital marketing,marketing,survey,Complex,14,2025-04-02,Digital Marketing Survey,10
70800055,web development,it,application,Moderate,9,2025-03-24,Web Development Application,4
70800056,financial modeling,economics,survey,Simple,15,2025-10-23,Financial Modeling Survey,6
70800057,financial modeling,economics,application,Simple,10,2025-01-15,Financial Modeling Application,7
70800058,portfolio management,economics,registration,Complex,6,2025-04-07,Portfolio Management Registration,5
70800059,cloud computing,it,survey,Moderate,5,2025-08-22,Cloud Computing Survey,4
70800060,market analysis,economics,survey,Moderate,10,2025-08-20,Market Analysis Survey,11
70800061,portfolio management,economics,survey,Simple,14,2025-07-10,Portfolio Management Survey,12
70800062,social media,marketing,registration,Simple,7,2025-07-20,Social Media Registration,8
70800063,financial modeling,economics,assessment,Simple,11,2024-12-04,Financial Modeling Assessment,3
70800064,investment planning,economics,registration,Moderate,5,2025-10-03,Investment Planning Registration,3
70800065,brand management,marketing,registration,Simple,10,2025-04-10,Brand Management Registration,7
70800066,cybersecurity,it,application,Moderate,7,2025-02-16,Cybersecurity Application,11
70800067,cybersecurity,it,application,Complex,6,2025-08-27,Cybersecurity Application,6
70800068,market analysis,economics,application,Complex,5,2025-02-01,Market Analysis Application,8
70800069,content marketing,marketing,assessment,Simple,14,2025-10-09,Content Marketing Assessment,6
70800070,social media,marketing,assessment,Complex,8,2024-12-24,Social Media Assessment,10
70800071,portfolio management,economics,registration,Moderate,7,2025-06-07,Portfolio Management Registration,8
70800072,web development,it,application,Moderate,6,2025-07-02,Web Development Application,10
70800073,cybersecurity,it,registration,Moderate,12,2025-06-08,Cybersecurity Registration,10
70800074,investment planning,economics,assessment,Moderate,10,2025-04-09,Investment Planning Assessment,8
70800075,cybersecurity,it,registration,Simple,13,2025-09-11,Cybersecurity Registration,3
70800076,content marketing,marketing,application,Complex,7,2024-11-11,Content Marketing Application,5
70800077,portfolio management,economics,application,Complex,14,2025-01-09,Portfolio Management Application,4
70800078,social media,marketing,application,Complex,11,2024-11-10,Social Media Application,5
70800079,digital marketing,marketing,assessment,Simple,7,2025-05-07,Digital Marketing Assessment,4
70800080,digital marketing,marketing,registration,Moderate,15,2025-05-11,Digital Marketing Registration,10
70800081,brand management,marketing,survey,Complex,11,2025-03-12,Brand Management Survey,6
70800082,portfolio management,economics,assessment,Complex,15,2025-07-29,Portfolio Management Assessment,8
70800083,investment planning,economics,registration,Complex,13,2025-01-11,Investment Planning Registration,4
70800084,brand management,marketing,assessment,Moderate,9,2025-02-20,Brand Management Assessment,3
70800085,investment planning,economics,application,Complex,14,2025-01-15,Investment Planning Application,6
70800086,data science,it,assessment,Moderate,13,2025-10-17,Data Science Assessment,5
70800087,portfolio management,economics,application,Moderate,12,2024-12-04,Portfolio Management Application,4
70800088,financial modeling,economics,application,Simple,15,2025-03-26,Financial Modeling Application,12
70800089,market analysis,economics,survey,Complex,13,2025-10-22,Market Analysis Survey,4
70800090,financial modeling,economics,registration,Simple,14,2024-10-27,Financial Modeling Registration,7
70800091,portfolio management,economics,survey,Simple,12,2025-05-12,Portfolio Management Survey,8
70800092,financial modeling,economics,application,Simple,8,2025-04-15,Financial Modeling Application,10
70800093,brand management,marketing,application,Complex,11,2025-05-04,Brand Management Application,7
70800094,web development,it,survey,Simple,11,2025-04-16,Web Development Survey,10
70800095,digital marketing,marketing,survey,Complex,13,2025-07-08,Digital Marketing Survey,7
70800096,digital marketing,marketing,registration,Simple,8,2025-03-22,Digital Marketing Registration,8
70800097,market analysis,economics,registration,Simple,14,2025-06-07,Market Analysis Registration,4
70800098,data science,it,registration,Simple,15,2025-04-10,Data Science Registration,5
70800099,content marketing,marketing,survey,Complex,5,2025-02-08,Content Marketing Survey,6
70800100,web development,it,registration,Moderate,9,2025-10-25,Web Development Registration,5
70800101,portfolio management,economics,application,Moderate,9,2024-12-12,Portfolio Management Application,7
70800102,content marketing,marketing,survey,Simple,15,2025-09-28,Content Marketing Survey,12
70800103,cybersecurity,it,assessment,Moderate,15,2025-06-26,Cybersecurity Assessment,7
70800104,cybersecurity,it,survey,Complex,11,2025-07-21,Cybersecurity Survey,6
70800105,cloud computing,it,application,Complex,12,2025-06-02,Cloud Computing Application,10
70800106,cybersecurity,it,application,Complex,9,2024-11-10,Cybersecurity Application,12
70800107,data science,it,survey,Complex,10,2025-06-13,Data Science Survey,8
70800108,market analysis,economics,application,Complex,14,2025-06-25,Market Analysis Application,3
70800109,content marketing,marketing,survey,Simple,15,2025-10-03,Content Marketing Survey,3
70800110,digital marketing,marketing,application,Complex,9,2025-09-10,Digital Marketing Application,5
70800111,cybersecurity,it,application,Simple,13,2025-08-25,Cybersecurity Application,3
70800112,content marketing,marketing,registration,Simple,15,2025-06-18,Content Marketing Registration,7
70800113,brand management,marketing,application,Simple,11,2025-10-06,Brand Management Application,8
70800114,investment planning,economics,application,Simple,10,2025-10-17,Investment Planning Application,11
70800115,social media,marketing,application,Moderate,6,2025-08-31,Social Media Application,11
70800116,content marketing,marketing,survey,Simple,11,2025-03-18,Content Marketing Survey,7
70800117,digital marketing,marketing,registration,Complex,10,2025-02-07,Digital Marketing Registration,11
70800118,portfolio management,economics,survey,Complex,12,2025-07-03,Portfolio Management Survey,12
70800119,financial modeling,economics,registration,Simple,12,2025-02-10,Financial Modeling Registration,8
70800120,data science,it,survey,Complex,11,2025-01-20,Data Science Survey,7
70800121,market analysis,economics,registration,Moderate,8,2025-04-15,Market Analysis Registration,3
70800122,data science,it,survey,Simple,15,2024-11-02,Data Science Survey,6
70800123,market analysis,economics,assessment,Moderate,11,2025-01-10,Market Analysis Assessment,11
70800124,brand management,marketing,registration,Complex,10,2025-06-03,Brand Management Registration,3
70800125,content marketing,marketing,registration,Simple,6,2025-07-05,Content Marketing Registration,7
70800126,digital marketing,marketing,survey,Moderate,15,2025-09-22,Digital Marketing Survey,11
70800127,brand management,marketing,registration,Moderate,5,2025-04-06,Brand Management Registration,12
70800128,content marketing,marketing,survey,Moderate,14,2025-05-30,Content Marketing Survey,4
70800129,financial modeling,economics,assessment,Moderate,15,2025-02-10,Financial Modeling Assessment,4
70800130,digital marketing,marketing,assessment,Simple,9,2025-01-18,Digital Marketing Assessment,9
70800131,financial modeling,economics,survey,Moderate,9,2024-12-11,Financial Modeling Survey,10
70800132,data science,it,assessment,Simple,10,2025-08-01,Data Science Assessment,6
70800133,cybersecurity,it,registration,Moderate,13,2025-07-06,Cybersecurity Registration,11
70800134,market analysis,economics,assessment,Complex,9,2025-02-14,Market Analysis Assessment,8
70800135,social media,marketing,assessment,Simple,11,2025-03-14,Social Media Assessment,4
70800136,content marketing,marketing,assessment,Complex,13,2024-12-08,Content Marketing Assessment,4
70800137,financial modeling,economics,survey,Complex,15,2025-01-08,Financial Modeling Survey,8
70800138,portfolio management,economics,assessment,Moderate,14,2025-04-19,Portfolio Management Assessment,9
70800139,cloud computing,it,application,Complex,15,2025-08-22,Cloud Computing Application,9
70800140,cybersecurity,it,application,Complex,11,2025-01-11,Cybersecurity Application,3
70800141,portfolio management,economics,survey,Moderate,6,2025-07-08,Portfolio Management Survey,11
70800142,market analysis,economics,registration,Complex,13,2025-01-29,Market Analysis Registration,3
70800143,financial modeling,economics,assessment,Simple,6,2025-08-05,Financial Modeling Assessment,8
70800144,social media,marketing,application,Simple,14,2025-01-14,Social Media Application,10
70800145,social media,marketing,registration,Moderate,11,2024-12-20,Social Media Registration,5
70800146,data science,it,registration,Simple,9,2024-12-28,Data Science Registration,11
70800147,investment planning,economics,assessment,Simple,8,2025-10-09,Investment Planning Assessment,4
70800148,content marketing,marketing,assessment,Moderate,8,2025-09-09,Content Marketing Assessment,5
70800149,financial modeling,economics,registration,Complex,13,2025-07-15,Financial Modeling Registration,3
70800150,social media,marketing,registration,Simple,6,2025-09-08,Social Media Registration,9
70800151,investment planning,economics,registration,Simple,7,2025-10-06,Investment Planning Registration,6
70800152,social media,marketing,assessment,Complex,7,2025-04-27,Social Media Assessment,6
70800153,market analysis,economics,assessment,Moderate,12,2025-09-03,Market Analysis Assessment,6
70800154,portfolio management,economics,assessment,Complex,15,2025-05-11,Portfolio Management Assessment,8
70800155,market analysis,economics,registration,Complex,13,2024-11-17,Market Analysis Registration,4
70800156,investment planning,economics,assessment,Moderate,5,2025-03-31,Investment Planning Assessment,8
70800157,social media,marketing,survey,Simple,7,2025-02-15,Social Media Survey,5
70800158,cloud computing,it,application,Complex,9,2025-03-04,Cloud Computing Application,4
70800159,digital marketing,marketing,survey,Moderate,11,2025-09-20,Digital Marketing Survey,4
70800160,market analysis,economics,assessment,Moderate,7,2025-05-08,Market Analysis Assessment,8
70800161,financial modeling,economics,registration,Moderate,12,2025-02-17,Financial Modeling Registration,12
70800162,digital marketing,marketing,application,Simple,10,2025-07-17,Digital Marketing Application,12
70800163,portfolio management,economics,registration,Simple,8,2025-01-04,Portfolio Management Registration,6
70800164,financial modeling,economics,registration,Moderate,7,2025-06-11,Financial Modeling Registration,7
70800165,financial modeling,economics,application,Simple,5,2025-01-30,Financial Modeling Application,12
70800166,content marketing,marketing,registration,Complex,5,2025-10-09,Content Marketing Registration,4
70800167,machine learning,it,assessment,Complex,12,2025-03-23,Machine Learning Assessment,5
70800168,content marketing,marketing,registration,Simple,13,2025-06-13,Content Marketing Registration,5
70800169,content marketing,marketing,assessment,Simple,5,2025-02-05,Content Marketing Assessment,10
70800170,cloud computing,it,survey,Complex,10,2025-08-03,Cloud Computing Survey,8
70800171,machine learning,it,application,Moderate,11,2025-06-06,Machine Learning Application,5
70800172,social media,marketing,assessment,Complex,8,2024-11-02,Social Media Assessment,4
70800173,social media,marketing,survey,Simple,15,2025-05-21,Social Media Survey,3
70800174,machine learning,it,registration,Complex,15,2024-12-10,Machine Learning Registration,5
70800175,machine learning,it,application,Moderate,5,2024-11-27,Machine Learning Application,9
70800176,social media,marketing,assessment,Complex,5,2025-08-26,Social Media Assessment,12
70800177,cybersecurity,it,application,Complex,8,2024-12-01,Cybersecurity Application,12
70800178,social media,marketing,registration,Moderate,10,2025-04-07,Social Media Registration,5
70800179,cloud computing,it,assessment,Complex,10,2025-01-28,Cloud Computing Assessment,5
70800180,data science,it,survey,Complex,6,2025-07-29,Data Science Survey,8
70800181,cloud computing,it,registration,Simple,13,2025-01-09,Cloud Computing Registration,12
70800182,market analysis,economics,application,Simple,13,2025-01-29,Market Analysis Application,4
70800183,market analysis,economics,registration,Moderate,7,2025-03-17,Market Analysis Registration,5
70800184,social media,marketing,survey,Complex,9,2025-03-19,Social Media Survey,5
70800185,brand management,marketing,registration,Complex,6,2025-05-06,Brand Management Registration,7
70800186,market analysis,economics,registration,Moderate,13,2025-02-27,Market Analysis Registration,10
70800187,cybersecurity,it,assessment,Simple,12,2024-11-18,Cybersecurity Assessment,9
70800188,digital marketing,marketing,application,Moderate,14,2025-03-04,Digital Marketing Application,12
70800189,content marketing,marketing,registration,Simple,14,2025-06-17,Content Marketing Registration,4
70800190,brand management,marketing,registration,Moderate,12,2024-11-25,Brand Management Registration,3
70800191,web development,it,survey,Complex,15,2025-08-16,Web Development Survey,7
70800192,financial modeling,economics,registration,Moderate,9,2024-12-25,Financial Modeling Registration,12
70800193,cybersecurity,it,application,Simple,15,2024-12-10,Cybersecurity Application,8
70800194,data science,it,survey,Moderate,10,2024-11-23,Data Science Survey,3
70800195,financial modeling,economics,assessment,Simple,9,2025-05-28,Financial Modeling Assessment,12
70800196,brand management,marketing,survey,Moderate,10,2024-11-15,Brand Management Survey,3
70800197,portfolio management,economics,registration,Moderate,8,2024-12-10,Portfolio Management Registration,9
70800198,social media,marketing,application,Complex,11,2025-10-14,Social Media Application,10
70800199,machine learning,it,assessment,Complex,10,2025-08-21,Machine Learning Assessment,8
70800200,investment planning,economics,assessment,Moderate,10,2024-12-30,Investment Planning Assessment,8
70800201,web development,it,assessment,Moderate,11,2025-09-16,Web Development Assessment,9
70800202,financial modeling,economics,registration,Simple,11,2025-07-13,Financial Modeling Registration,4
70800203,cloud computing,it,registration,Simple,15,2025-04-21,Cloud Computing Registration,11
70800204,machine learning,it,registration,Moderate,13,2025-10-11,Machine Learning Registration,10
70800205,cloud computing,it,survey,Simple,13,2024-12-21,Cloud Computing Survey,4
70800206,cloud computing,it,survey,Moderate,9,2025-09-15,Cloud Computing Survey,8
70800207,digital marketing,marketing,survey,Moderate,13,2025-09-09,Digital Marketing Survey,5
70800208,social media,marketing,application,Moderate,11,2025-02-02,Social Media Application,9
70800209,data science,it,survey,Moderate,8,2025-01-20,Data Science Survey,3
70800210,social media,marketing,registration,Simple,5,2024-11-19,Social Media Registration,12
70800211,data science,it,assessment,Simple,14,2024-10-28,Data Science Assessment,6
70800212,content marketing,marketing,assessment,Moderate,7,2025-01-05,Content Marketing Assessment,4
70800213,brand management,marketing,registration,Moderate,7,2025-05-26,Brand Management Registration,11
70800214,cloud computing,it,application,Complex,15,2024-11-20,Cloud Computing Application,11
70800215,machine learning,it,application,Complex,7,2024-10-30,Machine Learning Application,5
70800216,data science,it,assessment,Moderate,8,2025-09-08,Data Science Assessment,9
70800217,content marketing,marketing,assessment,Simple,7,2025-03-27,Content Marketing Assessment,12
70800218,market analysis,economics,assessment,Moderate,13,2025-03-09,Market Analysis Assessment,6
70800219,machine learning,it,application,Simple,10,2025-09-04,Machine Learning Application,7
70800220,investment planning,economics,application,Moderate,14,2025-05-27,Investment Planning Application,10
70800221,market analysis,economics,assessment,Complex,12,2025-06-18,Market Analysis Assessment,4
70800222,portfolio management,economics,survey,Complex,15,2025-01-04,Portfolio Management Survey,8
70800223,cloud computing,it,application,Simple,10,2025-06-08,Cloud Computing Application,6
70800224,social media,marketing,application,Simple,5,2025-02-21,Social Media Application,4
70800225,portfolio management,economics,assessment,Simple,11,2025-03-05,Portfolio Management Assessment,8
70800226,market analysis,economics,application,Moderate,5,2025-05-04,Market Analysis Application,5
70800227,social media,marketing,assessment,Moderate,15,2025-01-02,Social Media Assessment,8
70800228,investment planning,economics,assessment,Complex,9,2025-06-04,Investment Planning Assessment,5
70800229,market analysis,economics,survey,Simple,13,2025-04-27,Market Analysis Survey,7
70800230,portfolio management,economics,survey,Complex,15,2024-11-13,Portfolio Management Survey,3
70800231,investment planning,economics,registration,Moderate,5,2025-08-16,Investment Planning Registration,5
70800232,social media,marketing,survey,Simple,12,2024-11-04,Social Media Survey,7
70800233,portfolio management,economics,registration,Complex,13,2025-01-09,Portfolio Management Registration,4
70800234,digital marketing,marketing,assessment,Moderate,6,2025-01-25,Digital Marketing Assessment,8
70800235,brand management,marketing,survey,Complex,6,2025-08-13,Brand Management Survey,4
70800236,investment planning,economics,application,Complex,6,2025-08-18,Investment Planning Application,11
70800237,market analysis,economics,assessment,Moderate,9,2025-02-01,Market Analysis Assessment,4
70800238,social media,marketing,registration,Complex,8,2024-12-28,Social Media Registration,7
70800239,investment planning,economics,assessment,Moderate,8,2025-06-12,Investment Planning Assessment,7
70800240,market analysis,economics,survey,Complex,5,2025-06-22,Market Analysis Survey,4
70800241,investment planning,economics,survey,Simple,5,2025-05-01,Investment Planning Survey,4
70800242,data science,it,application,Simple,12,2025-01-27,Data Science Application,4
70800243,web development,it,registration,Moderate,14,2024-11-10,Web Development Registration,7
70800244,investment planning,economics,registration,Complex,13,2025-04-24,Investment Planning Registration,7
70800245,financial modeling,economics,registration,Moderate,14,2025-09-17,Financial Modeling Registration,12
70800246,investment planning,economics,assessment,Complex,10,2025-04-07,Investment Planning Assessment,12
70800247,cloud computing,it,application,Moderate,5,2025-09-08,Cloud Computing Application,8
70800248,financial modeling,economics,survey,Moderate,11,2025-10-09,Financial Modeling Survey,7
70800249,investment planning,economics,assessment,Complex,12,2025-10-13,Investment Planning Assessment,10
70800250,market analysis,economics,application,Simple,5,2025-09-09,Market Analysis Application,4
70800251,machine learning,it,assessment,Simple,5,2025-07-02,Machine Learning Assessment,6
70800252,digital marketing,marketing,registration,Moderate,13,2025-02-02,Digital Marketing Registration,11
70800253,web development,it,application,Moderate,5,2025-07-24,Web Development Application,3
70800254,cloud computing,it,assessment,Simple,6,2024-11-24,Cloud Computing Assessment,7
70800255,content marketing,marketing,assessment,Moderate,14,2025-05-31,Content Marketing Assessment,10
70800256,digital marketing,marketing,survey,Complex,14,2025-09-11,Digital Marketing Survey,6
70800257,data science,it,assessment,Complex,11,2025-10-14,Data Science Assessment,6
70800258,portfolio management,economics,assessment,Moderate,10,2025-10-03,Portfolio Management Assessment,12
70800259,machine learning,it,application,Complex,11,2025-05-27,Machine Learning Application,4
70800260,digital marketing,marketing,application,Complex,7,2025-09-05,Digital Marketing Application,12
70800261,brand management,marketing,registration,Simple,14,2025-08-27,Brand Management Registration,3
70800262,market analysis,economics,survey,Simple,8,2025-04-27,Market Analysis Survey,9
70800263,cloud computing,it,registration,Complex,8,2025-09-21,Cloud Computing Registration,4
70800264,brand management,marketing,application,Simple,12,2025-02-03,Brand Management Application,8
70800265,brand management,marketing,registration,Simple,14,2025-08-10,Brand Management Registration,4
70800266,financial modeling,economics,registration,Simple,6,2024-11-12,Financial Modeling Registration,5
70800267,digital marketing,marketing,survey,Complex,6,2025-05-18,Digital Marketing Survey,7
70800268,digital marketing,marketing,survey,Complex,7,2025-05-12,Digital Marketing Survey,6
70800269,social media,marketing,survey,Moderate,5,2025-10-12,Social Media Survey,11
70800270,social media,marketing,registration,Moderate,11,2024-11-12,Social Media Registration,7
70800271,portfolio management,economics,survey,Complex,9,2025-06-06,Portfolio Management Survey,6
70800272,machine learning,it,application,Moderate,14,2025-04-02,Machine Learning Application,12
70800273,investment planning,economics,assessment,Simple,12,2025-09-17,Investment Planning Assessment,11
70800274,web development,it,application,Complex,6,2025-09-15,Web Development Application,4
70800275,digital marketing,marketing,application,Complex,14,2025-10-17,Digital Marketing Application,10
70800276,portfolio management,economics,survey,Moderate,15,2025-07-24,Portfolio Management Survey,11
70800277,market analysis,economics,survey,Complex,9,2024-12-24,Market Analysis Survey,7
70800278,digital marketing,marketing,survey,Moderate,6,2025-06-26,Digital Marketing Survey,3
70800279,machine learning,it,assessment,Simple,9,2025-02-11,Machine Learning Assessment,9
70800280,financial modeling,economics,assessment,Moderate,10,2024-11-18,Financial Modeling Assessment,5
70800281,brand management,marketing,application,Moderate,9,2025-06-29,Brand Management Application,9
70800282,brand management,marketing,registration,Moderate,12,2025-06-19,Brand Management Registration,4
70800283,content marketing,marketing,survey,Complex,8,2024-10-30,Content Marketing Survey,6
70800284,data science,it,application,Complex,9,2025-03-30,Data Science Application,11
70800285,brand management,marketing,application,Moderate,5,2024-12-19,Brand Management Application,9
70800286,web development,it,registration,Complex,11,2025-02-11,Web Development Registration,7
70800287,web development,it,assessment,Complex,9,2024-10-26,Web Development Assessment,4
70800288,digital marketing,marketing,registration,Complex,13,2025-01-09,Digital Marketing Registration,10
70800289,financial modeling,economics,survey,Simple,9,2025-08-18,Financial Modeling Survey,9
70800290,brand management,marketing,assessment,Moderate,10,2025-02-20,Brand Management Assessment,8
70800291,cybersecurity,it,assessment,Simple,12,2024-12-10,Cybersecurity Assessment,11
70800292,market analysis,economics,registration,Moderate,15,2025-08-02,Market Analysis Registration,3
70800293,financial modeling,economics,assessment,Moderate,9,2025-08-01,Financial Modeling Assessment,12
70800294,financial modeling,economics,survey,Simple,6,2024-10-26,Financial Modeling Survey,6
70800295,web development,it,application,Complex,13,2025-03-27,Web Development Application,11
70800296,machine learning,it,application,Complex,6,2025-08-16,Machine Learning Application,4
70800297,cloud computing,it,application,Simple,5,2025-05-11,Cloud Computing Application,6
70800298,cloud computing,it,assessment,Simple,5,2024-11-09,Cloud Computing Assessment,11
70800299,social media,marketing,survey,Moderate,15,2025-06-20,Social Media Survey,11
70800300,investment planning,economics,application,Complex,12,2025-01-09,Investment Planning Application,10
70800301,financial modeling,economics,survey,Simple,13,2025-04-12,Financial Modeling Survey,12
70800302,cloud computing,it,assessment,Complex,7,2025-01-25,Cloud Computing Assessment,4
70800303,financial modeling,economics,registration,Complex,11,2025-05-31,Financial Modeling Registration,5
70800304,brand management,marketing,registration,Simple,10,2025-02-10,Brand Management Registration,12
70800305,content marketing,marketing,registration,Moderate,5,2025-09-03,Content Marketing Registration,4
70800306,portfolio management,economics,survey,Moderate,12,2024-12-30,Portfolio Management Survey,11
70800307,cybersecurity,it,registration,Simple,14,2025-03-15,Cybersecurity Registration,11
70800308,cybersecurity,it,assessment,Complex,13,2024-11-01,Cybersecurity Assessment,9
70800309,machine learning,it,survey,Complex,6,2025-03-13,Machine Learning Survey,5
70800310,brand management,marketing,survey,Complex,7,2025-10-01,Brand Management Survey,10
70800311,data science,it,application,Moderate,11,2025-09-21,Data Science Application,7
70800312,brand management,marketing,registration,Moderate,9,2025-04-04,Brand Management Registration,3
70800313,web development,it,registration,Simple,13,2025-02-20,Web Development Registration,9
70800314,cloud computing,it,survey,Complex,7,2025-02-16,Cloud Computing Survey,10
70800315,content marketing,marketing,application,Simple,14,2025-01-31,Content Marketing Application,4
70800316,digital marketing,marketing,registration,Complex,12,2025-03-29,Digital Marketing Registration,10
70800317,portfolio management,economics,application,Complex,8,2025-03-13,Portfolio Management Application,11
70800318,financial modeling,economics,registration,Simple,5,2024-11-23,Financial Modeling Registration,9
70800319,social media,marketing,survey,Simple,11,2024-11-23,Social Media Survey,6
70800320,market analysis,economics,application,Moderate,8,2024-12-26,Market Analysis Application,5
70800321,content marketing,marketing,application,Complex,8,2025-03-22,Content Marketing Application,10
70800322,content marketing,marketing,application,Complex,8,2025-04-23,Content Marketing Application,9
70800323,digital marketing,marketing,assessment,Moderate,10,2025-08-16,Digital Marketing Assessment,3
70800324,portfolio management,economics,application,Simple,13,2025-01-29,Portfolio Management Application,9
70800325,cybersecurity,it,survey,Moderate,10,2024-12-26,Cybersecurity Survey,8
70800326,social media,marketing,assessment,Simple,8,2025-02-05,Social Media Assessment,3
70800327,investment planning,economics,application,Complex,12,2025-10-10,Investment Planning Application,3
70800328,cloud computing,it,assessment,Complex,6,2025-01-24,Cloud Computing Assessment,4
70800329,digital marketing,marketing,survey,Simple,11,2025-10-08,Digital Marketing Survey,5
70800330,web development,it,assessment,Simple,10,2025-05-28,Web Development Assessment,3
70800331,market analysis,economics,registration,Moderate,13,2024-11-23,Market Analysis Registration,10
70800332,web development,it,survey,Simple,6,2025-09-02,Web Development Survey,10
70800333,digital marketing,marketing,survey,Moderate,12,2025-03-09,Digital Marketing Survey,11
70800334,investment planning,economics,assessment,Moderate,11,2024-12-30,Investment Planning Assessment,12
70800335,cybersecurity,it,survey,Complex,15,2025-02-25,Cybersecurity Survey,4
70800336,digital marketing,marketing,assessment,Simple,10,2025-03-11,Digital Marketing Assessment,7
70800337,portfolio management,economics,application,Moderate,7,2025-05-24,Portfolio Management Application,11
70800338,web development,it,survey,Moderate,12,2025-04-01,Web Development Survey,11
70800339,investment planning,economics,registration,Complex,14,2025-08-26,Investment Planning Registration,10
