record_id,keyword,category,form_type,complexity,num_fields,created_date,form_title,estimated_time
73700001,web development,it,registration,Moderate,13,2025-09-15,Web Development Registration,6
73700002,digital marketing,marketing,registration,Complex,9,2025-03-18,Digital Marketing Registration,10
73700003,cybersecurity,it,survey,Simple,7,2025-04-19,Cybersecurity Survey,6
73700004,digital marketing,marketing,assessment,Simple,13,2025-04-30,Digital Marketing Assessment,8
73700005,data science,it,survey,Simple,10,2025-09-15,Data Science Survey,7
73700006,market analysis,economics,survey,Complex,5,2025-06-17,Market Analysis Survey,8
73700007,investment planning,economics,survey,Complex,15,2025-08-04,Investment Planning Survey,12
73700008,digital marketing,marketing,registration,Simple,7,2024-11-21,Digital Marketing Registration,3
73700009,brand management,marketing,application,Moderate,11,2025-01-14,Brand Management Application,3
73700010,cloud computing,it,application,Simple,12,2025-05-29,Cloud Computing Application,7
73700011,cloud computing,it,registration,Moderate,9,2025-07-21,Cloud Computing Registration,3
73700012,web development,it,registration,Moderate,8,2025-06-19,Web Development Registration,4
73700013,content marketing,marketing,application,Simple,13,2024-11-02,Content Marketing Application,7
73700014,brand management,marketing,survey,Moderate,9,2024-11-26,Brand Management Survey,7
73700015,social media,marketing,registration,Moderate,12,2025-07-14,Social Media Registration,8
73700016,cybersecurity,it,assessment,Moderate,6,2025-07-26,Cybersecurity Assessment,5
73700017,data science,it,assessment,Complex,8,2025-08-19,Data Science Assessment,7
73700018,digital marketing,marketing,survey,Simple,6,2025-09-24,Digital Marketing Survey,8
73700019,content marketing,marketing,assessment,Simple,15,2025-01-10,Content Marketing Assessment,3
73700020,brand management,marketing,registration,Simple,5,2025-05-13,Brand Management Registration,11
73700021,social media,marketing,survey,Complex,8,2025-10-16,Social Media Survey,9
73700022,market analysis,economics,registration,Complex,8,2025-10-08,Market Analysis Registration,5
73700023,portfolio management,economics,assessment,Moderate,9,2025-05-29,Portfolio Management Assessment,8
73700024,portfolio management,economics,assessment,Complex,11,2025-07-07,Portfolio Management Assessment,12
73700025,web development,it,registration,Moderate,6,2025-04-26,Web Development Registration,9
73700026,financial modeling,economics,application,Complex,9,2025-07-28,Financial Modeling Application,12
73700027,cybersecurity,it,assessment,Moderate,15,2025-03-09,Cybersecurity Assessment,7
73700028,financial modeling,economics,assessment,Moderate,9,2025-08-27,Financial Modeling Assessment,7
73700029,data science,it,assessment,Moderate,10,2024-12-09,Data Science Assessment,3
73700030,market analysis,economics,survey,Moderate,9,2025-07-24,Market Analysis Survey,7
73700031,brand management,marketing,registration,Complex,15,2025-07-27,Brand Management Registration,8
73700032,data science,it,assessment,Complex,15,2025-02-18,Data Science Assessment,4
73700033,data science,it,survey,Moderate,15,2025-10-21,Data Science Survey,10
73700034,digital marketing,marketing,survey,Moderate,7,2025-01-02,Digital Marketing Survey,8
73700035,cybersecurity,it,assessment,Simple,10,2025-07-04,Cybersecurity Assessment,9
73700036,machine learning,it,registration,Moderate,11,2025-04-10,Machine Learning Registration,3
73700037,market analysis,economics,application,Moderate,8,2025-03-12,Market Analysis Application,11
73700038,brand management,marketing,assessment,Moderate,9,2024-11-23,Brand Management Assessment,8
73700039,data science,it,assessment,Simple,14,2025-03-23,Data Science Assessment,3
73700040,data science,it,assessment,Moderate,6,2024-11-16,Data Science Assessment,12
73700041,digital marketing,marketing,registration,Moderate,15,2025-02-12,Digital Marketing Registration,7
73700042,data science,it,survey,Complex,5,2025-08-06,Data Science Survey,8
73700043,cloud computing,it,registration,Complex,6,2025-09-06,Cloud Computing Registration,3
73700044,cybersecurity,it,survey,Simple,6,2025-02-07,Cybersecurity Survey,9
73700045,investment planning,economics,application,Simple,8,2025-06-19,Investment Planning Application,7
73700046,social media,marketing,assessment,Complex,14,2025-06-25,Social Media Assessment,4
73700047,digital marketing,marketing,survey,Moderate,6,2025-04-14,Digital Marketing Survey,10
73700048,investment planning,economics,survey,Simple,7,2025-02-27,Investment Planning Survey,10
73700049,cloud computing,it,assessment,Moderate,9,2024-12-21,Cloud Computing Assessment,7
73700050,cybersecurity,it,assessment,Moderate,10,2024-12-22,Cybersecurity Assessment,7
73700051,cloud computing,it,assessment,Complex,7,2025-02-23,Cloud Computing Assessment,11
73700052,portfolio management,economics,registration,Complex,6,2025-04-09,Portfolio Management Registration,3
73700053,machine learning,it,survey,Simple,6,2024-12-08,Machine Learning Survey,8
