record_id,keyword,category,form_type,complexity,num_fields,created_date,form_title,estimated_time
76200001,social media,marketing,survey,Moderate,12,2025-05-13,Social Media Survey,7
76200002,data science,it,survey,Moderate,7,2025-04-01,Data Science Survey,6
76200003,financial modeling,economics,registration,Complex,11,2024-12-20,Financial Modeling Registration,8
76200004,financial modeling,economics,application,Simple,6,2025-01-01,Financial Modeling Application,6
76200005,social media,marketing,assessment,Complex,11,2025-07-04,Social Media Assessment,3
76200006,brand management,marketing,application,Complex,10,2025-02-15,Brand Management Application,10
76200007,machine learning,it,application,Moderate,10,2024-12-12,Machine Learning Application,12
76200008,machine learning,it,assessment,Complex,10,2025-04-27,Machine Learning Assessment,3
76200009,machine learning,it,assessment,Moderate,11,2025-06-16,Machine Learning Assessment,4
76200010,cybersecurity,it,survey,Simple,7,2024-11-09,Cybersecurity Survey,4
76200011,portfolio management,economics,registration,Moderate,13,2024-12-04,Portfolio Management Registration,3
76200012,investment planning,economics,application,Simple,7,2025-01-14,Investment Planning Application,9
76200013,brand management,marketing,registration,Moderate,15,2025-07-15,Brand Management Registration,7
76200014,social media,marketing,registration,Complex,15,2025-08-14,Social Media Registration,11
76200015,content marketing,marketing,registration,Complex,10,2025-06-06,Content Marketing Registration,3
76200016,brand management,marketing,survey,Simple,5,2024-10-31,Brand Management Survey,4
76200017,market analysis,economics,registration,Moderate,9,2024-12-15,Market Analysis Registration,9
76200018,social media,marketing,assessment,Complex,13,2025-03-15,Social Media Assessment,3
76200019,data science,it,registration,Moderate,13,2024-11-14,Data Science Registration,3
76200020,financial modeling,economics,application,Moderate,6,2025-02-05,Financial Modeling Application,10
76200021,web development,it,assessment,Complex,11,2024-12-28,Web Development Assessment,9
76200022,cybersecurity,it,registration,Complex,15,2025-08-23,Cybersecurity Registration,6
76200023,digital marketing,marketing,assessment,Moderate,11,2025-08-29,Digital Marketing Assessment,6
76200024,content marketing,marketing,assessment,Complex,9,2025-01-24,Content Marketing Assessment,4
76200025,brand management,marketing,application,Simple,10,2025-02-24,Brand Management Application,12
76200026,content marketing,marketing,registration,Complex,7,2025-10-05,Content Marketing Registration,5
76200027,content marketing,marketing,application,Simple,9,2025-02-18,Content Marketing Application,7
76200028,cybersecurity,it,registration,Complex,8,2025-02-19,Cybersecurity Registration,10
76200029,cybersecurity,it,application,Simple,11,2025-04-28,Cybersecurity Application,3
76200030,machine learning,it,application,Complex,13,2024-10-31,Machine Learning Application,9
76200031,cloud computing,it,application,Simple,13,2025-07-12,Cloud Computing Application,11
76200032,portfolio management,economics,survey,Simple,13,2025-07-17,Portfolio Management Survey,4
76200033,machine learning,it,registration,Complex,11,2025-09-30,Machine Learning Registration,8
76200034,machine learning,it,assessment,Moderate,7,2024-12-21,Machine Learning Assessment,8
76200035,brand management,marketing,application,Complex,15,2025-08-23,Brand Management Application,4
76200036,investment planning,economics,survey,Simple,13,2025-02-19,Investment Planning Survey,12
76200037,financial modeling,economics,assessment,Simple,10,2025-04-14,Financial Modeling Assessment,8
76200038,portfolio management,economics,survey,Complex,15,2025-01-02,Portfolio Management Survey,7
76200039,machine learning,it,survey,Moderate,7,2025-01-28,Machine Learning Survey,3
76200040,digital marketing,marketing,registration,Moderate,12,2025-08-05,Digital Marketing Registration,12
76200041,financial modeling,economics,survey,Complex,6,2025-06-10,Financial Modeling Survey,8
76200042,social media,marketing,application,Simple,7,2025-02-17,Social Media Application,9
76200043,web development,it,assessment,Moderate,7,2025-07-26,Web Development Assessment,11
76200044,machine learning,it,registration,Simple,9,2025-09-08,Machine Learning Registration,10
76200045,social media,marketing,assessment,Moderate,13,2024-12-25,Social Media Assessment,4
76200046,brand management,marketing,registration,Moderate,9,2024-12-07,Brand Management Registration,5
76200047,data science,it,application,Complex,13,2025-08-27,Data Science Application,9
76200048,digital marketing,marketing,registration,Simple,5,2025-08-11,Digital Marketing Registration,11
76200049,content marketing,marketing,application,Complex,8,2025-06-10,Content Marketing Application,4
76200050,investment planning,economics,survey,Simple,14,2025-09-24,Investment Planning Survey,11
76200051,web development,it,registration,Moderate,10,2024-11-04,Web Development Registration,11
76200052,web development,it,application,Simple,11,2025-02-09,Web Development Application,9
76200053,investment planning,economics,registration,Moderate,13,2025-09-03,Investment Planning Registration,7
76200054,content marketing,marketing,survey,Moderate,13,2025-07-20,Content Marketing Survey,4
76200055,portfolio management,economics,assessment,Complex,8,2025-01-14,Portfolio Management Assessment,9
76200056,content marketing,marketing,assessment,Complex,6,2025-03-10,Content Marketing Assessment,4
76200057,investment planning,economics,registration,Moderate,11,2025-05-10,Investment Planning Registration,4
76200058,web development,it,registration,Simple,7,2024-12-10,Web Development Registration,4
76200059,data science,it,registration,Complex,8,2025-06-07,Data Science Registration,10
76200060,financial modeling,economics,assessment,Complex,13,2025-02-13,Financial Modeling Assessment,9
76200061,digital marketing,marketing,assessment,Moderate,10,2025-03-09,Digital Marketing Assessment,12
76200062,content marketing,marketing,application,Moderate,13,2025-07-17,Content Marketing Application,10
76200063,social media,marketing,application,Moderate,13,2024-11-17,Social Media Application,12
76200064,investment planning,economics,registration,Simple,5,2025-07-27,Investment Planning Registration,9
76200065,market analysis,economics,application,Simple,9,2025-10-01,Market Analysis Application,10
76200066,financial modeling,economics,registration,Complex,7,2025-09-04,Financial Modeling Registration,9
76200067,cloud computing,it,survey,Complex,7,2025-07-04,Cloud Computing Survey,7
76200068,machine learning,it,survey,Simple,11,2025-02-01,Machine Learning Survey,7
76200069,portfolio management,economics,assessment,Simple,8,2025-02-11,Portfolio Management Assessment,11
76200070,financial modeling,economics,registration,Complex,11,2025-04-05,Financial Modeling Registration,10
76200071,financial modeling,economics,survey,Complex,14,2025-06-08,Financial Modeling Survey,6
76200072,social media,marketing,registration,Complex,11,2025-05-27,Social Media Registration,11
76200073,market analysis,economics,assessment,Moderate,14,2025-02-17,Market Analysis Assessment,12
76200074,content marketing,marketing,registration,Complex,9,2025-02-21,Content Marketing Registration,3
76200075,web development,it,registration,Complex,12,2025-02-17,Web Development Registration,9
76200076,brand management,marketing,assessment,Moderate,12,2024-12-27,Brand Management Assessment,4
76200077,content marketing,marketing,assessment,Moderate,5,2024-10-27,Content Marketing Assessment,4
76200078,web development,it,application,Moderate,7,2025-08-15,Web Development Application,5
76200079,market analysis,economics,registration,Simple,15,2025-02-20,Market Analysis Registration,12
76200080,market analysis,economics,assessment,Moderate,12,2025-04-24,Market Analysis Assessment,10
76200081,market analysis,economics,assessment,Moderate,15,2025-02-14,Market Analysis Assessment,7
76200082,market analysis,economics,registration,Simple,15,2025-01-22,Market Analysis Registration,5
76200083,brand management,marketing,application,Simple,9,2025-08-23,Brand Management Application,12
76200084,content marketing,marketing,survey,Moderate,12,2025-04-14,Content Marketing Survey,3
76200085,market analysis,economics,survey,Moderate,9,2025-05-26,Market Analysis Survey,8
76200086,financial modeling,economics,application,Simple,14,2025-05-05,Financial Modeling Application,8
76200087,portfolio management,economics,assessment,Complex,10,2024-12-11,Portfolio Management Assessment,6
76200088,digital marketing,marketing,survey,Moderate,10,2025-03-03,Digital Marketing Survey,3
76200089,data science,it,survey,Complex,8,2025-08-12,Data Science Survey,6
76200090,cloud computing,it,application,Complex,10,2025-08-10,Cloud Computing Application,5
76200091,social media,marketing,assessment,Simple,11,2025-05-10,Social Media Assessment,7
76200092,data science,it,assessment,Complex,15,2025-03-08,Data Science Assessment,5
76200093,investment planning,economics,assessment,Simple,11,2025-05-14,Investment Planning Assessment,4
76200094,portfolio management,economics,application,Simple,14,2025-02-22,Portfolio Management Application,4
76200095,market analysis,economics,application,Complex,8,2025-06-22,Market Analysis Application,10
76200096,market analysis,economics,registration,Simple,10,2025-08-01,Market Analysis Registration,3
76200097,brand management,marketing,assessment,Simple,6,2025-03-24,Brand Management Assessment,11
76200098,social media,marketing,assessment,Simple,5,2025-04-24,Social Media Assessment,6
76200099,content marketing,marketing,registration,Complex,11,2025-10-06,Content Marketing Registration,3
76200100,social media,marketing,registration,Moderate,15,2024-11-05,Social Media Registration,7
76200101,cybersecurity,it,assessment,Moderate,5,2024-10-27,Cybersecurity Assessment,10
76200102,financial modeling,economics,registration,Moderate,9,2025-03-18,Financial Modeling Registration,4
76200103,cybersecurity,it,application,Moderate,5,2025-01-15,Cybersecurity Application,8
76200104,digital marketing,marketing,assessment,Moderate,13,2024-12-27,Digital Marketing Assessment,3
76200105,cybersecurity,it,assessment,Simple,11,2025-06-09,Cybersecurity Assessment,3
76200106,digital marketing,marketing,registration,Simple,7,2025-02-13,Digital Marketing Registration,6
76200107,digital marketing,marketing,survey,Simple,9,2025-09-25,Digital Marketing Survey,8
76200108,web development,it,assessment,Simple,12,2025-03-29,Web Development Assessment,5
76200109,content marketing,marketing,assessment,Simple,7,2025-04-06,Content Marketing Assessment,9
76200110,data science,it,application,Complex,5,2025-03-12,Data Science Application,11
76200111,market analysis,economics,registration,Simple,6,2025-09-09,Market Analysis Registration,8
76200112,portfolio management,economics,assessment,Moderate,10,2025-01-21,Portfolio Management Assessment,9
76200113,web development,it,survey,Simple,15,2025-05-10,Web Development Survey,12
76200114,cloud computing,it,assessment,Complex,5,2025-03-07,Cloud Computing Assessment,5
76200115,investment planning,economics,survey,Complex,11,2025-07-29,Investment Planning Survey,12
76200116,digital marketing,marketing,assessment,Complex,11,2025-09-28,Digital Marketing Assessment,6
76200117,web development,it,survey,Moderate,12,2025-07-28,Web Development Survey,8
76200118,digital marketing,marketing,registration,Complex,7,2025-09-20,Digital Marketing Registration,10
76200119,data science,it,assessment,Complex,7,2025-02-10,Data Science Assessment,10
76200120,content marketing,marketing,assessment,Simple,15,2025-03-12,Content Marketing Assessment,12
76200121,market analysis,economics,registration,Moderate,12,2025-04-12,Market Analysis Registration,12
76200122,web development,it,registration,Simple,13,2025-07-18,Web Development Registration,11
76200123,content marketing,marketing,registration,Complex,12,2025-04-04,Content Marketing Registration,7
76200124,content marketing,marketing,survey,Moderate,9,2025-03-13,Content Marketing Survey,11
76200125,financial modeling,economics,registration,Simple,12,2024-12-16,Financial Modeling Registration,10
76200126,portfolio management,economics,assessment,Simple,14,2024-12-10,Portfolio Management Assessment,10
76200127,social media,marketing,registration,Complex,11,2025-08-25,Social Media Registration,11
76200128,content marketing,marketing,registration,Simple,7,2025-02-28,Content Marketing Registration,10
76200129,investment planning,economics,survey,Moderate,13,2025-07-08,Investment Planning Survey,3
76200130,market analysis,economics,assessment,Simple,15,2025-02-05,Market Analysis Assessment,5
76200131,content marketing,marketing,survey,Simple,13,2025-07-05,Content Marketing Survey,11
76200132,web development,it,assessment,Complex,11,2025-06-08,Web Development Assessment,4
76200133,portfolio management,economics,assessment,Complex,5,2025-03-03,Portfolio Management Assessment,10
76200134,financial modeling,economics,assessment,Moderate,5,2025-10-18,Financial Modeling Assessment,10
76200135,brand management,marketing,survey,Simple,13,2025-09-17,Brand Management Survey,9
76200136,digital marketing,marketing,application,Simple,14,2025-09-11,Digital Marketing Application,10
76200137,market analysis,economics,assessment,Simple,13,2025-08-09,Market Analysis Assessment,3
76200138,web development,it,assessment,Simple,8,2025-09-30,Web Development Assessment,6
76200139,cybersecurity,it,application,Complex,9,2025-05-24,Cybersecurity Application,8
76200140,financial modeling,economics,survey,Simple,10,2025-09-01,Financial Modeling Survey,8
76200141,portfolio management,economics,survey,Moderate,6,2025-06-27,Portfolio Management Survey,7
76200142,financial modeling,economics,application,Moderate,7,2025-07-05,Financial Modeling Application,5
76200143,digital marketing,marketing,application,Moderate,11,2025-09-28,Digital Marketing Application,9
76200144,social media,marketing,survey,Simple,5,2025-07-17,Social Media Survey,7
76200145,content marketing,marketing,assessment,Simple,10,2025-07-19,Content Marketing Assessment,3
76200146,machine learning,it,application,Simple,5,2025-09-13,Machine Learning Application,11
76200147,web development,it,survey,Complex,15,2024-12-05,Web Development Survey,10
76200148,data science,it,survey,Simple,5,2025-09-03,Data Science Survey,10
76200149,data science,it,assessment,Complex,14,2025-07-17,Data Science Assessment,12
76200150,portfolio management,economics,application,Complex,12,2024-11-18,Portfolio Management Application,9
76200151,financial modeling,economics,application,Moderate,10,2025-10-18,Financial Modeling Application,7
76200152,social media,marketing,application,Moderate,8,2025-08-12,Social Media Application,7
76200153,machine learning,it,application,Moderate,9,2025-08-20,Machine Learning Application,12
76200154,digital marketing,marketing,assessment,Simple,14,2025-06-20,Digital Marketing Assessment,8
76200155,content marketing,marketing,assessment,Moderate,8,2025-07-16,Content Marketing Assessment,12
76200156,machine learning,it,assessment,Complex,10,2025-05-08,Machine Learning Assessment,3
76200157,content marketing,marketing,registration,Moderate,9,2025-07-09,Content Marketing Registration,11
76200158,machine learning,it,survey,Simple,12,2025-05-30,Machine Learning Survey,9
76200159,machine learning,it,application,Simple,9,2024-12-21,Machine Learning Application,10
76200160,financial modeling,economics,application,Simple,8,2025-01-03,Financial Modeling Application,9
76200161,web development,it,survey,Simple,6,2025-08-11,Web Development Survey,10
76200162,financial modeling,economics,registration,Moderate,6,2025-03-17,Financial Modeling Registration,11
76200163,machine learning,it,registration,Simple,10,2025-09-30,Machine Learning Registration,3
76200164,brand management,marketing,survey,Simple,6,2024-12-24,Brand Management Survey,7
76200165,financial modeling,economics,survey,Complex,5,2025-06-23,Financial Modeling Survey,10
76200166,portfolio management,economics,registration,Simple,11,2025-10-23,Portfolio Management Registration,9
76200167,brand management,marketing,assessment,Moderate,9,2025-07-25,Brand Management Assessment,11
76200168,machine learning,it,survey,Moderate,15,2024-11-09,Machine Learning Survey,3
76200169,financial modeling,economics,assessment,Moderate,7,2025-08-27,Financial Modeling Assessment,6
76200170,market analysis,economics,application,Complex,7,2025-03-25,Market Analysis Application,3
76200171,cybersecurity,it,application,Complex,12,2025-09-03,Cybersecurity Application,8
76200172,cloud computing,it,application,Simple,8,2024-11-10,Cloud Computing Application,3
76200173,digital marketing,marketing,survey,Complex,8,2024-12-15,Digital Marketing Survey,11
76200174,financial modeling,economics,survey,Simple,14,2025-09-11,Financial Modeling Survey,5
76200175,content marketing,marketing,application,Complex,15,2024-11-15,Content Marketing Application,8
76200176,social media,marketing,registration,Complex,12,2024-10-31,Social Media Registration,3
76200177,investment planning,economics,survey,Moderate,14,2025-01-08,Investment Planning Survey,4
76200178,machine learning,it,application,Complex,6,2025-01-13,Machine Learning Application,10
76200179,financial modeling,economics,survey,Simple,11,2024-11-09,Financial Modeling Survey,8
76200180,data science,it,registration,Complex,12,2025-07-23,Data Science Registration,4
76200181,data science,it,application,Complex,6,2024-12-25,Data Science Application,8
76200182,cybersecurity,it,survey,Simple,15,2025-07-10,Cybersecurity Survey,3
76200183,data science,it,registration,Moderate,7,2025-04-10,Data Science Registration,7
76200184,brand management,marketing,registration,Moderate,5,2025-08-29,Brand Management Registration,9
76200185,social media,marketing,registration,Complex,12,2025-04-07,Social Media Registration,5
76200186,market analysis,economics,survey,Simple,9,2025-05-24,Market Analysis Survey,5
76200187,web development,it,survey,Simple,12,2025-06-08,Web Development Survey,9
76200188,investment planning,economics,assessment,Simple,13,2025-08-05,Investment Planning Assessment,10
76200189,cybersecurity,it,survey,Complex,5,2025-04-21,Cybersecurity Survey,11
76200190,cloud computing,it,application,Simple,6,2025-06-09,Cloud Computing Application,4
76200191,web development,it,survey,Complex,8,2025-01-09,Web Development Survey,12
76200192,cloud computing,it,survey,Moderate,12,2024-12-01,Cloud Computing Survey,6
76200193,investment planning,economics,assessment,Moderate,8,2025-07-20,Investment Planning Assessment,9
76200194,machine learning,it,survey,Complex,9,2025-07-15,Machine Learning Survey,8
76200195,web development,it,application,Complex,11,2025-03-08,Web Development Application,11
76200196,digital marketing,marketing,survey,Complex,6,2025-08-10,Digital Marketing Survey,9
76200197,market analysis,economics,registration,Moderate,5,2025-01-31,Market Analysis Registration,4
76200198,portfolio management,economics,assessment,Simple,8,2025-05-10,Portfolio Management Assessment,5
76200199,machine learning,it,assessment,Moderate,6,2024-11-09,Machine Learning Assessment,10
76200200,web development,it,application,Moderate,5,2025-08-01,Web Development Application,4
76200201,market analysis,economics,survey,Simple,8,2025-01-25,Market Analysis Survey,6
76200202,brand management,marketing,survey,Simple,11,2025-08-24,Brand Management Survey,3
76200203,investment planning,economics,application,Complex,12,2025-03-30,Investment Planning Application,9
76200204,machine learning,it,registration,Moderate,10,2025-04-18,Machine Learning Registration,4
76200205,content marketing,marketing,assessment,Complex,8,2025-01-18,Content Marketing Assessment,3
76200206,financial modeling,economics,survey,Simple,14,2024-12-20,Financial Modeling Survey,3
76200207,investment planning,economics,application,Simple,12,2025-08-13,Investment Planning Application,5
76200208,portfolio management,economics,assessment,Complex,12,2024-12-25,Portfolio Management Assessment,5
76200209,investment planning,economics,assessment,Moderate,6,2025-05-19,Investment Planning Assessment,12
76200210,social media,marketing,survey,Complex,6,2025-01-29,Social Media Survey,10
76200211,portfolio management,economics,registration,Moderate,6,2024-11-11,Portfolio Management Registration,7
76200212,social media,marketing,application,Moderate,6,2025-03-01,Social Media Application,7
76200213,financial modeling,economics,application,Moderate,6,2025-04-09,Financial Modeling Application,7
76200214,market analysis,economics,assessment,Simple,6,2025-10-05,Market Analysis Assessment,10
76200215,digital marketing,marketing,application,Simple,6,2025-04-18,Digital Marketing Application,9
76200216,digital marketing,marketing,application,Moderate,7,2025-05-31,Digital Marketing Application,5
76200217,market analysis,economics,survey,Complex,6,2025-02-22,Market Analysis Survey,5
76200218,brand management,marketing,registration,Moderate,7,2025-06-26,Brand Management Registration,4
76200219,machine learning,it,application,Complex,8,2024-11-01,Machine Learning Application,4
76200220,investment planning,economics,assessment,Moderate,11,2025-10-05,Investment Planning Assessment,6
76200221,cybersecurity,it,assessment,Complex,9,2025-09-26,Cybersecurity Assessment,9
76200222,digital marketing,marketing,application,Simple,5,2024-11-23,Digital Marketing Application,11
76200223,market analysis,economics,registration,Complex,7,2024-12-19,Market Analysis Registration,11
76200224,digital marketing,marketing,registration,Complex,13,2025-06-03,Digital Marketing Registration,9
76200225,data science,it,assessment,Complex,5,2025-09-28,Data Science Assessment,4
76200226,social media,marketing,assessment,Simple,7,2024-12-15,Social Media Assessment,5
76200227,web development,it,application,Complex,9,2025-06-25,Web Development Application,6
76200228,digital marketing,marketing,survey,Complex,6,2025-08-27,Digital Marketing Survey,5
76200229,social media,marketing,survey,Simple,6,2025-03-29,Social Media Survey,8
76200230,social media,marketing,application,Moderate,10,2025-03-03,Social Media Application,4
76200231,brand management,marketing,application,Complex,15,2024-11-21,Brand Management Application,12
76200232,investment planning,economics,application,Complex,13,2025-08-07,Investment Planning Application,12
76200233,portfolio management,economics,application,Moderate,9,2025-08-09,Portfolio Management Application,11
76200234,market analysis,economics,assessment,Complex,10,2025-06-14,Market Analysis Assessment,10
76200235,cloud computing,it,survey,Complex,8,2024-12-17,Cloud Computing Survey,11
76200236,social media,marketing,survey,Moderate,11,2025-04-26,Social Media Survey,7
