record_id,keyword,category,form_type,complexity,num_fields,created_date,form_title,estimated_time
59000001,machine learning,it,assessment,Simple,10,2025-08-28,Machine Learning Assessment,3
59000002,portfolio management,economics,application,Simple,11,2025-02-26,Portfolio Management Application,8
59000003,cloud computing,it,registration,Simple,9,2024-12-14,Cloud Computing Registration,8
59000004,cloud computing,it,registration,Simple,13,2025-09-30,Cloud Computing Registration,9
59000005,portfolio management,economics,assessment,Moderate,6,2025-10-24,Portfolio Management Assessment,8
59000006,machine learning,it,registration,Complex,9,2025-05-13,Machine Learning Registration,3
59000007,investment planning,economics,survey,Simple,10,2025-01-30,Investment Planning Survey,3
59000008,portfolio management,economics,application,Complex,6,2025-03-20,Portfolio Management Application,5
59000009,digital marketing,marketing,assessment,Complex,14,2024-11-14,Digital Marketing Assessment,9
59000010,brand management,marketing,survey,Complex,6,2025-02-19,Brand Management Survey,11
59000011,machine learning,it,assessment,Moderate,7,2025-05-26,Machine Learning Assessment,6
59000012,portfolio management,economics,application,Moderate,11,2025-03-24,Portfolio Management Application,10
59000013,machine learning,it,registration,Moderate,11,2025-09-13,Machine Learning Registration,7
59000014,portfolio management,economics,registration,Simple,7,2025-05-21,Portfolio Management Registration,3
59000015,cybersecurity,it,assessment,Moderate,9,2024-12-12,Cybersecurity Assessment,11
59000016,web development,it,survey,Complex,10,2025-01-08,Web Development Survey,9
59000017,portfolio management,economics,assessment,Complex,11,2025-04-16,Portfolio Management Assessment,11
59000018,portfolio management,economics,assessment,Moderate,8,2024-11-23,Portfolio Management Assessment,11
59000019,data science,it,survey,Simple,5,2025-03-02,Data Science Survey,3
59000020,cybersecurity,it,assessment,Moderate,15,2025-04-24,Cybersecurity Assessment,10
59000021,data science,it,registration,Moderate,10,2025-08-04,Data Science Registration,8
59000022,portfolio management,economics,survey,Complex,14,2024-12-07,Portfolio Management Survey,10
59000023,social media,marketing,assessment,Complex,11,2025-10-24,Social Media Assessment,12
59000024,brand management,marketing,application,Simple,12,2025-08-31,Brand Management Application,4
