record_id,keyword,category,form_type,complexity,num_fields,created_date,form_title,estimated_time
62800001,cybersecurity,it,assessment,Simple,8,2025-03-11,Cybersecurity Assessment,3
62800002,portfolio management,economics,registration,Moderate,5,2025-02-13,Portfolio Management Registration,11
62800003,web development,it,application,Simple,9,2025-07-05,Web Development Application,6
62800004,machine learning,it,survey,Complex,8,2025-08-16,Machine Learning Survey,5
62800005,data science,it,assessment,Simple,11,2025-01-20,Data Science Assessment,10
62800006,cybersecurity,it,registration,Complex,12,2025-09-25,Cybersecurity Registration,11
62800007,cybersecurity,it,assessment,Moderate,10,2025-01-02,Cybersecurity Assessment,3
62800008,financial modeling,economics,assessment,Simple,8,2025-01-20,Financial Modeling Assessment,8
62800009,cybersecurity,it,assessment,Complex,6,2025-02-11,Cybersecurity Assessment,8
62800010,brand management,marketing,survey,Complex,15,2025-04-01,Brand Management Survey,11
62800011,digital marketing,marketing,survey,Complex,8,2025-04-26,Digital Marketing Survey,5
62800012,digital marketing,marketing,application,Simple,9,2024-11-24,Digital Marketing Application,9
62800013,brand management,marketing,survey,Moderate,10,2024-12-12,Brand Management Survey,11
62800014,content marketing,marketing,assessment,Simple,7,2025-01-01,Content Marketing Assessment,5
62800015,cybersecurity,it,survey,Simple,8,2025-06-17,Cybersecurity Survey,12
62800016,financial modeling,economics,survey,Moderate,10,2024-11-21,Financial Modeling Survey,4
62800017,web development,it,registration,Moderate,15,2025-04-13,Web Development Registration,4
62800018,machine learning,it,survey,Complex,12,2024-10-25,Machine Learning Survey,5
62800019,market analysis,economics,application,Simple,5,2024-11-23,Market Analysis Application,8
62800020,investment planning,economics,application,Simple,5,2025-01-31,Investment Planning Application,4
62800021,web development,it,survey,Complex,8,2025-05-09,Web Development Survey,5
62800022,market analysis,economics,survey,Moderate,6,2025-02-20,Market Analysis Survey,8
62800023,financial modeling,economics,registration,Moderate,12,2025-06-18,Financial Modeling Registration,10
