record_id,keyword,category,form_type,complexity,num_fields,created_date,form_title,estimated_time
33100001,data science,it,application,Simple,8,2025-05-07,Data Science Application,7
33100002,brand management,marketing,survey,Moderate,15,2025-08-25,Brand Management Survey,12
33100003,market analysis,economics,registration,Moderate,9,2025-03-08,Market Analysis Registration,5
33100004,data science,it,survey,Complex,8,2024-11-02,Data Science Survey,4
33100005,machine learning,it,survey,Moderate,9,2025-04-14,Machine Learning Survey,11
33100006,content marketing,marketing,assessment,Complex,15,2024-12-16,Content Marketing Assessment,11
33100007,brand management,marketing,application,Moderate,14,2025-01-12,Brand Management Application,9
33100008,web development,it,survey,Moderate,5,2025-03-14,Web Development Survey,12
33100009,social media,marketing,survey,Simple,8,2025-04-06,Social Media Survey,8
33100010,machine learning,it,application,Complex,14,2025-03-05,Machine Learning Application,12
33100011,financial modeling,economics,survey,Moderate,8,2025-03-20,Financial Modeling Survey,12
33100012,machine learning,it,survey,Complex,8,2025-05-26,Machine Learning Survey,10
33100013,machine learning,it,survey,Complex,6,2025-02-04,Machine Learning Survey,6
33100014,social media,marketing,survey,Complex,15,2024-11-05,Social Media Survey,9
33100015,content marketing,marketing,application,Simple,7,2025-01-04,Content Marketing Application,11
33100016,financial modeling,economics,assessment,Moderate,11,2025-10-07,Financial Modeling Assessment,9
33100017,financial modeling,economics,survey,Moderate,10,2025-07-28,Financial Modeling Survey,10
33100018,machine learning,it,application,Moderate,5,2024-11-27,Machine Learning Application,3
33100019,social media,marketing,survey,Simple,7,2025-05-15,Social Media Survey,11
33100020,financial modeling,economics,survey,Moderate,8,2025-05-06,Financial Modeling Survey,11
33100021,data science,it,assessment,Complex,5,2025-06-16,Data Science Assessment,12
33100022,brand management,marketing,application,Complex,7,2025-05-02,Brand Management Application,3
33100023,data science,it,registration,Complex,11,2025-08-04,Data Science Registration,11
33100024,data science,it,assessment,Moderate,9,2025-04-21,Data Science Assessment,11
33100025,portfolio management,economics,survey,Moderate,11,2025-03-26,Portfolio Management Survey,12
33100026,cybersecurity,it,registration,Simple,14,2025-01-28,Cybersecurity Registration,11
33100027,content marketing,marketing,survey,Simple,8,2025-08-13,Content Marketing Survey,3
33100028,social media,marketing,registration,Moderate,13,2025-04-20,Social Media Registration,5
33100029,digital marketing,marketing,survey,Moderate,13,2024-11-06,Digital Marketing Survey,11
33100030,investment planning,economics,assessment,Simple,12,2025-06-15,Investment Planning Assessment,7
33100031,brand management,marketing,survey,Moderate,10,2025-06-08,Brand Management Survey,12
33100032,cybersecurity,it,registration,Moderate,5,2025-03-18,Cybersecurity Registration,9
33100033,investment planning,economics,assessment,Simple,7,2024-12-05,Investment Planning Assessment,12
33100034,financial modeling,economics,registration,Complex,12,2025-04-11,Financial Modeling Registration,3
33100035,web development,it,application,Complex,5,2025-10-13,Web Development Application,5
33100036,brand management,marketing,registration,Complex,12,2025-08-26,Brand Management Registration,6
33100037,data science,it,survey,Moderate,13,2024-10-25,Data Science Survey,9
33100038,content marketing,marketing,registration,Moderate,10,2025-07-15,Content Marketing Registration,12
33100039,brand management,marketing,registration,Moderate,9,2024-11-25,Brand Management Registration,3
33100040,portfolio management,economics,registration,Moderate,10,2025-01-02,Portfolio Management Registration,3
33100041,cloud computing,it,assessment,Moderate,10,2025-09-29,Cloud Computing Assessment,4
33100042,financial modeling,economics,application,Moderate,8,2025-09-03,Financial Modeling Application,3
33100043,financial modeling,economics,assessment,Complex,13,2025-02-16,Financial Modeling Assessment,5
33100044,content marketing,marketing,survey,Complex,15,2025-06-19,Content Marketing Survey,3
33100045,content marketing,marketing,survey,Complex,6,2025-01-28,Content Marketing Survey,10
33100046,brand management,marketing,registration,Simple,5,2025-05-14,Brand Management Registration,5
33100047,digital marketing,marketing,application,Moderate,6,2024-12-30,Digital Marketing Application,5
33100048,machine learning,it,application,Complex,15,2025-01-21,Machine Learning Application,7
33100049,data science,it,application,Simple,13,2025-06-18,Data Science Application,8
33100050,cloud computing,it,survey,Simple,11,2025-03-04,Cloud Computing Survey,6
33100051,investment planning,economics,assessment,Simple,12,2025-05-19,Investment Planning Assessment,10
33100052,market analysis,economics,assessment,Simple,9,2024-11-22,Market Analysis Assessment,6
33100053,social media,marketing,application,Moderate,11,2024-11-20,Social Media Application,12
33100054,brand management,marketing,survey,Moderate,5,2024-10-31,Brand Management Survey,9
33100055,investment planning,economics,survey,Complex,6,2025-04-18,Investment Planning Survey,8
33100056,portfolio management,economics,assessment,Complex,15,2025-07-13,Portfolio Management Assessment,7
33100057,brand management,marketing,assessment,Complex,13,2025-06-07,Brand Management Assessment,10
33100058,market analysis,economics,survey,Moderate,15,2025-07-15,Market Analysis Survey,9
33100059,investment planning,economics,registration,Complex,7,2024-11-15,Investment Planning Registration,12
33100060,web development,it,registration,Moderate,5,2025-08-21,Web Development Registration,12
33100061,cybersecurity,it,application,Complex,6,2025-06-19,Cybersecurity Application,7
33100062,cloud computing,it,application,Complex,9,2025-10-01,Cloud Computing Application,8
33100063,market analysis,economics,registration,Moderate,11,2025-04-19,Market Analysis Registration,10
33100064,cloud computing,it,registration,Complex,9,2025-10-05,Cloud Computing Registration,12
33100065,content marketing,marketing,survey,Moderate,13,2025-05-06,Content Marketing Survey,6
33100066,investment planning,economics,registration,Simple,12,2025-10-06,Investment Planning Registration,8
33100067,cybersecurity,it,survey,Moderate,6,2025-01-15,Cybersecurity Survey,7
33100068,social media,marketing,application,Moderate,5,2025-05-12,Social Media Application,5
33100069,social media,marketing,application,Moderate,10,2025-08-24,Social Media Application,7
33100070,machine learning,it,assessment,Simple,11,2025-04-03,Machine Learning Assessment,12
33100071,financial modeling,economics,application,Simple,12,2024-11-26,Financial Modeling Application,5
33100072,web development,it,assessment,Simple,7,2025-05-01,Web Development Assessment,3
33100073,content marketing,marketing,registration,Moderate,8,2025-02-07,Content Marketing Registration,11
33100074,cloud computing,it,registration,Simple,8,2024-11-22,Cloud Computing Registration,5
33100075,financial modeling,economics,registration,Moderate,12,2024-11-22,Financial Modeling Registration,3
33100076,web development,it,registration,Moderate,11,2025-04-27,Web Development Registration,8
33100077,data science,it,survey,Moderate,14,2025-08-04,Data Science Survey,6
33100078,social media,marketing,assessment,Complex,6,2025-05-06,Social Media Assessment,11
33100079,web development,it,application,Complex,14,2024-12-08,Web Development Application,12
33100080,content marketing,marketing,survey,Complex,9,2024-11-07,Content Marketing Survey,10
33100081,content marketing,marketing,survey,Complex,8,2025-01-12,Content Marketing Survey,4
33100082,social media,marketing,application,Moderate,7,2025-02-15,Social Media Application,3
33100083,financial modeling,economics,registration,Complex,8,2025-03-13,Financial Modeling Registration,3
33100084,investment planning,economics,assessment,Moderate,11,2025-08-08,Investment Planning Assessment,10
33100085,web development,it,survey,Simple,11,2025-08-28,Web Development Survey,11
33100086,machine learning,it,registration,Moderate,9,2025-10-22,Machine Learning Registration,11
33100087,cloud computing,it,assessment,Moderate,10,2025-03-18,Cloud Computing Assessment,6
33100088,digital marketing,marketing,registration,Moderate,10,2024-12-03,Digital Marketing Registration,6
33100089,machine learning,it,survey,Simple,8,2024-11-23,Machine Learning Survey,9
33100090,content marketing,marketing,survey,Moderate,7,2025-03-23,Content Marketing Survey,10
33100091,investment planning,economics,application,Simple,10,2025-08-20,Investment Planning Application,12
33100092,web development,it,assessment,Moderate,6,2025-07-23,Web Development Assessment,4
33100093,social media,marketing,survey,Moderate,6,2025-05-17,Social Media Survey,10
33100094,financial modeling,economics,survey,Simple,15,2025-07-24,Financial Modeling Survey,8
33100095,cloud computing,it,survey,Moderate,11,2025-04-24,Cloud Computing Survey,9
33100096,cybersecurity,it,survey,Simple,14,2025-03-05,Cybersecurity Survey,7
33100097,content marketing,marketing,assessment,Simple,5,2025-09-22,Content Marketing Assessment,4
33100098,financial modeling,economics,application,Simple,8,2025-07-19,Financial Modeling Application,11
33100099,financial modeling,economics,registration,Moderate,8,2025-03-02,Financial Modeling Registration,4
33100100,web development,it,assessment,Complex,9,2025-03-09,Web Development Assessment,8
33100101,machine learning,it,survey,Moderate,9,2025-02-28,Machine Learning Survey,6
33100102,social media,marketing,application,Complex,12,2025-08-06,Social Media Application,12
33100103,financial modeling,economics,application,Moderate,6,2024-11-07,Financial Modeling Application,3
33100104,digital marketing,marketing,assessment,Moderate,7,2025-04-01,Digital Marketing Assessment,12
33100105,social media,marketing,assessment,Moderate,11,2025-08-23,Social Media Assessment,5
33100106,social media,marketing,survey,Complex,8,2025-02-06,Social Media Survey,7
33100107,web development,it,assessment,Complex,14,2024-10-29,Web Development Assessment,4
33100108,cloud computing,it,survey,Simple,6,2025-04-29,Cloud Computing Survey,11
33100109,machine learning,it,assessment,Moderate,14,2024-12-28,Machine Learning Assessment,9
33100110,machine learning,it,survey,Complex,9,2025-10-18,Machine Learning Survey,8
33100111,web development,it,application,Moderate,14,2025-09-23,Web Development Application,9
33100112,investment planning,economics,survey,Moderate,11,2025-02-12,Investment Planning Survey,10
33100113,data science,it,survey,Moderate,11,2025-07-09,Data Science Survey,3
33100114,brand management,marketing,survey,Complex,13,2024-12-24,Brand Management Survey,3
33100115,market analysis,economics,assessment,Moderate,11,2025-04-15,Market Analysis Assessment,12
33100116,content marketing,marketing,application,Complex,9,2024-12-11,Content Marketing Application,9
33100117,cybersecurity,it,application,Complex,13,2025-01-25,Cybersecurity Application,6
33100118,market analysis,economics,assessment,Simple,5,2025-03-29,Market Analysis Assessment,5
33100119,data science,it,survey,Complex,10,2025-10-25,Data Science Survey,10
33100120,market analysis,economics,application,Complex,12,2025-01-20,Market Analysis Application,9
33100121,cybersecurity,it,application,Moderate,11,2025-09-04,Cybersecurity Application,4
33100122,market analysis,economics,assessment,Moderate,13,2025-07-25,Market Analysis Assessment,9
33100123,cybersecurity,it,application,Simple,8,2025-09-01,Cybersecurity Application,11
33100124,brand management,marketing,survey,Complex,10,2025-07-12,Brand Management Survey,6
33100125,machine learning,it,assessment,Simple,10,2025-06-17,Machine Learning Assessment,12
33100126,financial modeling,economics,registration,Moderate,15,2025-01-09,Financial Modeling Registration,11
33100127,brand management,marketing,registration,Complex,5,2024-12-24,Brand Management Registration,7
33100128,cybersecurity,it,assessment,Complex,11,2025-06-25,Cybersecurity Assessment,3
33100129,social media,marketing,assessment,Moderate,6,2025-07-12,Social Media Assessment,9
33100130,portfolio management,economics,survey,Complex,7,2024-11-13,Portfolio Management Survey,7
33100131,cybersecurity,it,registration,Complex,7,2025-03-20,Cybersecurity Registration,4
33100132,market analysis,economics,registration,Complex,7,2024-12-23,Market Analysis Registration,9
33100133,content marketing,marketing,survey,Moderate,8,2025-03-26,Content Marketing Survey,9
33100134,portfolio management,economics,registration,Moderate,12,2025-01-16,Portfolio Management Registration,8
