record_id,keyword,category,form_type,complexity,num_fields,created_date,form_title,estimated_time
32400001,portfolio management,economics,assessment,Complex,5,2025-06-26,Portfolio Management Assessment,9
32400002,brand management,marketing,application,Moderate,10,2025-09-08,Brand Management Application,4
32400003,web development,it,application,Simple,11,2025-03-30,Web Development Application,7
32400004,data science,it,survey,Simple,7,2025-04-05,Data Science Survey,12
32400005,content marketing,marketing,assessment,Simple,10,2025-06-23,Content Marketing Assessment,7
32400006,portfolio management,economics,assessment,Complex,9,2025-08-26,Portfolio Management Assessment,7
32400007,financial modeling,economics,registration,Complex,7,2025-06-25,Financial Modeling Registration,3
32400008,social media,marketing,survey,Moderate,5,2025-07-06,Social Media Survey,4
32400009,financial modeling,economics,application,Complex,8,2025-03-12,Financial Modeling Application,12
32400010,web development,it,survey,Simple,9,2025-08-06,Web Development Survey,8
32400011,digital marketing,marketing,assessment,Complex,10,2025-01-08,Digital Marketing Assessment,12
32400012,portfolio management,economics,assessment,Moderate,13,2025-01-18,Portfolio Management Assessment,9
32400013,market analysis,economics,survey,Simple,14,2024-12-15,Market Analysis Survey,6
32400014,digital marketing,marketing,registration,Complex,6,2024-12-03,Digital Marketing Registration,8
32400015,machine learning,it,application,Simple,10,2025-04-05,Machine Learning Application,11
32400016,digital marketing,marketing,application,Simple,6,2025-10-17,Digital Marketing Application,10
32400017,cloud computing,it,application,Moderate,6,2025-02-04,Cloud Computing Application,12
32400018,investment planning,economics,registration,Complex,7,2025-05-10,Investment Planning Registration,4
32400019,cybersecurity,it,application,Complex,8,2025-03-30,Cybersecurity Application,4
32400020,social media,marketing,survey,Moderate,15,2025-03-03,Social Media Survey,7
32400021,social media,marketing,registration,Moderate,15,2025-04-07,Social Media Registration,7
32400022,cybersecurity,it,assessment,Moderate,5,2025-07-13,Cybersecurity Assessment,8
32400023,brand management,marketing,registration,Complex,6,2025-08-18,Brand Management Registration,9
32400024,content marketing,marketing,application,Simple,5,2024-10-29,Content Marketing Application,4
32400025,social media,marketing,assessment,Simple,8,2025-06-04,Social Media Assessment,5
32400026,portfolio management,economics,assessment,Complex,8,2025-09-28,Portfolio Management Assessment,12
32400027,web development,it,survey,Moderate,7,2025-05-05,Web Development Survey,5
32400028,investment planning,economics,registration,Complex,6,2024-12-11,Investment Planning Registration,3
