record_id,keyword,category,form_type,complexity,num_fields,created_date,form_title,estimated_time
37500001,brand management,marketing,survey,Moderate,9,2025-03-20,Brand Management Survey,11
37500002,cloud computing,it,registration,Complex,8,2025-09-27,Cloud Computing Registration,8
37500003,portfolio management,economics,registration,Complex,9,2025-08-17,Portfolio Management Registration,5
37500004,financial modeling,economics,survey,Moderate,13,2025-02-16,Financial Modeling Survey,8
37500005,brand management,marketing,assessment,Simple,14,2025-10-17,Brand Management Assessment,6
37500006,brand management,marketing,registration,Simple,11,2025-06-16,Brand Management Registration,9
37500007,financial modeling,economics,registration,Complex,8,2025-08-22,Financial Modeling Registration,11
37500008,cybersecurity,it,survey,Complex,6,2024-12-20,Cybersecurity Survey,8
37500009,financial modeling,economics,survey,Moderate,12,2025-08-16,Financial Modeling Survey,3
37500010,web development,it,assessment,Moderate,7,2024-12-22,Web Development Assessment,3
37500011,cloud computing,it,assessment,Simple,8,2025-02-23,Cloud Computing Assessment,10
37500012,brand management,marketing,assessment,Moderate,8,2025-06-09,Brand Management Assessment,3
37500013,digital marketing,marketing,survey,Simple,9,2025-07-07,Digital Marketing Survey,4
37500014,investment planning,economics,survey,Simple,9,2025-10-01,Investment Planning Survey,7
37500015,financial modeling,economics,assessment,Complex,14,2025-04-05,Financial Modeling Assessment,10
37500016,portfolio management,economics,survey,Complex,11,2025-02-07,Portfolio Management Survey,6
37500017,portfolio management,economics,survey,Moderate,9,2025-02-18,Portfolio Management Survey,4
37500018,social media,marketing,assessment,Complex,13,2024-11-03,Social Media Assessment,9
37500019,brand management,marketing,application,Complex,14,2024-12-30,Brand Management Application,12
37500020,social media,marketing,application,Complex,5,2025-02-25,Social Media Application,12
37500021,cybersecurity,it,registration,Complex,11,2025-09-05,Cybersecurity Registration,9
37500022,cloud computing,it,assessment,Complex,13,2024-11-07,Cloud Computing Assessment,10
37500023,investment planning,economics,assessment,Simple,14,2025-03-08,Investment Planning Assessment,5
37500024,cybersecurity,it,registration,Simple,7,2025-03-21,Cybersecurity Registration,8
37500025,machine learning,it,application,Moderate,11,2025-04-05,Machine Learning Application,8
37500026,cloud computing,it,registration,Simple,13,2025-09-26,Cloud Computing Registration,11
37500027,content marketing,marketing,survey,Complex,15,2025-07-22,Content Marketing Survey,4
37500028,social media,marketing,application,Simple,10,2025-09-30,Social Media Application,12
37500029,portfolio management,economics,survey,Complex,6,2025-09-12,Portfolio Management Survey,5
37500030,social media,marketing,assessment,Complex,5,2025-06-10,Social Media Assessment,5
37500031,social media,marketing,application,Simple,11,2025-08-27,Social Media Application,4
37500032,cybersecurity,it,registration,Complex,5,2025-06-11,Cybersecurity Registration,6
37500033,cloud computing,it,survey,Simple,15,2024-11-18,Cloud Computing Survey,9
37500034,market analysis,economics,survey,Moderate,8,2025-04-03,Market Analysis Survey,6
37500035,web development,it,assessment,Simple,5,2024-10-27,Web Development Assessment,8
37500036,market analysis,economics,survey,Moderate,13,2025-02-16,Market Analysis Survey,7
37500037,web development,it,registration,Simple,10,2025-04-20,Web Development Registration,9
37500038,web development,it,assessment,Complex,11,2025-04-14,Web Development Assessment,11
37500039,market analysis,economics,survey,Complex,10,2025-08-27,Market Analysis Survey,3
37500040,digital marketing,marketing,registration,Complex,9,2025-04-07,Digital Marketing Registration,3
37500041,market analysis,economics,application,Simple,8,2025-06-30,Market Analysis Application,9
37500042,market analysis,economics,assessment,Moderate,14,2024-11-22,Market Analysis Assessment,3
37500043,digital marketing,marketing,assessment,Moderate,14,2024-11-13,Digital Marketing Assessment,4
37500044,cloud computing,it,assessment,Complex,10,2025-09-11,Cloud Computing Assessment,5
37500045,investment planning,economics,application,Simple,13,2025-04-16,Investment Planning Application,5
37500046,investment planning,economics,survey,Moderate,5,2025-06-23,Investment Planning Survey,11
37500047,financial modeling,economics,survey,Complex,15,2024-12-12,Financial Modeling Survey,6
37500048,cybersecurity,it,assessment,Simple,15,2025-03-11,Cybersecurity Assessment,9
37500049,market analysis,economics,application,Moderate,11,2025-09-15,Market Analysis Application,6
37500050,market analysis,economics,application,Moderate,14,2025-09-16,Market Analysis Application,9
37500051,portfolio management,economics,registration,Moderate,11,2025-04-05,Portfolio Management Registration,6
37500052,cybersecurity,it,assessment,Moderate,9,2025-09-05,Cybersecurity Assessment,12
37500053,brand management,marketing,assessment,Complex,6,2025-06-17,Brand Management Assessment,9
37500054,investment planning,economics,assessment,Simple,11,2025-04-28,Investment Planning Assessment,8
37500055,data science,it,survey,Moderate,10,2024-11-09,Data Science Survey,12
37500056,social media,marketing,application,Moderate,12,2025-05-09,Social Media Application,9
37500057,brand management,marketing,survey,Complex,12,2025-10-25,Brand Management Survey,8
37500058,financial modeling,economics,survey,Complex,9,2024-10-26,Financial Modeling Survey,7
37500059,social media,marketing,registration,Complex,9,2025-02-17,Social Media Registration,6
37500060,brand management,marketing,assessment,Simple,8,2024-12-06,Brand Management Assessment,8
37500061,content marketing,marketing,assessment,Moderate,10,2024-11-07,Content Marketing Assessment,8
37500062,investment planning,economics,assessment,Simple,12,2024-11-27,Investment Planning Assessment,4
37500063,brand management,marketing,registration,Moderate,15,2025-02-15,Brand Management Registration,10
37500064,portfolio management,economics,application,Complex,5,2025-01-15,Portfolio Management Application,3
37500065,investment planning,economics,survey,Simple,5,2025-08-07,Investment Planning Survey,11
37500066,portfolio management,economics,registration,Complex,11,2024-12-29,Portfolio Management Registration,5
37500067,financial modeling,economics,assessment,Moderate,14,2025-05-02,Financial Modeling Assessment,12
37500068,cybersecurity,it,assessment,Simple,10,2024-10-25,Cybersecurity Assessment,5
37500069,cloud computing,it,registration,Complex,5,2025-07-25,Cloud Computing Registration,3
37500070,brand management,marketing,assessment,Complex,8,2025-04-27,Brand Management Assessment,11
37500071,market analysis,economics,registration,Complex,11,2025-06-09,Market Analysis Registration,3
37500072,digital marketing,marketing,registration,Complex,7,2025-02-13,Digital Marketing Registration,4
37500073,market analysis,economics,assessment,Complex,13,2025-09-18,Market Analysis Assessment,8
37500074,social media,marketing,registration,Complex,7,2025-03-31,Social Media Registration,7
37500075,market analysis,economics,registration,Complex,14,2025-08-01,Market Analysis Registration,4
37500076,market analysis,economics,registration,Moderate,9,2025-05-24,Market Analysis Registration,3
37500077,investment planning,economics,assessment,Complex,9,2025-05-20,Investment Planning Assessment,9
37500078,financial modeling,economics,survey,Moderate,5,2025-04-10,Financial Modeling Survey,7
37500079,web development,it,application,Simple,8,2025-08-12,Web Development Application,5
37500080,content marketing,marketing,registration,Complex,10,2025-10-11,Content Marketing Registration,3
37500081,data science,it,registration,Complex,6,2025-01-06,Data Science Registration,9
37500082,brand management,marketing,registration,Moderate,15,2025-10-05,Brand Management Registration,4
37500083,portfolio management,economics,registration,Simple,15,2025-08-17,Portfolio Management Registration,4
37500084,brand management,marketing,registration,Moderate,15,2025-01-24,Brand Management Registration,10
37500085,web development,it,survey,Complex,7,2025-05-09,Web Development Survey,9
37500086,data science,it,registration,Moderate,10,2025-07-02,Data Science Registration,7
37500087,cybersecurity,it,application,Moderate,12,2025-04-22,Cybersecurity Application,6
37500088,brand management,marketing,registration,Simple,15,2025-08-10,Brand Management Registration,3
37500089,web development,it,assessment,Simple,12,2025-09-21,Web Development Assessment,12
37500090,machine learning,it,application,Simple,5,2025-09-05,Machine Learning Application,3
37500091,financial modeling,economics,survey,Simple,15,2024-11-27,Financial Modeling Survey,3
37500092,web development,it,application,Simple,7,2025-03-22,Web Development Application,12
37500093,cloud computing,it,application,Complex,12,2025-03-15,Cloud Computing Application,6
37500094,cloud computing,it,registration,Complex,14,2025-09-17,Cloud Computing Registration,6
37500095,cloud computing,it,application,Simple,12,2025-02-09,Cloud Computing Application,12
37500096,content marketing,marketing,application,Simple,12,2025-06-20,Content Marketing Application,8
37500097,data science,it,registration,Simple,13,2024-12-17,Data Science Registration,6
37500098,data science,it,registration,Complex,14,2025-10-03,Data Science Registration,7
37500099,portfolio management,economics,registration,Simple,7,2024-12-17,Portfolio Management Registration,12
37500100,investment planning,economics,survey,Moderate,7,2025-09-27,Investment Planning Survey,8
37500101,digital marketing,marketing,registration,Complex,9,2025-07-05,Digital Marketing Registration,6
37500102,investment planning,economics,application,Moderate,6,2025-09-04,Investment Planning Application,5
37500103,social media,marketing,registration,Simple,8,2024-12-08,Social Media Registration,8
37500104,financial modeling,economics,survey,Simple,15,2025-02-03,Financial Modeling Survey,6
37500105,digital marketing,marketing,application,Simple,12,2025-04-08,Digital Marketing Application,8
37500106,financial modeling,economics,application,Simple,12,2025-04-21,Financial Modeling Application,10
37500107,market analysis,economics,assessment,Complex,14,2025-08-06,Market Analysis Assessment,10
37500108,market analysis,economics,survey,Moderate,10,2025-03-18,Market Analysis Survey,9
37500109,cloud computing,it,assessment,Simple,11,2025-03-01,Cloud Computing Assessment,7
37500110,market analysis,economics,survey,Complex,10,2024-12-12,Market Analysis Survey,10
37500111,financial modeling,economics,survey,Simple,15,2024-12-10,Financial Modeling Survey,3
37500112,social media,marketing,survey,Simple,8,2025-04-18,Social Media Survey,11
37500113,cloud computing,it,application,Moderate,6,2025-06-04,Cloud Computing Application,11
37500114,cybersecurity,it,application,Moderate,10,2025-05-15,Cybersecurity Application,9
37500115,portfolio management,economics,survey,Moderate,10,2025-10-08,Portfolio Management Survey,5
37500116,digital marketing,marketing,assessment,Simple,5,2025-02-24,Digital Marketing Assessment,10
37500117,brand management,marketing,application,Moderate,15,2025-01-25,Brand Management Application,5
37500118,portfolio management,economics,registration,Simple,11,2025-03-10,Portfolio Management Registration,11
37500119,web development,it,survey,Moderate,10,2025-10-09,Web Development Survey,8
37500120,cloud computing,it,registration,Simple,10,2025-09-01,Cloud Computing Registration,8
