record_id,keyword,category,form_type,complexity,num_fields,created_date,form_title,estimated_time
64800001,digital marketing,marketing,survey,Moderate,14,2025-07-13,Digital Marketing Survey,4
64800002,machine learning,it,assessment,Complex,6,2025-04-23,Machine Learning Assessment,11
64800003,market analysis,economics,registration,Moderate,11,2024-11-10,Market Analysis Registration,9
64800004,brand management,marketing,registration,Moderate,6,2024-11-21,Brand Management Registration,7
64800005,content marketing,marketing,registration,Complex,9,2025-10-02,Content Marketing Registration,9
64800006,social media,marketing,survey,Moderate,7,2025-02-13,Social Media Survey,4
64800007,portfolio management,economics,survey,Moderate,10,2025-08-29,Portfolio Management Survey,6
64800008,web development,it,application,Complex,6,2025-04-26,Web Development Application,3
64800009,content marketing,marketing,assessment,Complex,11,2025-08-17,Content Marketing Assessment,8
64800010,web development,it,assessment,Moderate,5,2025-05-14,Web Development Assessment,10
64800011,financial modeling,economics,survey,Simple,15,2025-02-21,Financial Modeling Survey,10
64800012,financial modeling,economics,application,Complex,9,2025-08-21,Financial Modeling Application,12
64800013,cybersecurity,it,assessment,Moderate,9,2025-01-28,Cybersecurity Assessment,10
64800014,brand management,marketing,survey,Simple,10,2025-08-15,Brand Management Survey,8
64800015,content marketing,marketing,application,Moderate,9,2025-02-19,Content Marketing Application,4
64800016,cloud computing,it,survey,Complex,6,2024-10-26,Cloud Computing Survey,4
64800017,web development,it,survey,Simple,14,2025-03-06,Web Development Survey,5
64800018,brand management,marketing,survey,Moderate,11,2025-02-01,Brand Management Survey,11
64800019,brand management,marketing,registration,Simple,9,2025-08-14,Brand Management Registration,12
64800020,investment planning,economics,registration,Simple,8,2025-01-05,Investment Planning Registration,4
64800021,digital marketing,marketing,application,Moderate,11,2025-08-31,Digital Marketing Application,8
64800022,web development,it,survey,Simple,10,2025-05-24,Web Development Survey,7
64800023,market analysis,economics,application,Simple,13,2025-10-04,Market Analysis Application,6
64800024,machine learning,it,assessment,Moderate,6,2024-11-28,Machine Learning Assessment,4
64800025,portfolio management,economics,application,Simple,12,2025-10-25,Portfolio Management Application,12
64800026,content marketing,marketing,application,Simple,8,2025-10-05,Content Marketing Application,11
64800027,content marketing,marketing,survey,Complex,7,2025-05-10,Content Marketing Survey,11
64800028,cloud computing,it,application,Simple,13,2025-04-06,Cloud Computing Application,9
64800029,content marketing,marketing,assessment,Moderate,12,2024-12-28,Content Marketing Assessment,9
64800030,investment planning,economics,assessment,Moderate,15,2025-05-02,Investment Planning Assessment,9
64800031,content marketing,marketing,registration,Simple,12,2025-01-25,Content Marketing Registration,7
64800032,cloud computing,it,assessment,Simple,10,2025-03-21,Cloud Computing Assessment,3
64800033,financial modeling,economics,application,Complex,14,2025-06-15,Financial Modeling Application,6
64800034,investment planning,economics,survey,Complex,7,2024-11-26,Investment Planning Survey,4
64800035,social media,marketing,application,Moderate,11,2025-01-28,Social Media Application,9
64800036,cybersecurity,it,registration,Complex,7,2025-10-23,Cybersecurity Registration,6
64800037,web development,it,registration,Moderate,10,2025-09-22,Web Development Registration,5
64800038,financial modeling,economics,application,Moderate,11,2025-03-19,Financial Modeling Application,6
64800039,data science,it,registration,Moderate,5,2025-03-24,Data Science Registration,9
64800040,investment planning,economics,application,Simple,8,2025-03-15,Investment Planning Application,10
64800041,market analysis,economics,assessment,Simple,15,2024-12-01,Market Analysis Assessment,4
64800042,content marketing,marketing,assessment,Simple,15,2025-03-05,Content Marketing Assessment,10
64800043,social media,marketing,assessment,Moderate,12,2025-06-06,Social Media Assessment,3
64800044,social media,marketing,application,Simple,15,2024-10-30,Social Media Application,11
64800045,data science,it,survey,Simple,9,2025-02-19,Data Science Survey,6
64800046,market analysis,economics,survey,Complex,15,2025-06-29,Market Analysis Survey,3
64800047,brand management,marketing,survey,Moderate,8,2024-11-25,Brand Management Survey,8
64800048,content marketing,marketing,assessment,Moderate,8,2025-02-24,Content Marketing Assessment,4
64800049,machine learning,it,application,Complex,5,2025-07-28,Machine Learning Application,10
64800050,cybersecurity,it,registration,Simple,13,2025-07-30,Cybersecurity Registration,12
64800051,machine learning,it,assessment,Simple,15,2025-06-01,Machine Learning Assessment,8
64800052,brand management,marketing,application,Moderate,15,2025-01-26,Brand Management Application,6
64800053,digital marketing,marketing,survey,Complex,13,2025-03-06,Digital Marketing Survey,4
64800054,cloud computing,it,registration,Complex,8,2024-12-24,Cloud Computing Registration,9
64800055,content marketing,marketing,assessment,Moderate,8,2024-12-10,Content Marketing Assessment,7
64800056,portfolio management,economics,survey,Moderate,9,2025-07-14,Portfolio Management Survey,5
