record_id,keyword,category,form_type,complexity,num_fields,created_date,form_title,estimated_time
50800001,data science,it,survey,Moderate,14,2025-05-23,Data Science Survey,9
50800002,machine learning,it,registration,Moderate,6,2025-01-13,Machine Learning Registration,4
50800003,cloud computing,it,registration,Complex,13,2025-08-27,Cloud Computing Registration,6
50800004,content marketing,marketing,registration,Simple,12,2025-02-24,Content Marketing Registration,5
50800005,social media,marketing,registration,Complex,9,2025-09-08,Social Media Registration,10
50800006,investment planning,economics,assessment,Complex,8,2025-08-20,Investment Planning Assessment,9
50800007,cybersecurity,it,assessment,Simple,14,2025-03-20,Cybersecurity Assessment,4
50800008,investment planning,economics,assessment,Simple,14,2024-11-30,Investment Planning Assessment,7
50800009,machine learning,it,survey,Simple,14,2025-06-17,Machine Learning Survey,12
50800010,content marketing,marketing,application,Simple,10,2024-12-28,Content Marketing Application,9
50800011,cybersecurity,it,application,Complex,13,2024-11-02,Cybersecurity Application,3
50800012,digital marketing,marketing,application,Moderate,9,2024-10-30,Digital Marketing Application,11
50800013,market analysis,economics,registration,Moderate,6,2025-04-01,Market Analysis Registration,11
50800014,brand management,marketing,assessment,Moderate,14,2024-12-14,Brand Management Assessment,9
50800015,web development,it,application,Complex,13,2025-01-18,Web Development Application,8
50800016,investment planning,economics,survey,Moderate,6,2025-08-06,Investment Planning Survey,5
50800017,market analysis,economics,assessment,Moderate,12,2025-02-19,Market Analysis Assessment,9
50800018,cloud computing,it,survey,Simple,9,2025-09-15,Cloud Computing Survey,3
50800019,investment planning,economics,survey,Moderate,9,2025-03-22,Investment Planning Survey,3
50800020,data science,it,registration,Moderate,6,2025-04-13,Data Science Registration,10
50800021,market analysis,economics,survey,Moderate,13,2025-09-15,Market Analysis Survey,4
50800022,portfolio management,economics,assessment,Moderate,5,2025-03-05,Portfolio Management Assessment,10
50800023,content marketing,marketing,survey,Simple,12,2025-01-01,Content Marketing Survey,10
50800024,market analysis,economics,survey,Moderate,7,2025-10-16,Market Analysis Survey,7
50800025,financial modeling,economics,survey,Moderate,11,2024-12-20,Financial Modeling Survey,6
50800026,market analysis,economics,registration,Simple,15,2025-10-25,Market Analysis Registration,6
50800027,machine learning,it,survey,Complex,12,2024-11-26,Machine Learning Survey,5
50800028,social media,marketing,assessment,Moderate,10,2025-04-27,Social Media Assessment,9
50800029,cloud computing,it,registration,Moderate,10,2025-07-06,Cloud Computing Registration,11
50800030,web development,it,application,Moderate,14,2025-03-23,Web Development Application,5
50800031,machine learning,it,application,Complex,8,2024-11-14,Machine Learning Application,12
50800032,social media,marketing,application,Complex,9,2025-08-25,Social Media Application,10
50800033,content marketing,marketing,survey,Moderate,15,2025-08-05,Content Marketing Survey,5
50800034,cybersecurity,it,assessment,Moderate,6,2025-01-25,Cybersecurity Assessment,6
50800035,brand management,marketing,assessment,Moderate,9,2025-09-18,Brand Management Assessment,10
50800036,machine learning,it,survey,Complex,13,2025-08-31,Machine Learning Survey,10
50800037,content marketing,marketing,assessment,Moderate,15,2025-09-25,Content Marketing Assessment,8
50800038,portfolio management,economics,survey,Simple,9,2025-09-13,Portfolio Management Survey,5
50800039,brand management,marketing,registration,Moderate,12,2025-10-25,Brand Management Registration,5
50800040,digital marketing,marketing,registration,Complex,10,2025-05-09,Digital Marketing Registration,11
50800041,investment planning,economics,survey,Complex,8,2025-05-27,Investment Planning Survey,7
50800042,social media,marketing,assessment,Simple,15,2025-02-09,Social Media Assessment,10
50800043,digital marketing,marketing,registration,Moderate,8,2025-07-05,Digital Marketing Registration,8
50800044,market analysis,economics,assessment,Simple,9,2025-06-17,Market Analysis Assessment,3
50800045,data science,it,application,Moderate,14,2024-11-27,Data Science Application,12
50800046,financial modeling,economics,assessment,Simple,8,2025-04-06,Financial Modeling Assessment,12
50800047,portfolio management,economics,assessment,Simple,13,2025-03-02,Portfolio Management Assessment,12
50800048,web development,it,survey,Moderate,14,2024-11-25,Web Development Survey,12
50800049,cloud computing,it,assessment,Complex,5,2025-01-17,Cloud Computing Assessment,4
50800050,brand management,marketing,assessment,Complex,11,2025-09-05,Brand Management Assessment,9
50800051,data science,it,registration,Complex,8,2025-06-29,Data Science Registration,8
50800052,social media,marketing,application,Simple,9,2025-08-03,Social Media Application,6
50800053,content marketing,marketing,survey,Simple,5,2025-05-29,Content Marketing Survey,7
50800054,data science,it,assessment,Simple,12,2025-09-22,Data Science Assessment,9
50800055,investment planning,economics,survey,Moderate,15,2025-03-08,Investment Planning Survey,11
50800056,financial modeling,economics,application,Simple,5,2025-04-08,Financial Modeling Application,12
50800057,machine learning,it,survey,Complex,11,2025-04-08,Machine Learning Survey,4
50800058,web development,it,assessment,Complex,11,2025-09-26,Web Development Assessment,10
50800059,financial modeling,economics,application,Complex,9,2025-02-18,Financial Modeling Application,11
50800060,content marketing,marketing,registration,Simple,5,2025-03-04,Content Marketing Registration,3
50800061,cybersecurity,it,assessment,Moderate,15,2025-06-17,Cybersecurity Assessment,12
50800062,machine learning,it,application,Complex,10,2025-05-30,Machine Learning Application,3
50800063,brand management,marketing,survey,Complex,9,2025-09-29,Brand Management Survey,10
50800064,portfolio management,economics,registration,Complex,9,2025-08-14,Portfolio Management Registration,12
50800065,digital marketing,marketing,survey,Simple,9,2025-02-05,Digital Marketing Survey,12
50800066,portfolio management,economics,application,Moderate,10,2024-12-03,Portfolio Management Application,9
50800067,portfolio management,economics,registration,Simple,6,2025-01-06,Portfolio Management Registration,11
50800068,investment planning,economics,survey,Moderate,8,2024-12-05,Investment Planning Survey,6
50800069,cloud computing,it,survey,Simple,8,2025-08-08,Cloud Computing Survey,9
50800070,financial modeling,economics,assessment,Complex,9,2024-10-30,Financial Modeling Assessment,12
50800071,portfolio management,economics,assessment,Complex,5,2025-01-05,Portfolio Management Assessment,6
50800072,content marketing,marketing,assessment,Complex,15,2024-12-10,Content Marketing Assessment,6
50800073,financial modeling,economics,survey,Simple,10,2025-01-22,Financial Modeling Survey,7
50800074,market analysis,economics,assessment,Simple,15,2025-09-27,Market Analysis Assessment,10
50800075,brand management,marketing,application,Complex,9,2024-12-04,Brand Management Application,10
