record_id,keyword,category,form_type,complexity,num_fields,created_date,form_title,estimated_time
41500001,digital marketing,marketing,application,Moderate,7,2024-12-21,Digital Marketing Application,11
41500002,social media,marketing,registration,Complex,14,2025-10-24,Social Media Registration,3
41500003,machine learning,it,application,Simple,13,2025-07-01,Machine Learning Application,7
41500004,market analysis,economics,application,Moderate,5,2025-06-26,Market Analysis Application,3
41500005,portfolio management,economics,registration,Complex,5,2025-01-26,Portfolio Management Registration,4
41500006,cloud computing,it,survey,Simple,9,2025-06-22,Cloud Computing Survey,10
41500007,content marketing,marketing,survey,Simple,13,2025-08-18,Content Marketing Survey,9
41500008,web development,it,survey,Complex,13,2025-04-10,Web Development Survey,9
41500009,market analysis,economics,survey,Complex,14,2024-12-26,Market Analysis Survey,10
41500010,machine learning,it,assessment,Complex,9,2025-04-09,Machine Learning Assessment,7
41500011,brand management,marketing,application,Complex,8,2025-02-28,Brand Management Application,8
41500012,brand management,marketing,application,Simple,12,2025-10-04,Brand Management Application,6
41500013,cloud computing,it,application,Complex,12,2025-07-20,Cloud Computing Application,11
41500014,market analysis,economics,survey,Simple,8,2025-09-25,Market Analysis Survey,3
41500015,market analysis,economics,registration,Simple,6,2025-08-12,Market Analysis Registration,5
41500016,social media,marketing,application,Simple,7,2024-10-29,Social Media Application,4
41500017,web development,it,application,Moderate,9,2024-12-18,Web Development Application,4
41500018,data science,it,assessment,Simple,5,2025-04-10,Data Science Assessment,4
41500019,content marketing,marketing,assessment,Moderate,12,2025-04-04,Content Marketing Assessment,12
41500020,investment planning,economics,survey,Complex,15,2025-08-05,Investment Planning Survey,11
41500021,market analysis,economics,registration,Complex,15,2025-05-14,Market Analysis Registration,5
41500022,web development,it,registration,Complex,13,2025-10-16,Web Development Registration,3
41500023,financial modeling,economics,registration,Moderate,8,2025-03-02,Financial Modeling Registration,12
41500024,web development,it,assessment,Complex,14,2025-09-22,Web Development Assessment,6
41500025,cybersecurity,it,survey,Simple,10,2025-07-23,Cybersecurity Survey,11
41500026,financial modeling,economics,survey,Complex,6,2025-09-18,Financial Modeling Survey,3
41500027,cybersecurity,it,registration,Moderate,5,2025-06-07,Cybersecurity Registration,8
41500028,digital marketing,marketing,survey,Moderate,9,2025-02-01,Digital Marketing Survey,9
41500029,market analysis,economics,registration,Complex,14,2025-02-10,Market Analysis Registration,11
41500030,financial modeling,economics,application,Complex,12,2025-03-12,Financial Modeling Application,5
