record_id,keyword,category,form_type,complexity,num_fields,created_date,form_title,estimated_time
29800001,web development,it,application,Moderate,10,2025-03-06,Web Development Application,6
29800002,data science,it,registration,Moderate,6,2025-04-10,Data Science Registration,4
29800003,digital marketing,marketing,assessment,Moderate,15,2025-01-24,Digital Marketing Assessment,3
29800004,content marketing,marketing,assessment,Moderate,9,2025-02-16,Content Marketing Assessment,9
29800005,cloud computing,it,assessment,Simple,12,2025-02-02,Cloud Computing Assessment,4
29800006,digital marketing,marketing,application,Complex,7,2025-05-14,Digital Marketing Application,11
29800007,cybersecurity,it,registration,Moderate,12,2025-02-16,Cybersecurity Registration,5
29800008,cybersecurity,it,survey,Moderate,5,2025-03-16,Cybersecurity Survey,11
29800009,brand management,marketing,assessment,Moderate,9,2024-12-06,Brand Management Assessment,7
29800010,web development,it,assessment,Simple,10,2025-07-17,Web Development Assessment,9
29800011,cloud computing,it,assessment,Complex,11,2025-03-11,Cloud Computing Assessment,9
29800012,cybersecurity,it,registration,Moderate,15,2025-10-14,Cybersecurity Registration,10
29800013,web development,it,survey,Complex,11,2024-12-04,Web Development Survey,6
29800014,machine learning,it,assessment,Complex,10,2025-06-02,Machine Learning Assessment,6
29800015,investment planning,economics,application,Complex,12,2025-05-20,Investment Planning Application,6
29800016,cybersecurity,it,application,Moderate,10,2025-02-03,Cybersecurity Application,6
29800017,cybersecurity,it,application,Complex,15,2025-09-11,Cybersecurity Application,10
29800018,cloud computing,it,survey,Complex,5,2025-07-18,Cloud Computing Survey,5
29800019,machine learning,it,application,Complex,9,2024-12-23,Machine Learning Application,12
29800020,market analysis,economics,application,Complex,7,2025-02-08,Market Analysis Application,6
29800021,cybersecurity,it,application,Complex,6,2024-10-31,Cybersecurity Application,11
29800022,brand management,marketing,application,Moderate,15,2025-04-21,Brand Management Application,6
29800023,financial modeling,economics,survey,Moderate,8,2025-01-22,Financial Modeling Survey,9
29800024,market analysis,economics,registration,Moderate,14,2025-07-03,Market Analysis Registration,12
29800025,portfolio management,economics,registration,Moderate,10,2025-01-30,Portfolio Management Registration,10
29800026,digital marketing,marketing,survey,Moderate,8,2025-06-03,Digital Marketing Survey,9
29800027,web development,it,assessment,Complex,8,2025-10-14,Web Development Assessment,10
29800028,cybersecurity,it,survey,Moderate,12,2025-01-11,Cybersecurity Survey,9
29800029,content marketing,marketing,assessment,Moderate,14,2025-10-16,Content Marketing Assessment,11
29800030,social media,marketing,application,Simple,6,2024-11-13,Social Media Application,3
29800031,investment planning,economics,registration,Moderate,9,2025-05-12,Investment Planning Registration,5
29800032,data science,it,application,Simple,8,2025-04-23,Data Science Application,10
29800033,cloud computing,it,assessment,Moderate,10,2025-02-19,Cloud Computing Assessment,8
29800034,brand management,marketing,registration,Moderate,9,2025-10-17,Brand Management Registration,6
29800035,data science,it,assessment,Moderate,15,2025-05-05,Data Science Assessment,5
29800036,brand management,marketing,registration,Moderate,5,2025-04-21,Brand Management Registration,3
29800037,machine learning,it,assessment,Complex,15,2024-11-02,Machine Learning Assessment,8
29800038,digital marketing,marketing,registration,Moderate,13,2024-10-29,Digital Marketing Registration,6
29800039,social media,marketing,registration,Complex,12,2025-05-05,Social Media Registration,9
29800040,digital marketing,marketing,assessment,Moderate,15,2025-04-16,Digital Marketing Assessment,4
29800041,content marketing,marketing,registration,Complex,11,2024-12-31,Content Marketing Registration,11
29800042,content marketing,marketing,survey,Complex,14,2025-02-21,Content Marketing Survey,3
29800043,web development,it,application,Complex,7,2025-05-15,Web Development Application,7
29800044,market analysis,economics,application,Moderate,6,2025-02-27,Market Analysis Application,7
29800045,financial modeling,economics,survey,Simple,11,2025-03-30,Financial Modeling Survey,3
