record_id,keyword,category,form_type,complexity,num_fields,created_date,form_title,estimated_time
26900001,social media,marketing,survey,Simple,11,2025-06-21,Social Media Survey,7
26900002,machine learning,it,application,Complex,11,2025-02-21,Machine Learning Application,12
26900003,portfolio management,economics,survey,Moderate,11,2024-11-10,Portfolio Management Survey,9
26900004,data science,it,registration,Moderate,11,2025-01-10,Data Science Registration,5
26900005,cybersecurity,it,survey,Moderate,13,2024-10-30,Cybersecurity Survey,10
26900006,cloud computing,it,assessment,Simple,5,2024-11-12,Cloud Computing Assessment,8
26900007,market analysis,economics,survey,Moderate,10,2025-02-13,Market Analysis Survey,4
26900008,social media,marketing,survey,Moderate,14,2025-09-16,Social Media Survey,10
26900009,machine learning,it,application,Moderate,7,2025-09-30,Machine Learning Application,12
26900010,cloud computing,it,registration,Complex,13,2025-01-18,Cloud Computing Registration,11
26900011,digital marketing,marketing,application,Moderate,12,2025-10-13,Digital Marketing Application,8
26900012,cybersecurity,it,survey,Complex,12,2025-05-14,Cybersecurity Survey,3
26900013,social media,marketing,survey,Complex,14,2024-11-24,Social Media Survey,9
26900014,digital marketing,marketing,survey,Complex,9,2024-12-01,Digital Marketing Survey,6
26900015,digital marketing,marketing,assessment,Moderate,11,2025-10-08,Digital Marketing Assessment,7
26900016,social media,marketing,assessment,Complex,11,2025-07-05,Social Media Assessment,12
26900017,data science,it,application,Moderate,15,2025-05-18,Data Science Application,4
26900018,digital marketing,marketing,application,Complex,5,2025-03-29,Digital Marketing Application,3
26900019,web development,it,registration,Moderate,12,2025-05-01,Web Development Registration,7
26900020,financial modeling,economics,survey,Simple,14,2025-01-20,Financial Modeling Survey,12
26900021,brand management,marketing,registration,Moderate,5,2025-08-23,Brand Management Registration,11
26900022,digital marketing,marketing,application,Simple,12,2025-08-27,Digital Marketing Application,5
26900023,portfolio management,economics,application,Complex,7,2025-06-12,Portfolio Management Application,4
26900024,cloud computing,it,survey,Simple,13,2025-09-22,Cloud Computing Survey,5
26900025,cloud computing,it,application,Simple,14,2024-12-23,Cloud Computing Application,11
26900026,digital marketing,marketing,assessment,Complex,5,2025-03-20,Digital Marketing Assessment,4
26900027,digital marketing,marketing,survey,Complex,10,2025-01-19,Digital Marketing Survey,7
26900028,investment planning,economics,registration,Moderate,8,2025-05-24,Investment Planning Registration,7
26900029,data science,it,application,Simple,7,2024-11-22,Data Science Application,7
26900030,content marketing,marketing,assessment,Simple,12,2025-02-11,Content Marketing Assessment,12
26900031,market analysis,economics,application,Simple,12,2024-10-30,Market Analysis Application,4
26900032,financial modeling,economics,survey,Simple,10,2024-11-04,Financial Modeling Survey,4
26900033,market analysis,economics,registration,Complex,14,2025-04-19,Market Analysis Registration,4
26900034,brand management,marketing,registration,Complex,13,2024-12-09,Brand Management Registration,6
26900035,financial modeling,economics,application,Complex,9,2025-02-17,Financial Modeling Application,8
26900036,content marketing,marketing,registration,Simple,12,2025-04-17,Content Marketing Registration,6
26900037,data science,it,assessment,Moderate,7,2025-09-26,Data Science Assessment,10
26900038,machine learning,it,assessment,Moderate,9,2025-02-24,Machine Learning Assessment,12
26900039,brand management,marketing,survey,Moderate,9,2024-10-26,Brand Management Survey,9
26900040,digital marketing,marketing,application,Simple,14,2025-03-29,Digital Marketing Application,9
26900041,content marketing,marketing,registration,Complex,9,2024-11-25,Content Marketing Registration,6
26900042,market analysis,economics,application,Simple,5,2025-03-27,Market Analysis Application,9
26900043,machine learning,it,application,Moderate,8,2024-12-29,Machine Learning Application,11
26900044,data science,it,assessment,Moderate,9,2025-07-06,Data Science Assessment,6
26900045,market analysis,economics,survey,Simple,12,2025-10-10,Market Analysis Survey,3
26900046,market analysis,economics,application,Complex,9,2025-09-13,Market Analysis Application,8
26900047,cloud computing,it,application,Complex,13,2025-02-09,Cloud Computing Application,8
26900048,financial modeling,economics,assessment,Simple,9,2025-09-07,Financial Modeling Assessment,7
26900049,cybersecurity,it,assessment,Complex,7,2024-11-22,Cybersecurity Assessment,6
26900050,machine learning,it,survey,Simple,9,2025-09-24,Machine Learning Survey,3
26900051,machine learning,it,registration,Moderate,15,2024-11-14,Machine Learning Registration,6
26900052,cybersecurity,it,registration,Simple,13,2024-11-28,Cybersecurity Registration,6
26900053,cybersecurity,it,survey,Complex,7,2025-08-08,Cybersecurity Survey,12
26900054,market analysis,economics,survey,Simple,11,2025-09-29,Market Analysis Survey,7
26900055,social media,marketing,survey,Complex,15,2025-10-07,Social Media Survey,3
26900056,financial modeling,economics,application,Moderate,15,2025-04-19,Financial Modeling Application,3
26900057,portfolio management,economics,assessment,Simple,6,2024-10-25,Portfolio Management Assessment,9
26900058,social media,marketing,survey,Complex,14,2025-06-08,Social Media Survey,5
26900059,content marketing,marketing,registration,Complex,11,2025-09-24,Content Marketing Registration,10
26900060,digital marketing,marketing,registration,Simple,8,2025-07-03,Digital Marketing Registration,4
26900061,machine learning,it,registration,Complex,9,2025-06-11,Machine Learning Registration,7
26900062,investment planning,economics,registration,Complex,5,2025-10-07,Investment Planning Registration,10
26900063,social media,marketing,survey,Simple,7,2025-10-16,Social Media Survey,10
26900064,financial modeling,economics,assessment,Complex,5,2025-08-27,Financial Modeling Assessment,5
26900065,content marketing,marketing,application,Simple,14,2025-04-02,Content Marketing Application,7
26900066,portfolio management,economics,registration,Simple,14,2025-10-17,Portfolio Management Registration,11
26900067,cloud computing,it,registration,Complex,5,2025-01-08,Cloud Computing Registration,8
26900068,portfolio management,economics,assessment,Complex,13,2025-08-09,Portfolio Management Assessment,7
26900069,content marketing,marketing,assessment,Complex,9,2025-08-05,Content Marketing Assessment,11
26900070,data science,it,registration,Complex,11,2025-05-12,Data Science Registration,6
26900071,brand management,marketing,registration,Complex,10,2025-07-19,Brand Management Registration,11
26900072,market analysis,economics,assessment,Moderate,6,2025-05-21,Market Analysis Assessment,11
26900073,content marketing,marketing,assessment,Simple,13,2024-12-30,Content Marketing Assessment,5
26900074,brand management,marketing,registration,Simple,8,2025-01-19,Brand Management Registration,7
26900075,brand management,marketing,assessment,Simple,9,2025-10-18,Brand Management Assessment,9
26900076,digital marketing,marketing,application,Simple,15,2024-10-25,Digital Marketing Application,8
26900077,social media,marketing,registration,Complex,6,2025-10-20,Social Media Registration,12
26900078,social media,marketing,application,Simple,8,2025-10-15,Social Media Application,7
26900079,data science,it,application,Simple,11,2025-09-06,Data Science Application,8
26900080,content marketing,marketing,application,Complex,12,2024-11-12,Content Marketing Application,9
26900081,brand management,marketing,registration,Simple,6,2025-03-04,Brand Management Registration,3
26900082,content marketing,marketing,assessment,Simple,7,2025-04-12,Content Marketing Assessment,3
26900083,portfolio management,economics,application,Moderate,13,2024-11-13,Portfolio Management Application,9
26900084,machine learning,it,survey,Moderate,6,2025-04-15,Machine Learning Survey,7
26900085,brand management,marketing,assessment,Moderate,6,2025-05-06,Brand Management Assessment,8
26900086,portfolio management,economics,assessment,Complex,8,2024-12-19,Portfolio Management Assessment,3
26900087,brand management,marketing,application,Simple,12,2025-01-09,Brand Management Application,8
26900088,social media,marketing,application,Moderate,15,2025-10-24,Social Media Application,8
26900089,content marketing,marketing,survey,Simple,6,2025-05-29,Content Marketing Survey,11
26900090,portfolio management,economics,survey,Complex,12,2025-01-26,Portfolio Management Survey,6
26900091,market analysis,economics,registration,Complex,5,2025-09-29,Market Analysis Registration,9
26900092,machine learning,it,registration,Simple,9,2025-10-03,Machine Learning Registration,4
26900093,content marketing,marketing,registration,Simple,5,2025-07-09,Content Marketing Registration,10
26900094,machine learning,it,registration,Moderate,12,2025-03-14,Machine Learning Registration,12
26900095,market analysis,economics,assessment,Simple,10,2025-09-09,Market Analysis Assessment,12
26900096,brand management,marketing,registration,Moderate,5,2025-09-20,Brand Management Registration,3
26900097,market analysis,economics,survey,Complex,8,2024-12-27,Market Analysis Survey,3
26900098,cybersecurity,it,assessment,Complex,7,2025-01-06,Cybersecurity Assessment,3
26900099,financial modeling,economics,application,Simple,14,2024-11-15,Financial Modeling Application,11
26900100,machine learning,it,application,Complex,8,2025-02-05,Machine Learning Application,9
26900101,machine learning,it,assessment,Simple,6,2024-12-14,Machine Learning Assessment,6
26900102,market analysis,economics,assessment,Complex,7,2025-09-03,Market Analysis Assessment,6
26900103,social media,marketing,assessment,Simple,7,2025-09-14,Social Media Assessment,3
26900104,cloud computing,it,survey,Moderate,5,2025-09-02,Cloud Computing Survey,4
26900105,social media,marketing,assessment,Complex,15,2025-01-09,Social Media Assessment,12
26900106,portfolio management,economics,assessment,Simple,11,2025-02-06,Portfolio Management Assessment,3
26900107,financial modeling,economics,assessment,Simple,10,2025-08-07,Financial Modeling Assessment,8
26900108,social media,marketing,survey,Moderate,13,2025-10-16,Social Media Survey,12
26900109,web development,it,survey,Complex,9,2025-07-17,Web Development Survey,12
