record_id,keyword,category,form_type,complexity,num_fields,created_date,form_title,estimated_time
35600001,digital marketing,marketing,assessment,Complex,5,2025-08-23,Digital Marketing Assessment,12
35600002,content marketing,marketing,assessment,Complex,7,2025-07-09,Content Marketing Assessment,9
35600003,portfolio management,economics,survey,Simple,9,2025-02-04,Portfolio Management Survey,9
35600004,financial modeling,economics,application,Simple,9,2024-11-27,Financial Modeling Application,3
35600005,machine learning,it,application,Simple,13,2024-12-25,Machine Learning Application,7
35600006,investment planning,economics,registration,Simple,14,2025-03-06,Investment Planning Registration,3
35600007,portfolio management,economics,registration,Simple,7,2024-12-14,Portfolio Management Registration,10
35600008,web development,it,assessment,Complex,10,2025-07-29,Web Development Assessment,8
35600009,portfolio management,economics,assessment,Moderate,10,2025-05-10,Portfolio Management Assessment,3
35600010,digital marketing,marketing,application,Complex,7,2025-10-04,Digital Marketing Application,12
35600011,financial modeling,economics,assessment,Moderate,9,2025-04-06,Financial Modeling Assessment,6
35600012,market analysis,economics,registration,Complex,8,2025-04-15,Market Analysis Registration,5
35600013,financial modeling,economics,registration,Simple,13,2025-03-30,Financial Modeling Registration,6
35600014,content marketing,marketing,registration,Moderate,10,2024-11-05,Content Marketing Registration,12
35600015,investment planning,economics,registration,Complex,14,2025-05-05,Investment Planning Registration,9
35600016,content marketing,marketing,survey,Moderate,13,2025-08-27,Content Marketing Survey,5
35600017,market analysis,economics,application,Simple,5,2025-02-19,Market Analysis Application,10
35600018,machine learning,it,survey,Moderate,7,2025-01-12,Machine Learning Survey,10
35600019,social media,marketing,registration,Complex,11,2025-06-27,Social Media Registration,12
35600020,social media,marketing,registration,Simple,12,2025-09-18,Social Media Registration,9
35600021,cybersecurity,it,survey,Simple,9,2024-11-23,Cybersecurity Survey,11
35600022,portfolio management,economics,assessment,Moderate,15,2025-01-22,Portfolio Management Assessment,5
35600023,market analysis,economics,application,Moderate,5,2025-05-19,Market Analysis Application,4
35600024,brand management,marketing,registration,Complex,10,2025-06-05,Brand Management Registration,8
