record_id,keyword,category,form_type,complexity,num_fields,created_date,form_title,estimated_time
10400001,cloud computing,it,application,Moderate,10,2025-05-20,Cloud Computing Application,5
10400002,content marketing,marketing,survey,Complex,7,2025-06-17,Content Marketing Survey,3
10400003,content marketing,marketing,application,Simple,15,2025-01-29,Content Marketing Application,12
10400004,investment planning,economics,survey,Complex,8,2025-08-24,Investment Planning Survey,10
10400005,brand management,marketing,assessment,Complex,9,2025-08-27,Brand Management Assessment,6
10400006,digital marketing,marketing,application,Simple,9,2025-09-01,Digital Marketing Application,12
10400007,market analysis,economics,assessment,Simple,15,2025-02-27,Market Analysis Assessment,3
10400008,web development,it,registration,Complex,7,2025-02-23,Web Development Registration,10
10400009,social media,marketing,assessment,Complex,6,2025-05-21,Social Media Assessment,10
10400010,financial modeling,economics,application,Simple,14,2024-12-21,Financial Modeling Application,8
10400011,investment planning,economics,registration,Moderate,9,2025-09-28,Investment Planning Registration,8
10400012,financial modeling,economics,survey,Simple,12,2025-02-16,Financial Modeling Survey,5
10400013,content marketing,marketing,application,Moderate,13,2025-08-21,Content Marketing Application,6
10400014,machine learning,it,registration,Moderate,6,2025-10-04,Machine Learning Registration,12
10400015,cybersecurity,it,assessment,Simple,11,2025-08-11,Cybersecurity Assessment,9
10400016,market analysis,economics,registration,Complex,10,2025-08-12,Market Analysis Registration,3
10400017,machine learning,it,survey,Moderate,11,2025-01-08,Machine Learning Survey,3
10400018,market analysis,economics,assessment,Moderate,6,2025-02-14,Market Analysis Assessment,4
10400019,web development,it,application,Moderate,15,2024-12-17,Web Development Application,7
10400020,social media,marketing,survey,Moderate,8,2024-12-27,Social Media Survey,4
10400021,investment planning,economics,registration,Moderate,9,2024-12-02,Investment Planning Registration,12
10400022,market analysis,economics,registration,Simple,14,2025-02-22,Market Analysis Registration,6
10400023,web development,it,registration,Moderate,13,2025-10-01,Web Development Registration,5
10400024,cloud computing,it,registration,Complex,15,2025-09-05,Cloud Computing Registration,3
10400025,data science,it,survey,Simple,12,2024-11-26,Data Science Survey,5
10400026,financial modeling,economics,assessment,Moderate,7,2024-12-01,Financial Modeling Assessment,11
10400027,financial modeling,economics,assessment,Simple,9,2025-07-17,Financial Modeling Assessment,12
