record_id,keyword,category,form_type,complexity,num_fields,created_date,form_title,estimated_time
13200001,content marketing,marketing,survey,Moderate,7,2025-07-05,Content Marketing Survey,11
13200002,content marketing,marketing,survey,Moderate,13,2025-01-27,Content Marketing Survey,7
13200003,market analysis,economics,registration,Moderate,9,2025-04-26,Market Analysis Registration,8
13200004,digital marketing,marketing,assessment,Moderate,7,2025-01-31,Digital Marketing Assessment,6
13200005,portfolio management,economics,application,Simple,5,2025-07-02,Portfolio Management Application,8
13200006,portfolio management,economics,registration,Complex,7,2025-02-04,Portfolio Management Registration,9
13200007,investment planning,economics,survey,Moderate,6,2025-05-13,Investment Planning Survey,11
13200008,cybersecurity,it,application,Simple,10,2025-07-17,Cybersecurity Application,9
13200009,machine learning,it,survey,Moderate,6,2025-06-30,Machine Learning Survey,12
13200010,brand management,marketing,registration,Moderate,7,2025-09-20,Brand Management Registration,10
13200011,brand management,marketing,application,Complex,6,2024-12-03,Brand Management Application,11
13200012,brand management,marketing,application,Simple,5,2025-05-25,Brand Management Application,4
13200013,financial modeling,economics,assessment,Simple,11,2025-09-29,Financial Modeling Assessment,10
13200014,content marketing,marketing,application,Simple,12,2025-03-09,Content Marketing Application,10
13200015,data science,it,assessment,Complex,15,2025-10-06,Data Science Assessment,4
13200016,social media,marketing,survey,Simple,15,2025-05-18,Social Media Survey,10
13200017,market analysis,economics,survey,Moderate,10,2025-01-30,Market Analysis Survey,9
13200018,cybersecurity,it,assessment,Complex,11,2025-08-11,Cybersecurity Assessment,10
13200019,machine learning,it,registration,Complex,13,2025-02-27,Machine Learning Registration,4
13200020,cloud computing,it,assessment,Moderate,12,2025-08-16,Cloud Computing Assessment,12
13200021,portfolio management,economics,survey,Simple,14,2025-03-01,Portfolio Management Survey,5
13200022,machine learning,it,assessment,Complex,14,2025-02-18,Machine Learning Assessment,9
13200023,financial modeling,economics,application,Complex,12,2024-12-06,Financial Modeling Application,7
13200024,financial modeling,economics,survey,Complex,7,2024-12-15,Financial Modeling Survey,8
13200025,market analysis,economics,survey,Simple,9,2025-02-28,Market Analysis Survey,4
13200026,data science,it,application,Complex,12,2024-12-09,Data Science Application,11
13200027,investment planning,economics,registration,Complex,10,2025-09-06,Investment Planning Registration,3
13200028,financial modeling,economics,survey,Simple,12,2025-07-01,Financial Modeling Survey,5
13200029,brand management,marketing,registration,Moderate,6,2025-06-13,Brand Management Registration,5
13200030,investment planning,economics,assessment,Moderate,9,2024-12-02,Investment Planning Assessment,6
13200031,investment planning,economics,assessment,Complex,11,2025-10-22,Investment Planning Assessment,4
13200032,social media,marketing,assessment,Simple,15,2025-04-08,Social Media Assessment,10
13200033,machine learning,it,registration,Simple,5,2025-08-09,Machine Learning Registration,6
13200034,social media,marketing,assessment,Complex,15,2025-05-05,Social Media Assessment,4
13200035,content marketing,marketing,assessment,Moderate,7,2025-08-24,Content Marketing Assessment,8
13200036,content marketing,marketing,application,Complex,8,2024-11-26,Content Marketing Application,11
13200037,content marketing,marketing,registration,Complex,12,2025-09-19,Content Marketing Registration,4
13200038,market analysis,economics,survey,Moderate,15,2025-03-22,Market Analysis Survey,5
13200039,machine learning,it,assessment,Complex,12,2025-10-17,Machine Learning Assessment,6
13200040,portfolio management,economics,survey,Simple,14,2024-11-01,Portfolio Management Survey,7
13200041,machine learning,it,registration,Moderate,5,2025-02-28,Machine Learning Registration,12
13200042,data science,it,survey,Simple,11,2025-10-25,Data Science Survey,6
13200043,cybersecurity,it,application,Simple,13,2025-04-01,Cybersecurity Application,4
13200044,financial modeling,economics,survey,Moderate,14,2025-07-31,Financial Modeling Survey,8
13200045,social media,marketing,application,Complex,15,2025-09-03,Social Media Application,8
13200046,digital marketing,marketing,registration,Moderate,6,2025-01-07,Digital Marketing Registration,7
13200047,cloud computing,it,survey,Complex,5,2025-03-12,Cloud Computing Survey,7
13200048,web development,it,registration,Moderate,6,2025-05-30,Web Development Registration,8
13200049,digital marketing,marketing,application,Complex,14,2025-05-24,Digital Marketing Application,8
13200050,financial modeling,economics,registration,Moderate,11,2025-03-12,Financial Modeling Registration,12
13200051,cybersecurity,it,assessment,Simple,13,2025-07-29,Cybersecurity Assessment,10
13200052,portfolio management,economics,application,Complex,9,2025-08-28,Portfolio Management Application,8
13200053,financial modeling,economics,application,Moderate,13,2024-12-16,Financial Modeling Application,9
13200054,financial modeling,economics,application,Complex,10,2025-03-06,Financial Modeling Application,9
13200055,cybersecurity,it,application,Simple,13,2025-02-27,Cybersecurity Application,7
13200056,brand management,marketing,survey,Moderate,11,2024-10-29,Brand Management Survey,6
13200057,investment planning,economics,application,Complex,8,2025-01-24,Investment Planning Application,6
13200058,content marketing,marketing,registration,Moderate,11,2024-11-13,Content Marketing Registration,12
13200059,financial modeling,economics,application,Simple,12,2025-08-19,Financial Modeling Application,4
13200060,cybersecurity,it,assessment,Moderate,13,2025-07-22,Cybersecurity Assessment,7
13200061,brand management,marketing,survey,Moderate,14,2025-01-24,Brand Management Survey,6
13200062,data science,it,survey,Simple,15,2025-02-01,Data Science Survey,9
13200063,portfolio management,economics,application,Complex,12,2025-05-26,Portfolio Management Application,7
