record_id,keyword,category,form_type,complexity,num_fields,created_date,form_title,estimated_time
29700001,content marketing,marketing,assessment,Simple,6,2025-01-09,Content Marketing Assessment,8
29700002,market analysis,economics,registration,Moderate,11,2025-07-15,Market Analysis Registration,12
29700003,cloud computing,it,registration,Simple,8,2025-08-14,Cloud Computing Registration,8
29700004,brand management,marketing,assessment,Simple,8,2025-06-11,Brand Management Assessment,8
29700005,portfolio management,economics,assessment,Simple,12,2025-07-01,Portfolio Management Assessment,4
29700006,market analysis,economics,assessment,Simple,9,2025-06-25,Market Analysis Assessment,4
29700007,machine learning,it,registration,Simple,12,2025-06-21,Machine Learning Registration,12
29700008,brand management,marketing,registration,Simple,6,2025-07-06,Brand Management Registration,5
29700009,brand management,marketing,survey,Complex,11,2025-07-11,Brand Management Survey,8
29700010,content marketing,marketing,survey,Complex,14,2025-09-13,Content Marketing Survey,11
29700011,data science,it,assessment,Moderate,14,2024-11-18,Data Science Assessment,12
29700012,cybersecurity,it,registration,Moderate,13,2025-09-29,Cybersecurity Registration,11
29700013,investment planning,economics,application,Moderate,11,2025-03-13,Investment Planning Application,6
29700014,digital marketing,marketing,assessment,Complex,15,2024-11-11,Digital Marketing Assessment,12
29700015,cybersecurity,it,survey,Simple,10,2025-07-16,Cybersecurity Survey,4
29700016,digital marketing,marketing,application,Moderate,9,2025-09-25,Digital Marketing Application,5
29700017,social media,marketing,registration,Moderate,8,2025-08-10,Social Media Registration,5
29700018,machine learning,it,assessment,Simple,14,2025-02-07,Machine Learning Assessment,6
29700019,financial modeling,economics,assessment,Moderate,6,2025-10-07,Financial Modeling Assessment,7
29700020,portfolio management,economics,registration,Moderate,7,2024-11-20,Portfolio Management Registration,7
29700021,financial modeling,economics,registration,Complex,10,2025-10-10,Financial Modeling Registration,10
29700022,cybersecurity,it,assessment,Moderate,13,2025-10-04,Cybersecurity Assessment,7
29700023,machine learning,it,application,Complex,12,2024-11-13,Machine Learning Application,7
29700024,portfolio management,economics,application,Complex,8,2025-06-23,Portfolio Management Application,8
29700025,data science,it,survey,Moderate,14,2025-02-11,Data Science Survey,11
29700026,data science,it,survey,Complex,10,2025-03-20,Data Science Survey,5
29700027,web development,it,assessment,Moderate,10,2025-08-11,Web Development Assessment,8
29700028,brand management,marketing,registration,Moderate,10,2025-02-19,Brand Management Registration,12
29700029,digital marketing,marketing,assessment,Complex,13,2024-12-04,Digital Marketing Assessment,11
29700030,web development,it,registration,Complex,8,2025-07-04,Web Development Registration,7
29700031,digital marketing,marketing,application,Complex,5,2025-01-10,Digital Marketing Application,4
29700032,social media,marketing,survey,Moderate,13,2025-07-06,Social Media Survey,11
29700033,cloud computing,it,survey,Moderate,13,2025-06-29,Cloud Computing Survey,6
