record_id,keyword,category,form_type,complexity,num_fields,created_date,form_title,estimated_time
60300001,brand management,marketing,application,Complex,12,2025-07-06,Brand Management Application,10
60300002,financial modeling,economics,assessment,Simple,6,2024-11-19,Financial Modeling Assessment,4
60300003,content marketing,marketing,assessment,Simple,14,2025-05-08,Content Marketing Assessment,5
60300004,digital marketing,marketing,application,Moderate,15,2025-03-04,Digital Marketing Application,8
60300005,digital marketing,marketing,application,Moderate,12,2025-09-28,Digital Marketing Application,4
60300006,web development,it,registration,Complex,13,2025-07-06,Web Development Registration,12
60300007,financial modeling,economics,registration,Simple,5,2025-09-04,Financial Modeling Registration,3
60300008,investment planning,economics,survey,Complex,14,2024-11-02,Investment Planning Survey,11
60300009,portfolio management,economics,registration,Moderate,10,2024-12-08,Portfolio Management Registration,3
60300010,data science,it,assessment,Complex,8,2024-11-23,Data Science Assessment,9
60300011,cybersecurity,it,application,Complex,7,2025-10-03,Cybersecurity Application,4
60300012,investment planning,economics,survey,Complex,12,2024-11-30,Investment Planning Survey,7
60300013,data science,it,survey,Moderate,10,2024-11-22,Data Science Survey,12
60300014,cybersecurity,it,survey,Complex,11,2024-11-23,Cybersecurity Survey,6
60300015,portfolio management,economics,assessment,Complex,7,2024-12-06,Portfolio Management Assessment,6
60300016,cybersecurity,it,registration,Moderate,8,2024-12-03,Cybersecurity Registration,10
60300017,machine learning,it,application,Moderate,7,2024-12-22,Machine Learning Application,5
60300018,cybersecurity,it,assessment,Simple,8,2025-01-31,Cybersecurity Assessment,3
60300019,data science,it,application,Simple,7,2024-12-17,Data Science Application,9
60300020,digital marketing,marketing,survey,Moderate,14,2025-02-12,Digital Marketing Survey,6
60300021,content marketing,marketing,survey,Moderate,10,2025-07-22,Content Marketing Survey,11
60300022,investment planning,economics,registration,Complex,7,2025-07-08,Investment Planning Registration,9
60300023,cloud computing,it,assessment,Simple,5,2025-03-02,Cloud Computing Assessment,6
60300024,market analysis,economics,application,Moderate,12,2025-07-11,Market Analysis Application,10
60300025,social media,marketing,assessment,Complex,13,2024-12-03,Social Media Assessment,10
